Pos,Name,BV,SV,Team,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,58,2.496,61,2.284,60,2.154,58,1.597,58,2.522,58,2.664,55,2.293,57,2.541
M,Aubameyang,11.3,11.3,Arsenal,83,5.287,79,4.84,78,4.553,76,4.119,78,4.877,75,5.123,76,4.997,76,5.168
D,Cédric,4.6,4.6,Arsenal,16,0.722,20,0.788,21,0.791,22,0.642,22,1.002,21,1.008,25,1.092,25,1.167
F,Lacazette,8.1,8.1,Arsenal,71,3.998,70,3.848,63,3.345,65,3.259,63,3.502,63,3.791,64,3.77,61,3.693
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,4.036,88,3.68,88,3.675,87,3.267,87,3.979,87,4.036,87,3.834,85,3.876
M,Xhaka,5.2,5.2,Arsenal,83,2.524,82,2.398,78,2.241,77,2.079,77,2.366,75,2.428,75,2.329,74,2.373
D,Marí,4.4,4.4,Arsenal,40,1.685,41,1.488,41,1.434,42,1.12,44,1.874,43,1.92,45,1.811,42,1.81
D,Bellerín,5.1,5.1,Arsenal,78,3.498,73,2.851,76,2.833,74,2.108,72,3.268,74,3.551,69,3,69,3.212
G,Martínez,5.3,4.9,Aston Villa,89,3.938,88,3.786,88,3.494,87,3.798,88,3.087,87,3.04,86,3.889,87,3.463
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,45,1.898,36,1.302,0,0,38,0.722,37,1.25,36,0.934,36,0.963,36,1.358
D,Holding,4.4,4.4,Arsenal,69,3.09,61,2.37,65,2.422,64,1.823,63,2.857,67,3.196,63,2.726,67,3.101
D,Tierney,5.2,5.2,Arsenal,84,4.059,84,3.537,80,3.246,79,2.437,77,3.775,78,4.002,78,3.654,78,3.899
M,Pépé,7.6,7.6,Arsenal,37,2.064,37,1.995,37,1.921,38,1.837,38,2.084,38,2.257,40,2.293,36,2.135
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,70,2.698,65,2.419,59,2.091,55,2.029,54,2.064,56,2.118,58,1.87,56,2.004
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.307,4,0.245,5,0.289,4,0.222,4,0.24,4,0.26,3,0.189,4,0.26
M,Smith Rowe,4.3,4.3,Arsenal,23,1.102,47,2.114,48,2.072,48,1.95,47,2.16,49,2.398,46,2.188,47,2.292
M,Saka,5.2,5.2,Arsenal,57,3.18,57,3.048,59,3.013,57,2.706,58,3.151,57,3.334,56,3.172,57,3.324
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.177,3,0.172,3,0.165,2,0.104,3,0.174,3,0.187,3,0.181,3,0.186
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,1,0.043,1,0.035,1,0.035,2,0.089,2,0.079
D,El Mohamady,4.3,4.3,Aston Villa,86,3.965,80,3.598,49,1.823,26,1.208,12,0.283,13,0.271,15,0.75,14,0.514
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,3,0.119,8,0.309,7,0.226,5,0.198,5,0.103,3,0.056,4,0.17,5,0.159
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
