Pos,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,66,1.78,69,3.316,66,2.859,67,2.729,65,2.953,64,3.227,64,1.608,65,2.917
M,Aubameyang,11.5,11.5,Arsenal,81,4.406,76,5.27,75,4.891,74,4.747,70,4.806,72,5.603,71,3.383,74,4.93
D,Cédric,4.6,4.6,Arsenal,11,0.313,15,0.734,17,0.754,19,0.797,20,0.93,19,0.977,21,0.552,22,1.012
F,Lacazette,8.2,8.2,Arsenal,62,3.212,55,3.437,55,3.273,53,3.162,56,3.484,54,3.782,53,2.41,50,3.056
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.337,88,4.232,87,3.936,87,3.82,87,4.049,86,4.188,86,3.183,85,3.926
M,Xhaka,5.2,5.2,Arsenal,84,2.212,82,2.636,79,2.433,79,2.385,78,2.476,74,2.533,77,1.964,74,2.337
D,Marí,4.4,4.4,Arsenal,60,1.59,56,2.657,57,2.434,56,2.253,60,2.687,57,2.816,57,1.421,54,2.396
D,Bellerín,5.1,5.1,Arsenal,79,2.259,77,3.928,74,3.4,72,3.114,73,3.529,75,4.026,71,1.879,71,3.381
G,Martínez,5.4,5.0,Aston Villa,90,3.867,88,3.079,89,3.109,87,3.979,87,3.384,86,3.156,88,3.818,87,3.161
D,Chambers,4.5,4.5,Arsenal,1,0.029,2,0.099,3,0.135,4,0.17,4,0.188,3,0.156,5,0.136,5,0.232
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,81,1.286,65,2.056,64,1.359,62,1.643,65,2.165,63,1.284,63,1.091,63,1.812
D,Holding,4.2,4.2,Arsenal,48,1.377,46,2.334,50,2.289,50,2.157,45,2.167,49,2.6,49,1.318,49,2.326
D,Tierney,5.3,5.3,Arsenal,86,2.614,84,4.537,81,3.935,80,3.656,79,4.029,80,4.513,78,2.206,79,3.97
M,Pépé,7.6,7.6,Arsenal,28,1.475,26,1.674,28,1.707,26,1.561,29,1.843,28,1.98,33,1.506,30,1.864
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,77,2.613,70,2.556,68,2.44,67,2.063,68,2.331,70,2.288,64,1.915,65,2.676
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.283,5,0.324,5,0.31,4,0.247,5,0.322,4,0.286,5,0.246,5,0.314
M,Smith Rowe,4.2,4.2,Arsenal,53,2.144,50,2.476,50,2.331,44,2.042,47,2.29,51,2.718,49,1.815,50,2.38
M,Saka,5.3,5.3,Arsenal,73,3.41,69,4.033,67,3.724,69,3.761,67,3.864,67,4.318,64,2.67,66,3.724
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.156,3,0.188,4,0.239,3,0.177,4,0.248,4,0.275,4,0.185,5,0.304
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,1,0.045,2,0.077,2,0.073,1,0.043,1,0.036
D,El Mohamady,4.3,4.3,Aston Villa,14,0.62,16,0.344,16,0.326,15,0.767,20,0.704,16,0.479,21,0.946,19,0.553
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,2,0.038,1,0.018,2,0.086,3,0.092,2,0.052,3,0.114,3,0.076
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
