Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,80,2.68,74,3.113,74,2.083,74,3.525,74,3.001,71,2.187,72,2.109,69,2.648
M,Aubameyang,11.7,11.7,Arsenal,82,5.224,80,4.962,78,4.171,77,5.687,77,5.275,72,4.32,73,4.215,73,4.697
D,Cédric,4.7,4.7,Arsenal,2,0.075,4,0.181,4,0.127,4,0.204,6,0.265,6,0.207,7,0.229,6,0.253
F,Lacazette,8.4,8.4,Arsenal,52,3.048,50,2.75,51,2.506,50,3.226,51,3.106,50,2.74,51,2.689,47,2.707
D,Mustafi,5.0,5.0,Arsenal,11,0.381,14,0.602,12,0.352,11,0.533,12,0.499,12,0.383,11,0.335,15,0.591
G,Leno,5.0,5.0,Arsenal,88,3.573,87,3.958,86,3.309,86,4.088,86,3.766,85,3.377,85,3.303,84,3.611
M,Xhaka,5.3,5.3,Arsenal,67,2.022,60,1.884,56,1.565,50,1.739,50,1.631,53,1.556,51,1.482,51,1.595
D,Marí,4.4,4.4,Arsenal,0,0,3,0.119,7,0.19,8,0.352,9,0.341,8,0.234,10,0.279,8,0.287
D,Bellerín,5.1,5.1,Arsenal,85,3.16,83,3.82,81,2.529,80,4.16,79,3.509,79,2.72,77,2.504,77,3.255
G,Martínez,4.8,4.7,Aston Villa,89,3.577,86,3.28,85,3.612,84,3.297,83,3.606,83,3.451,82,3.489,82,2.889
D,Chambers,4.5,4.5,Arsenal,0,0,10,0.441,15,0.456,22,1.112,21,0.91,23,0.768,25,0.793,25,1.026
D,Kolasinac,4.8,4.8,Arsenal,0,0,1,0.042,2,0.058,2,0.093,3,0.121,3,0.094,6,0.18,5,0.192
D,Maitland-Niles,4.8,4.8,Arsenal,12,0.45,13,0.587,13,0.41,16,0.818,14,0.617,16,0.551,16,0.524,14,0.586
D,Holding,4.4,4.4,Arsenal,70,2.379,67,2.877,64,1.859,63,3.038,62,2.558,64,2.022,64,1.926,61,2.393
D,Tierney,5.4,5.4,Arsenal,71,2.621,70,3.245,69,2.153,64,3.326,67,2.98,66,2.287,62,2.049,65,2.761
M,Pépé,7.6,7.6,Arsenal,30,1.684,28,1.545,28,1.351,31,1.975,30,1.805,30,1.6,34,1.745,33,1.861
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,1,0.059,0,0,1,0.051,0,0,0,0,0,0,0,0,0,0
