Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,81,2.656,78,3.252,75,2.115,74,3.551,72,2.847,73,2.221,72,2.011,73,2.687
M,Aubameyang,11.7,11.7,Arsenal,82,5.18,79,4.913,78,4.278,79,5.928,75,5.223,77,4.668,74,4.302,73,4.686
D,Cédric,4.7,4.7,Arsenal,1,0.037,3,0.135,2,0.064,3,0.154,4,0.173,5,0.172,6,0.19,7,0.285
F,Lacazette,8.4,8.4,Arsenal,52,2.993,52,2.862,49,2.48,52,3.398,50,3.102,47,2.63,50,2.675,48,2.767
D,Mustafi,5.0,5.0,Arsenal,13,0.439,14,0.597,11,0.323,13,0.635,12,0.488,14,0.442,11,0.321,12,0.455
G,Leno,5.0,5.0,Arsenal,88,3.568,87,3.936,87,3.35,86,4.093,85,3.659,85,3.361,84,3.209,84,3.537
M,Xhaka,5.3,5.3,Arsenal,60,1.779,54,1.705,54,1.522,51,1.779,54,1.749,50,1.479,51,1.473,55,1.693
D,Marí,4.4,4.4,Arsenal,0,0,5,0.196,6,0.163,9,0.399,10,0.368,8,0.231,11,0.293,10,0.344
D,Bellerín,5.1,5.1,Arsenal,86,3.104,82,3.69,83,2.569,80,4.15,80,3.436,79,2.655,77,2.371,75,3.007
G,Martínez,4.8,4.7,Aston Villa,89,3.587,89,3.4,88,3.75,87,3.406,87,3.792,87,3.627,86,3.681,85,2.977
D,Chambers,4.5,4.5,Arsenal,0,0,11,0.481,15,0.458,21,1.071,22,0.934,22,0.73,24,0.731,26,1.026
D,Kolasinac,4.8,4.8,Arsenal,3,0.1,3,0.125,2,0.058,3,0.141,3,0.118,2,0.062,4,0.115,3,0.11
D,Maitland-Niles,4.8,4.8,Arsenal,12,0.441,13,0.583,14,0.444,14,0.722,12,0.519,16,0.548,14,0.442,17,0.687
D,Holding,4.4,4.4,Arsenal,71,2.374,66,2.803,65,1.889,61,2.962,60,2.414,63,1.967,58,1.671,58,2.184
D,Tierney,5.4,5.4,Arsenal,68,2.489,72,3.302,71,2.247,71,3.706,73,3.174,66,2.268,70,2.203,67,2.753
M,Pépé,7.6,7.6,Arsenal,26,1.449,27,1.497,28,1.385,28,1.814,31,1.879,31,1.662,33,1.71,32,1.796
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
