,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,4,-4,1,1,4.5,4.5,1,David,3.5,1,False,,,59,154561.jpg,4.0,False,Raya Martín,33.2,False,,a,1,3,93,3486151,62180,1970520,71743,0.6,15.8,Raya,200.0,2024-07-04,1995-09-15,False,p154561,2070,0,0,11,17,0,0,0,1,0,32,4,368,331.2,20.3,0.0,35.2,19,185,1,0,23,0.00,0.05,0.05,16.48,,,,,,,[],112,16,376,3,796,93,268,16,0.0,1.39,0.0,0.0,0.72,0.74,93,1,101,11,71,7,6,1,1.0,0.48,0.0
1,True,True,,,109745,0,0,-4,4,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,13131,265,73448,418,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],608,83,601,72,568,57,609,83,0.0,0.0,0.0,0.0,0.0,0.0,646,38,533,77,617,83,270,36,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,47087,138,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],567,72,560,61,525,46,567,72,0.0,0.0,0.0,0.0,0.0,0.0,676,54,489,66,576,72,360,53,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,32265,200,29398,607,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],537,56,528,43,491,28,537,56,0.0,0.0,0.0,0.0,0.0,0.0,765,89,459,50,546,56,342,48,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,0,0,9,-9,4,2,7.0,7.0,1,Gabriel,6.0,5,True,,2025-11-17T12:00:07.436586Z,69,226597.jpg,7.1,False,dos Santos Magalhães,38.1,False,,a,1,3,121,7242035,205562,4967067,18047,0.9,17.5,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,1445,3,2,10,10,0,0,0,1,0,0,18,391,476.6,78.8,165.0,71.9,120,24,16,136,16,1.70,0.78,2.48,10.00,,,,,,,[],41,18,257,76,126,22,108,33,0.11,0.0,0.05,0.16,0.62,0.62,41,1,13,5,2,1,3,1,1.0,0.62,8.47
5,True,True,100.0,100.0,462424,0,0,0,0,0,2,5.2,5.2,1,William,4.2,6,False,,2026-01-28T04:30:08.458028Z,60,462424.jpg,3.7,False,Saliba,12.2,False,,a,1,3,70,1488176,31175,1962069,35605,0.7,11.7,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,1534,0,0,8,12,0,0,0,0,0,0,4,321,301.2,109.8,32.0,44.3,82,71,20,102,18,0.38,0.55,0.93,11.66,,,,,,,[],142,60,207,53,330,106,222,76,0.02,0.0,0.03,0.05,0.68,0.7,87,4,57,22,106,39,34,11,1.06,0.47,5.98
6,True,True,100.0,75.0,466075,0,0,1,-1,2,2,1.0,0.8,0,Riccardo,0.0,7,False,,2025-12-27T22:00:11.031357Z,56,466075.jpg,4.8,False,Calafiori,6.1,False,,a,1,3,77,2539269,8075,2358100,13847,0.0,13.8,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1256,1,2,9,7,0,0,0,5,0,0,4,287,222.0,104.8,219.0,54.5,57,57,28,85,16,2.49,0.36,2.85,7.09,,,,,,,[],199,80,216,57,85,8,177,57,0.18,0.0,0.03,0.21,0.51,0.5,132,14,790,263,24,12,62,21,1.15,0.64,6.09
7,True,True,100.0,100.0,445122,0,0,8,-8,2,2,4.8,4.8,1,Jurriën,3.8,8,False,,2026-01-28T04:30:08.479318Z,63,445122.jpg,5.0,False,Timber,27.6,False,,a,1,3,110,5767632,82331,3011379,145185,0.6,17.5,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1819,2,4,10,15,0,0,0,3,0,0,7,389,380.8,281.7,323.0,98.9,60,68,48,108,20,4.16,0.88,5.04,12.27,,,,,,,[],85,38,77,17,47,1,52,7,0.21,0.0,0.04,0.25,0.61,0.74,69,2,89,32,16,7,11,3,0.99,0.49,5.34
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10838,10,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],787,263,786,263,782,262,787,263,0.0,0.0,0.0,0.0,0.0,0.0,173,20,775,262,787,263,582,210,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.2,1.2,0,Myles,0.2,10,False,,,51,499169.jpg,0.9,False,Lewis-Skelly,1.5,False,,a,1,3,12,130076,938,452859,2157,0.0,2.4,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,311,0,0,0,5,0,0,0,3,0,0,0,36,31.2,45.5,18.0,9.4,10,14,4,14,1,0.05,0.06,0.11,5.26,,,,,,,[],410,156,323,109,365,128,400,144,0.01,0.0,0.02,0.03,1.52,1.45,238,36,391,144,488,170,154,59,0.29,0.0,4.05
