,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,1,1,4.0,4.0,6,David,6.0,1,True,,,60,154561.jpg,6.0,False,Raya Martín,37.6,False,,a,1,3,6,3423,3423,2896,2896,1.0,1.0,Raya,,200.0,2024-07-04,1995-09-15,False,p154561,90,0,0,1,0,0,0,0,0,0,1,0,24,0.0,0.0,0.0,0.0,1,8,0,0,1,0.00,0.00,0.00,0.20,,,,,,,[],,494,67,494,67,494,67,494,67,0.0,1.0,0.0,0.0,0.2,0.0,60,1,6,1,6,1,7,1,1.0,1.0,0.0
1,True,True,,,109745,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,0,1,2.6,2.6,0,Kepa,0.0,2,False,,,50,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.1,False,,a,1,3,0,27,27,142,142,0.0,0.0,Arrizabalaga,,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,214,51,214,51,214,51,214,51,0.0,0.0,0.0,0.0,0.0,0.0,235,9,240,52,240,52,441,49,0.0,0.0,0.0
2,True,True,,,437495,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,0,1,2.6,2.6,0,Illan,0.0,3,False,,,50,437495.jpg,0.0,False,Meslier,0.0,False,,a,1,3,0,10,10,45,45,0.0,0.0,Meslier,,73.0,2026-07-09,2000-03-02,False,p437495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,279,58,279,58,279,58,279,58,0.0,0.0,0.0,0.0,0.0,0.0,300,16,301,59,301,59,514,59,0.0,0.0,0.0
3,True,True,,,226597,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,1,2,4.0,4.0,5,Gabriel,5.0,4,True,,,80,226597.jpg,5.0,False,dos Santos Magalhães,29.7,False,,a,1,3,5,2882,2882,6801,6801,0.6,0.6,Gabriel,Gabriel Magalhães,30.0,2020-09-01,1997-12-19,False,p226597,90,0,0,1,0,0,0,0,1,0,0,0,21,0.0,0.0,0.0,0.0,4,2,0,4,1,0.05,0.01,0.06,0.20,,,,,,,[],,591,198,591,198,591,198,591,198,0.05,0.0,0.01,0.06,0.2,0.0,9,1,9,4,9,4,9,2,1.0,1.0,4.0
4,True,True,0.0,0.0,445122,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Jurriën,0.0,5,False,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,65,445122.jpg,0.0,False,Timber,0.1,False,,i,1,3,0,46,46,337,337,0.0,0.0,J.Timber,Jurriën Timber,152.0,2023-07-14,2001-06-17,False,p445122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.arsenal.com/news/every-word-from-mikel-artetas-pre-coventry-presser-agLtL1y0uKj3?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=content-card,562,196,562,196,562,196,562,196,0.0,0.0,0.0,0.0,0.0,0.0,47,3,566,197,566,197,403,145,0.0,0.0,0.0
5,True,True,0.0,0.0,462424,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,William,0.0,6,False,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,60,462424.jpg,0.0,False,Saliba,0.3,False,,i,1,3,0,109,109,822,822,0.0,0.0,Saliba,,73.0,2019-07-25,2001-03-24,False,p462424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.arsenal.com/news/every-word-from-mikel-artetas-pre-coventry-presser-agLtL1y0uKj3?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=content-card,522,193,522,193,522,193,522,193,0.0,0.0,0.0,0.0,0.0,0.0,88,9,530,194,530,194,296,110,0.0,0.0,0.0
6,True,True,,,499169,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,1,3,2.0,2.0,3,Myles,3.0,7,True,,,55,499169.jpg,3.0,False,Lewis-Skelly,0.7,False,,a,1,3,3,1474,1474,463,463,0.5,0.5,Lewis-Skelly,,241.0,2022-12-04,2006-09-26,False,p499169,90,0,0,1,0,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,1,5,1,7,1,0.06,0.11,0.17,0.20,,,,,,,[],,460,173,460,173,460,173,460,173,0.06,0.0,0.11,0.17,0.2,0.0,195,120,11,4,11,4,226,75,1.0,1.0,7.0
7,True,True,,,466075,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,1,2,2.5,2.5,9,Riccardo,9.0,8,True,,,55,466075.jpg,9.0,False,Calafiori,39.8,False,,a,1,3,9,30588,30588,2016,2016,1.6,1.6,Calafiori,,106.0,2024-07-29,2002-05-19,False,p466075,80,0,1,1,0,0,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,4,1,1,5,1,0.04,0.09,0.13,0.06,,,,,,,[],,444,179,444,179,444,179,444,179,0.04,0.0,0.1,0.14,0.07,0.0,179,25,3,2,3,2,5,1,1.12,1.12,5.62
8,True,True,,,448104,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,0,2,2.5,2.5,1,Piero,1.0,9,False,,,55,448104.jpg,1.0,False,Hincapié,1.8,False,,a,1,3,1,530,530,5384,5384,0.2,0.2,Hincapie,,62.0,2026-07-01,2002-01-09,False,p448104,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.15,,,,,,,[],,434,176,434,176,434,176,434,176,0.0,0.0,0.0,0.0,1.5,0.0,169,22,27,9,27,9,129,51,0.0,0.0,0.0
9,True,True,100.0,100.0,198869,0,0,0,0,0,0,"[{'offset': 0, 'projected_percent': '0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0', 'likelihood': 0}]",,False,1,2,2.5,2.5,11,Benjamin,11.0,10,True,,2026-07-23T12:01:23.305229Z,55,198869.jpg,11.0,False,White,4.6,False,,a,1,3,11,5904,5904,933,933,2.0,2.0,White,,241.0,2021-07-30,1997-10-08,False,p198869,90,0,1,1,0,0,0,0,0,0,0,2,37,0.0,0.0,0.0,0.0,4,3,1,5,1,0.18,0.21,0.39,0.20,,,,,,,[],,395,167,395,167,395,167,395,167,0.18,0.0,0.21,0.39,0.2,0.0,130,13,1,1,1,1,70,28,1.0,1.0,5.0
