,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,100.0,100.0,80201,0,0,-5,5,0,1,-0.5,0.0,0,Bernd,0.0,1,False,,2021-12-06T23:00:13.342729Z,45,80201.jpg,1.3,Leno,0.9,False,,a,1,3,4,61704,157,183183,258,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,330,26,551,61,531,55,385,26,,,,,,
1,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,2,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.6,False,,u,1,3,0,19017,0,71507,305,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,478,46,464,24,430,15,481,46,,,,,,
2,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,3,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,,u,1,3,0,914,0,20358,6,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664,271,664,271,664,271,664,271,,,,,,
3,100.0,100.0,54694,0,0,-4,4,0,4,0.0,0.0,0,Pierre-Emerick,0.5,4,False,,2021-12-17T10:30:10.704068Z,96,54694.jpg,3.1,Aubameyang,1.6,False,,a,1,3,44,741445,330,863801,1940,0.1,4.6,Aubameyang,1036,4,1,6,16,0,0,2,3,0,0,7,131,217.6,132.4,582.0,92.9,155,19,158,28,13,6,43,12,,,,,1.0,
4,25.0,25.0,58822,0,0,-3,3,0,2,-0.1,0.0,0,Cédric,0.2,5,False,Illness - 25% chance of playing,2021-12-26T18:00:26.076921Z,42,58822.jpg,0.5,Soares,0.2,False,,d,1,3,2,12889,10,24638,149,0.0,0.5,Cédric,214,0,0,0,8,0,0,0,1,0,0,0,25,31.4,40.5,1.0,7.3,387,143,285,88,404,153,390,140,,,,,,
5,100.0,100.0,59966,-1,1,-1,1,1,4,4.3,0.0,0,Alexandre,4.8,6,False,,2021-08-13T14:30:14.582063Z,84,59966.jpg,3.1,Lacazette,5.3,False,,a,1,3,44,714139,10476,455569,15209,0.6,5.2,Lacazette,788,3,3,5,6,0,0,1,0,0,0,3,158,231.2,185.9,297.0,71.3,139,18,104,15,61,26,79,22,,,5.0,,2.0,
6,100.0,100.0,84450,0,0,-2,2,0,3,1.7,0.0,0,Granit,2.2,7,False,,2021-09-26T22:30:11.256623Z,48,84450.jpg,1.9,Xhaka,0.3,False,,a,1,3,17,23904,319,81349,265,0.5,3.5,Xhaka,735,0,1,3,13,0,0,0,3,1,0,0,100,119.6,138.2,79.0,33.6,272,111,149,91,230,125,243,115,,,4.0,,,
7,100.0,100.0,92371,0,0,-3,3,0,2,-0.5,0.0,0,Pablo,0.0,8,False,,2021-12-18T22:30:09.516192Z,42,92371.jpg,0.5,Marí,0.1,False,,a,1,3,1,5469,42,13919,22,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,351,134,366,132,367,133,384,136,,,,,,
8,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,9,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,,u,1,3,0,3737,0,70018,27,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,626,222,621,222,611,220,626,222,,,,,,
9,25.0,25.0,101184,0,0,-3,3,0,2,-0.1,0.0,0,Calum,0.0,10,False,Illness - 25% chance of playing,2021-12-22T10:00:16.802435Z,42,101184.jpg,0.5,Chambers,0.2,False,,d,1,3,1,10047,6,30734,93,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,363,138,347,120,364,130,388,138,,,,,,
10,0.0,0.0,111457,-1,1,-3,3,0,2,0.0,0.0,0,Sead,0.0,11,False,Ankle injury - Expected back 16 Jan,2021-11-17T16:00:15.591844Z,42,111457.jpg,0.0,Kolasinac,0.1,False,,i,1,3,0,3653,6,11044,19,0.0,0.0,Kolasinac,91,0,0,0,5,0,0,0,1,0,0,0,6,4.2,0.2,0.0,0.4,442,163,436,164,483,196,456,163,,,,,,
11,100.0,100.0,153256,0,0,-1,1,0,3,0.5,0.0,0,Mohamed Naser,1.0,12,False,,2021-09-03T11:30:15.140806Z,44,153256.jpg,1.7,El Sayed Elneny,0.4,False,,a,1,3,10,34470,146,66167,292,0.2,2.3,Elneny,165,0,1,0,5,0,0,0,0,0,0,0,39,42.2,48.5,7.0,9.8,368,157,266,153,381,184,370,165,,,,,,
12,25.0,25.0,154043,0,0,-3,3,0,3,-0.1,0.0,0,Ainsley,0.0,13,False,Illness - 25% chance of playing,2021-12-22T10:00:16.820362Z,52,154043.jpg,1.5,Maitland-Niles,0.1,False,,d,1,3,12,4597,6,8784,86,0.0,2.3,Maitland-Niles,263,0,0,2,4,0,0,0,0,0,0,0,44,42.6,41.3,9.0,9.3,367,156,283,158,372,180,375,169,,,,,,
13,100.0,100.0,156074,0,0,-4,4,0,2,0.7,0.0,0,Rob,1.2,14,False,,2021-09-11T17:30:15.865590Z,41,156074.jpg,1.8,Holding,0.5,False,,a,1,3,7,29398,492,147606,274,0.3,1.7,Holding,291,0,0,1,7,0,0,0,1,0,0,0,56,88.6,1.2,24.0,11.4,318,123,407,150,333,115,364,130,,,,,,
14,100.0,100.0,167199,0,0,0,0,0,3,1.8,0.0,0,Thomas,2.3,15,False,,2021-11-19T16:30:08.958526Z,50,167199.jpg,2.6,Partey,0.3,False,,a,1,3,39,62136,400,49669,571,0.5,7.8,Partey,1233,1,0,7,14,0,0,0,3,0,0,1,191,190.4,147.9,207.0,54.7,183,63,136,85,99,53,128,66,,,3.0,,,
15,100.0,100.0,192895,0,0,-1,1,3,2,7.2,0.0,0,Kieran,7.7,16,False,,2021-10-22T22:30:11.717934Z,49,192895.jpg,5.4,Tierney,7.8,False,,a,1,3,70,898901,44345,852411,6975,1.6,14.3,Tierney,1106,1,2,7,13,0,0,0,0,0,0,9,280,220.4,203.1,155.0,58.0,149,65,87,18,140,25,114,27,,,,,,
16,100.0,100.0,195735,0,0,-6,6,0,3,0.3,0.0,0,Nicolas,0.8,17,False,,2021-08-28T18:30:11.395641Z,69,195735.jpg,2.8,Pépé,0.8,False,,a,1,3,25,102469,259,318981,329,0.1,3.6,Pépé,501,0,3,2,6,0,0,0,0,0,0,0,79,78.4,189.0,256.0,52.5,331,140,101,66,76,42,144,73,1.0,,2.0,,3.0,
17,0.0,0.0,198849,0,0,0,0,0,3,0.0,0.0,0,Lucas,0.0,18,False,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,198849.jpg,0.0,Torreira,0.1,False,,u,1,3,0,6292,0,33175,32,0.0,0.0,Torreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,567,213,561,215,543,211,568,214,,,,,,
18,100.0,100.0,205533,0,0,-1,1,0,4,0.0,0.0,0,Edward,0.5,20,False,,2021-08-08T18:00:05.173437Z,54,205533.jpg,1.0,Nketiah,0.3,False,,a,1,3,3,37300,612,26933,964,0.1,0.6,Nketiah,38,0,0,0,2,0,0,0,0,0,0,0,12,11.0,33.4,17.0,6.2,427,51,304,44,357,57,398,51,,,,,,
19,100.0,100.0,209289,-1,1,5,-5,1,3,3.7,0.0,0,Emile,4.2,21,False,,2021-12-06T23:00:13.367908Z,60,209289.jpg,5.1,Smith Rowe,24.7,False,,a,1,3,87,3408738,18714,1888654,36689,0.7,14.5,Smith Rowe,1182,8,2,5,20,0,0,0,0,0,0,6,310,427.2,294.8,350.0,107.1,21,9,46,33,49,28,31,21,4.0,,,,,
20,100.0,100.0,223340,0,0,-2,2,2,3,5.7,0.0,0,Bukayo,6.2,22,False,,2021-11-27T16:30:12.074272Z,63,223340.jpg,4.6,Saka,11.7,False,,a,1,3,87,1556667,38013,1731346,11002,1.0,13.8,Saka,1397,5,5,9,15,0,0,0,2,0,0,6,285,373.8,460.3,599.0,143.1,37,16,8,7,11,6,11,9,3.0,,,,,
21,100.0,100.0,226597,0,0,3,-3,2,2,4.0,0.0,0,Gabriel,4.5,23,False,,2021-08-04T10:30:07.822243Z,53,226597.jpg,5.1,Magalhães,6.2,False,,a,1,3,81,746842,14908,261593,10600,0.8,15.3,Gabriel,1418,2,0,9,14,0,0,0,2,0,0,8,354,352.8,43.1,194.0,58.9,49,14,279,83,110,17,111,25,,,,,,
22,0.0,0.0,233963,0,0,0,0,0,2,0.0,0.0,0,Konstantinos,0.0,24,False,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,233963.jpg,0.0,Mavropanos,0.0,False,,u,1,3,0,0,0,43,0,0.0,0.0,Mavropanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,585,219,579,219,563,216,586,219,,,,,,
23,0.0,0.0,242166,0,0,0,0,0,3,0.0,0.0,0,Mattéo,0.0,25,False,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,242166.jpg,0.0,Guendouzi,0.0,False,,u,1,3,0,0,0,123,0,0.0,0.0,Guendouzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,225,583,226,567,222,589,225,,,,,,
24,100.0,100.0,444145,0,0,-1,1,1,3,6.0,0.0,0,Gabriel Teodoro,6.5,26,False,,2021-12-08T00:00:12.645467Z,54,444145.jpg,4.6,Martinelli Silva,7.1,False,,a,1,3,55,826100,14067,194450,22714,1.2,10.2,Martinelli,687,4,3,4,7,0,0,0,1,0,0,3,173,235.0,200.2,287.0,72.3,134,46,91,61,63,35,75,46,2.0,,,,,
25,0.0,0.0,462424,0,0,0,0,0,2,0.0,0.0,0,William,0.0,27,False,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,462424.jpg,0.0,Saliba,0.0,False,,u,1,3,0,0,0,177,0,0.0,0.0,Saliba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,610,221,603,221,589,218,610,221,,,,,,
26,100.0,100.0,198869,0,0,0,0,0,2,3.2,0.0,0,Ben,3.7,67,False,,2021-10-26T22:00:11.817982Z,45,198869.jpg,3.9,White,12.9,False,,a,1,3,67,929377,8505,1624452,9136,0.8,14.9,White,1530,0,0,9,16,0,0,0,1,0,0,4,330,314.0,91.9,50.0,45.6,78,27,205,50,281,87,177,53,,,,,,
27,,,437626,0,0,-2,2,1,2,0.0,0.0,0,Nuno,0.5,466,False,,,43,437626.jpg,2.4,Varela Tavares,0.5,False,,a,1,3,31,100912,337,87159,1319,0.1,7.2,Tavares,619,0,1,3,10,0,0,0,1,0,0,2,128,110.8,94.1,122.0,32.7,286,109,201,48,171,35,245,76,,,,,,
28,100.0,100.0,437742,0,0,-2,2,0,3,-0.3,0.0,0,Albert,0.2,478,False,,2021-12-18T22:30:10.850943Z,48,437742.jpg,1.8,Sambi Lokonga,0.1,False,,a,1,3,23,20555,30,31019,82,0.0,4.8,Sambi Lokonga,816,0,0,6,8,0,0,0,4,0,0,0,127,140.2,179.8,67.0,38.8,244,95,108,71,250,133,212,102,,,,,,
29,100.0,100.0,232223,0,0,-3,3,0,4,-0.5,0.0,0,Folarin,0.0,530,False,,2021-11-17T15:30:15.307723Z,47,232223.jpg,1.0,Balogun,0.3,False,,a,1,3,2,61100,283,72824,333,0.0,0.4,Balogun,69,0,0,0,1,0,0,0,0,0,0,0,2,4.2,3.7,17.0,1.9,443,56,393,56,354,56,436,58,,,,,,
