Pos,Name,BV,SV,Team,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,55,1.494,57,2.098,55,2.506,56,2.488,56,2.664,57,1.895,56,1.65,56,2.194
M,Aubameyang,11.4,11.4,Arsenal,55,2.819,79,4.577,79,5.344,77,5.114,77,5.413,76,4.32,75,4.022,74,4.21
D,Cédric,4.6,4.6,Arsenal,0,0,0,0,0,0,0,0,1,0.05,1,0.036,2,0.064,1,0.041
F,Lacazette,8.2,8.2,Arsenal,32,1.558,27,1.491,29,1.806,27,1.638,27,1.73,28,1.506,28,1.459,27,1.432
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,1,0.047,1,0.034,1,0.03,1,0.039
G,Leno,4.9,4.9,Arsenal,89,3.352,88,3.699,88,4.02,87,3.929,86,4.007,85,3.441,87,3.332,87,3.778
M,Xhaka,5.2,5.2,Arsenal,62,1.64,56,1.652,61,1.953,59,1.876,55,1.826,56,1.606,58,1.615,52,1.55
D,Marí,4.4,4.4,Arsenal,1,0.028,1,0.036,2,0.089,2,0.087,2,0.093,3,0.1,3,0.09,5,0.194
D,Bellerín,5.1,5.1,Arsenal,76,2.136,71,2.768,74,3.527,71,3.301,71,3.527,69,2.422,68,2.108,69,2.846
G,Martínez,4.9,4.7,Aston Villa,89,3.743,87,3.059,88,3.111,88,3.301,87,3.41,86,3.64,86,3.281,85,3.365
D,Chambers,4.5,4.5,Arsenal,1,0.029,3,0.113,4,0.183,4,0.179,4,0.191,7,0.241,7,0.216,7,0.28
D,Kolasinac,4.8,4.8,Arsenal,2,0.054,3,0.107,3,0.13,3,0.127,4,0.181,3,0.098,6,0.174,5,0.19
D,Maitland-Niles,4.6,4.6,Arsenal,18,0.528,21,0.829,18,0.862,25,1.169,25,1.25,26,0.926,25,0.792,26,1.081
D,Holding,4.4,4.4,Arsenal,77,2.062,76,2.778,72,3.248,72,3.164,74,3.481,71,2.35,73,2.136,71,2.78
D,Tierney,5.3,5.3,Arsenal,78,2.24,77,3.013,77,3.661,75,3.482,75,3.717,71,2.518,72,2.248,72,2.977
M,Pépé,7.6,7.6,Arsenal,52,2.387,42,2.215,43,2.616,45,2.654,43,2.687,46,2.359,45,2.216,47,2.417
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,17,0.712,15,0.717,17,0.915,16,0.823,15,0.824,15,0.698,18,0.803,16,0.739
M,Nelson,5.1,5.1,Arsenal,5,0.219,3,0.151,4,0.224,4,0.218,6,0.345,4,0.195,5,0.235,7,0.337
F,Nketiah,5.5,5.5,Arsenal,54,2.512,47,2.51,46,2.78,46,2.7,46,2.844,47,2.456,45,2.277,44,2.258
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.1,5.1,Arsenal,66,2.486,64,2.761,63,3.038,65,3.003,62,3.106,62,2.615,60,2.375,60,2.545
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,11,0.497,25,1.305,23,1.37,27,1.563,25,1.525,26,1.323,27,1.31,28,1.419
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,2,0.07,1,0.035,1,0.037,2,0.078,2,0.084,3,0.113,3,0.118
D,El Mohamady,4.3,4.3,Aston Villa,7,0.312,11,0.265,12,0.307,14,0.461,13,0.487,16,0.717,18,0.607,17,0.691
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,1,0.021,2,0.044,2,0.056,3,0.094,4,0.149,3,0.086,4,0.134
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,6.0,6.0,Aston Villa,13,0.615,13,0.497,13,0.507,14,0.591,14,0.637,18,0.864,18,0.763,19,0.897
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,1,0.04,2,0.044,2,0.047,2,0.06,5,0.168,4,0.16,5,0.154,5,0.179
M,Grealish,7.8,7.8,Aston Villa,84,4.886,79,3.338,77,3.352,78,3.845,76,4.12,77,4.453,76,3.831,76,4.43
M,McGinn,5.5,5.5,Aston Villa,83,3.055,82,2.406,79,2.378,78,2.541,78,2.689,77,2.838,75,2.473,76,2.774
D,Hause,4.4,4.4,Aston Villa,33,1.369,15,0.339,19,0.456,22,0.682,24,0.842,24,1.002,24,0.759,27,1.016
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.3,5.3,Aston Villa,87,3.541,84,1.686,81,1.757,81,2.362,78,2.622,77,3.162,78,2.33,78,2.818
D,Targett,4.6,4.6,Aston Villa,87,3.465,84,1.71,82,1.797,82,2.388,81,2.697,80,3.234,79,2.357,77,2.748
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,14,0.462,11,0.328,15,0.447,16,0.499,15,0.48,17,0.561,20,0.621,17,0.555
M,El Ghazi,5.7,5.7,Aston Villa,44,2.905,36,1.763,39,1.962,40,2.27,41,2.535,40,2.623,42,2.411,39,2.589
D,Konsa,4.8,4.8,Aston Villa,58,2.44,81,1.677,80,1.785,76,2.272,77,2.648,76,3.177,77,2.353,76,2.82
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,2,0.044,0,0,1,0.032,3,0.115,3,0.087,4,0.137
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,8,0.51,9,0.448,11,0.561,12,0.668,14,0.835,12,0.746,14,0.787,17,1.07
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,81,2.621,78,2.105,76,2.095,76,2.241,75,2.329,75,2.467,73,2.177,72,2.343
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,62,2.269,60,2.21,60,2.316,57,1.762,61,2.311,60,2.434,59,2.093,58,1.859
M,Stephens,4.3,4.3,Burnley,36,1.108,31,1.044,36,1.17,0,0,28,1.649,22,0.697,25,0.721,24,0.691
G,Button,4.0,4.0,West Brom,0,0,0,0,0,0,0,0,7,0.519,1,0.035,1,0.039,3,0.121
M,Groß,5.8,5.8,Brighton,60,2.635,56,2.446,58,2.691,55,1.93,57,2.647,57,2.874,55,2.331,55,2.037
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,10,0.355,11,0.388,12,0.438,8,0.254,10,0.358,8,0.303,10,0.346,10,0.323
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,25,0.803,25,0.823,26,1.061,27,0.421,27,0.787,26,1.085,30,0.897,31,0.543
D,Dunk,4.8,4.8,Brighton,86,2.801,84,2.813,82,3.443,81,1.186,79,2.361,80,3.488,79,2.397,78,1.332
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,73,2.697,69,2.55,69,2.668,69,2.121,67,2.566,68,2.813,65,2.353,65,2.099
D,Webster,4.4,4.4,Brighton,79,2.541,75,2.489,73,3.022,70,1.093,72,2.114,70,2.958,70,2.117,67,1.191
D,Veltman,4.3,4.3,Brighton,66,1.937,57,1.734,51,1.938,46,0.622,47,1.218,45,1.722,47,1.289,49,0.752
F,Maupay,6.1,6.1,Brighton,63,3.233,60,3.02,63,3.267,62,2.42,59,3.267,60,3.437,59,2.878,61,2.558
M,Trossard,5.8,5.8,Brighton,70,3.418,68,3.28,66,3.364,67,2.514,67,3.462,65,3.653,66,3.06,64,2.574
G,Ryan,4.4,4.4,Brighton,77,2.939,76,2.957,76,3.269,72,2.498,76,2.815,74,3.161,74,2.79,74,2.564
M,Jahanbakhsh,5.4,5.4,Brighton,27,1.271,27,1.255,24,1.17,26,0.987,26,1.296,26,1.412,29,1.294,28,1.116
M,Izquierdo,5.5,5.5,Brighton,0,0,2,0.09,3,0.14,4,0.15,5,0.239,5,0.253,5,0.219,6,0.236
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,76,2.248,71,2.19,70,2.704,65,0.915,64,1.703,68,2.66,68,1.904,66,1.049
D,Bernardo,3.9,3.9,Brighton,2,0.069,2,0.071,1,0.044,2,0.037,3,0.097,3,0.134,3,0.098,4,0.081
M,Bissouma,4.5,4.5,Brighton,79,2.236,77,2.214,75,2.293,76,1.881,74,2.134,74,2.344,71,2.019,73,1.87
D,Lamptey,4.8,4.8,Brighton,0,0,30,1.117,45,2.069,63,1.092,59,1.974,61,2.905,59,1.976,58,1.157
F,Connolly,5.3,5.3,Brighton,27,1.302,28,1.321,29,1.406,31,1.206,28,1.424,27,1.433,31,1.406,29,1.191
M,Alzate,4.3,4.3,Brighton,18,0.65,22,0.786,19,0.707,18,0.57,19,0.693,18,0.702,20,0.7,20,0.648
M,Mac Allister,5.3,5.3,Brighton,15,0.65,12,0.51,13,0.573,12,0.428,12,0.536,14,0.669,13,0.538,12,0.448
D,Tarkowski,5.3,5.3,Burnley,88,2.118,86,3.595,84,3.053,0,0,81,3.161,80,2.24,80,1.299,78,1.107
D,Bardsley,4.5,4.5,Burnley,3,0.068,5,0.194,5,0.168,0,0,10,0.363,11,0.284,12,0.182,10,0.133
D,Pieters,4.3,4.3,Burnley,24,0.622,12,0.518,14,0.528,0,0,15,0.637,15,0.44,16,0.287,17,0.267
M,Cork,5.0,5.0,Burnley,0,0,0,0,0,0,0,0,31,1.907,49,1.546,48,1.38,48,1.369
D,Long,4.4,4.4,Burnley,2,0.05,5,0.202,8,0.282,0,0,11,0.444,14,0.387,12,0.207,15,0.227
F,Rodriguez,5.8,5.8,Burnley,52,2.302,43,2.076,49,2.294,0,0,45,3.605,46,2.121,46,1.711,46,1.717
F,Barnes,6.0,6.0,Burnley,55,2.71,47,2.444,45,2.334,0,0,48,4.029,45,2.233,47,1.817,47,1.81
D,Mee,4.9,4.9,Burnley,88,2.011,85,3.492,83,2.916,0,0,80,2.987,80,2.146,78,1.215,78,1.052
M,Westwood,5.3,5.3,Burnley,84,2.603,81,2.745,81,2.663,0,0,71,4.087,68,2.18,67,1.853,68,1.861
M,Gudmundsson,5.4,5.4,Burnley,2,0.084,14,0.627,23,1,0,0,30,2.228,27,1.121,28,0.985,29,1.008
F,Wood,6.2,6.2,Burnley,75,3.68,72,3.718,67,3.459,0,0,69,5.853,66,3.278,68,2.644,64,2.49
D,Lowton,4.4,4.4,Burnley,86,1.921,85,3.418,83,2.862,0,0,80,2.94,78,2.051,76,1.172,78,1.038
F,Vydra,4.8,4.8,Burnley,5,0.276,9,0.51,10,0.561,0,0,8,0.756,11,0.594,10,0.436,11,0.476
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,39,1.59,59,2.547,54,2.272,0,0,52,3.68,49,1.975,50,1.661,50,1.647
G,Pope,5.4,5.4,Burnley,90,3.386,88,4.005,88,3.736,0,0,82,6.076,87,3.351,86,3.098,87,3.131
D,Taylor,4.5,4.5,Burnley,88,2.025,86,3.549,84,2.96,0,0,83,3.148,79,2.129,81,1.294,79,1.095
M,Brownhill,4.9,4.9,Burnley,83,2.59,79,2.71,76,2.552,0,0,67,3.997,65,2.141,62,1.782,60,1.719
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,2,0.144,0,0,1,0.035,1,0.035
M,McNeil,5.7,5.7,Burnley,63,2.302,83,3.184,80,3.003,0,0,78,4.995,79,2.832,74,2.251,76,2.279
