,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,4,-4,1,1,5.8,5.8,6,David,4.8,1,False,,,59,154561.jpg,4.1,False,Raya Martín,33.7,False,,a,1,3,99,3625007,109260,2049333,39723,0.8,16.8,Raya,200.0,2024-07-04,1995-09-15,False,p154561,2160,0,0,12,17,0,0,0,1,0,33,4,392,340.8,20.3,0.0,36.2,19,196,1,0,24,0.00,0.05,0.05,16.63,,,,,,,[],115,17,380,3,806,94,268,16,0.0,1.38,0.0,0.0,0.69,0.71,91,1,39,3,61,4,6,1,1.0,0.5,0.0
1,True,True,,,109745,0,0,-4,4,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,13520,291,74181,555,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],611,84,604,73,572,58,613,84,0.0,0.0,0.0,0.0,0.0,0.0,653,37,528,77,620,84,275,36,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,47330,192,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],570,72,563,61,529,46,572,72,0.0,0.0,0.0,0.0,0.0,0.0,684,54,483,65,579,72,364,53,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,32559,222,30369,709,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],542,57,532,43,496,28,544,57,0.0,0.0,0.0,0.0,0.0,0.0,774,90,453,49,551,57,350,51,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,1,-1,11,-11,4,2,6.8,6.8,8,Gabriel,5.8,5,True,,2025-11-17T12:00:07.436586Z,71,226597.jpg,7.2,False,dos Santos Magalhães,40.8,False,,a,1,3,129,7586724,236996,4986954,10967,0.8,18.2,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,1535,3,2,11,10,0,0,0,1,0,0,18,421,510.2,79.6,184.0,77.2,131,26,18,149,17,1.72,0.83,2.55,10.15,,,,,,,[],40,16,262,79,120,22,106,33,0.1,0.0,0.05,0.15,0.6,0.59,34,1,16,4,1,1,4,1,1.0,0.64,8.74
5,True,True,100.0,100.0,462424,0,0,0,0,0,2,6.5,6.5,6,William,5.5,6,False,,2026-01-28T04:30:08.458028Z,60,462424.jpg,3.8,False,Saliba,13.0,False,,a,1,3,76,1613331,98675,1987170,15713,0.9,12.7,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,1624,0,0,9,12,0,0,0,0,0,0,4,342,311.4,112.9,32.0,45.6,85,73,20,105,19,0.38,0.57,0.95,11.81,,,,,,,[],141,62,210,51,335,107,229,78,0.02,0.0,0.03,0.05,0.65,0.67,86,4,27,8,96,33,29,11,1.05,0.5,5.82
6,True,True,100.0,100.0,466075,0,0,1,-1,2,2,1.2,1.2,1,Riccardo,0.2,7,False,,2025-12-27T22:00:11.031357Z,56,466075.jpg,4.6,False,Calafiori,6.1,False,,a,1,3,78,2557220,11307,2371878,9547,0.0,13.9,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1271,1,2,9,7,0,0,0,5,0,0,4,289,222.2,105.4,226.0,55.3,58,58,28,86,16,2.74,0.37,3.11,7.12,,,,,,,[],210,82,221,58,88,8,187,61,0.19,0.0,0.03,0.22,0.5,0.5,134,14,392,144,34,14,61,20,1.13,0.64,6.09
7,True,True,100.0,100.0,445122,1,-1,9,-9,2,2,5.2,5.2,5,Jurriën,4.2,8,True,,2026-01-28T04:30:08.479318Z,64,445122.jpg,5.0,False,Timber,29.2,False,,a,1,3,115,6033989,200203,3102176,51731,0.7,18.0,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1909,2,4,11,15,0,0,0,4,0,0,7,409,389.4,298.2,332.0,102.3,61,73,50,111,21,4.30,1.09,5.39,12.42,,,,,,,[],86,38,73,17,46,1,48,6,0.2,0.0,0.05,0.25,0.59,0.71,59,2,56,20,15,7,12,3,0.99,0.52,5.23
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10862,17,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],797,265,796,265,792,264,797,265,0.0,0.0,0.0,0.0,0.0,0.0,174,20,780,263,797,265,588,211,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.2,1.2,0,Myles,0.2,10,False,,,51,499169.jpg,0.9,False,Lewis-Skelly,1.4,False,,a,1,3,12,131419,986,456810,2772,0.0,2.4,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,311,0,0,0,5,0,0,0,3,0,0,0,36,31.2,45.5,18.0,9.4,10,14,4,14,1,0.05,0.06,0.11,5.26,,,,,,,[],414,156,328,111,369,129,402,145,0.01,0.0,0.02,0.03,1.52,1.45,239,36,387,143,492,171,154,59,0.29,0.0,4.05
10,True,True,100.0,100.0,198869,0,0,-4,4,1,2,2.8,2.8,0,Benjamin,1.8,11,False,,2025-12-13T23:30:11.163639Z,51,198869.jpg,4.3,False,White,0.6,False,,a,1,3,30,343296,1950,390038,4698,0.4,5.9,White,241.0,2021-07-30,1997-10-08,False,p198869,409,0,1,3,4,0,0,0,0,0,0,3,112,111.4,92.7,46.0,25.0,23,18,13,36,5,0.43,0.49,0.92,6.13,,,,,,,[],314,121,238,67,305,96,324,110,0.09,0.0,0.11,0.2,1.35,0.88,228,31,225,85,43,17,244,90,1.1,0.66,7.92
11,True,True,,,563324,0,0,-2,2,0,2,1.0,1.0,0,Brayden,0.0,13,False,,,38,563324.jpg,0.0,False,Clarke,0.4,False,,a,1,3,0,50918,458,74696,973,0.0,0.0,Clarke,,,,False,p563324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],508,192,497,192,461,184,510,192,0.0,0.0,0.0,0.0,0.0,0.0,809,258,418,167,517,192,266,100,0.0,0.0,0.0
12,True,False,0.0,0.0,588793,0,0,-1,1,0,2,0.0,0.0,0,Maldini,0.0,14,False,has joined Morecambe on loan for the rest of the season.,2025-09-22T21:14:30.857843Z,39,588793.jpg,0.0,False,Kacurri,0.1,False,,u,1,3,0,10218,0,22406,74,0.0,0.0,Kacurri,,,,False,p588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],547,204,537,204,501,196,549,204,0.0,0.0,0.0,0.0,0.0,0.0,779,229,458,180,556,204,476,172,0.0,0.0,0.0
13,True,True,,,499167,0,0,-2,2,0,2,1.0,1.0,0,Josh,0.0,15,False,,,38,499167.jpg,0.0,False,Nichols,0.2,False,,a,1,3,0,17197,116,25078,269,0.0,0.0,Nichols,241.0,2024-07-24,2006-07-26,False,p499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],502,186,489,184,452,175,504,186,0.0,0.0,0.0,0.0,0.0,0.0,798,247,410,159,511,186,385,142,0.0,0.0,0.0
14,True,True,50.0,100.0,223340,-1,1,-1,1,1,3,1.2,2.5,0,Bukayo,1.5,16,False,Hip injury - 50% chance of playing,2026-01-31T20:30:08.947854Z,99,223340.jpg,4.8,False,Saka,10.9,False,,d,1,3,101,3968965,2470,4528971,539451,0.2,10.2,Saka,241.0,2018-11-28,2001-09-05,False,p223340,1543,4,7,8,12,0,0,0,1,0,0,10,394,421.2,628.1,564.0,161.4,11,81,26,118,17,5.58,5.11,10.69,9.95,2.0,,,,1.0,,[],70,22,7,7,12,5,6,4,0.33,0.0,0.3,0.63,0.58,0.7,5,3,249,105,25,10,35,13,0.99,0.47,6.88
15,True,True,50.0,100.0,184029,0,0,-2,2,1,3,2.0,4.0,4,Martin,3.0,17,False,Muscle injury - 50% chance of playing,2026-02-04T18:00:09.317696Z,78,184029.jpg,3.2,False,Ødegaard,2.1,False,,d,1,3,57,373736,4610,575083,26196,0.4,7.3,Ødegaard,161.0,2021-08-20,1998-12-17,False,p184029,1012,1,5,4,10,0,0,0,0,0,0,5,233,241.0,420.3,134.0,79.4,13,47,16,76,13,0.97,2.83,3.80,11.38,4.0,,,,3.0,,[],194,83,29,28,172,97,96,55,0.09,0.0,0.25,0.34,1.01,0.89,17,12,131,57,166,74,128,43,1.16,0.36,6.76
16,True,True,100.0,100.0,248857,0,0,-2,2,1,3,5.2,5.2,14,Noni,4.2,18,False,,2025-09-21T22:30:05.839272Z,68,248857.jpg,2.4,False,Madueke,1.0,False,,a,1,3,36,262208,49463,286908,3029,0.6,5.3,Madueke,241.0,2025-07-18,2002-03-10,False,p248857,636,1,1,4,6,0,0,0,0,0,0,3,130,133.6,225.9,210.0,56.9,11,15,7,33,8,0.61,1.88,2.49,7.50,3.0,,,,,,[],293,132,108,77,98,61,179,95,0.09,0.0,0.27,0.36,1.06,0.85,46,28,58,23,279,121,187,63,1.13,0.57,4.67
17,True,True,100.0,100.0,444145,0,0,-2,2,0,3,2.2,2.2,4,Gabriel,1.2,19,False,,2025-12-24T02:30:10.584394Z,68,444145.jpg,1.8,False,Martinelli Silva,0.9,False,,a,1,3,33,147205,4186,226638,1974,0.2,4.9,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,574,1,2,2,3,0,0,0,2,0,0,1,108,101.8,85.6,224.0,40.6,7,24,7,38,7,2.68,0.52,3.20,5.59,,,,,,,[],324,146,252,153,89,55,253,124,0.42,0.0,0.08,0.5,0.88,0.47,47,29,263,114,363,161,196,66,1.1,0.31,5.96
18,True,True,100.0,100.0,116216,0,0,-2,2,2,3,3.0,3.0,3,Leandro,2.0,20,False,,2025-11-27T10:00:06.582480Z,68,116216.jpg,4.3,False,Trossard,1.4,False,,a,1,3,86,487446,23747,364967,18059,0.3,12.6,Trossard,21.0,2023-01-20,1994-12-04,False,p116216,1327,5,4,7,11,0,0,0,1,0,0,9,300,348.0,352.9,359.0,106.2,18,50,16,84,14,4.26,2.21,6.47,8.94,,,,,4.0,,[],106,35,47,40,41,24,42,31,0.29,0.0,0.15,0.44,0.61,0.75,44,26,213,90,48,23,155,51,0.95,0.47,5.7
19,True,True,100.0,100.0,204480,1,-1,10,-10,4,3,3.5,3.5,3,Declan,2.5,21,True,,2025-12-30T16:00:11.463587Z,75,204480.jpg,5.6,False,Rice,33.1,False,,a,1,3,129,6177499,258947,3114953,137536,0.3,17.2,Rice,241.0,2023-07-15,1999-01-14,False,p204480,1965,4,7,11,16,0,0,0,2,0,0,18,553,612.8,730.4,245.0,158.9,84,110,41,235,22,2.89,5.09,7.98,13.16,1.0,,1.0,,,,[],12,3,3,3,78,48,8,6,0.13,0.0,0.23,0.36,0.6,0.73,21,15,165,72,8,5,8,3,1.01,0.5,10.76
