Pos,Name,BV,SV,Team,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,53,1.619,50,2.026,46,1.591,44,1.759,45,1.073,47,1.534,46,2.096,45,1.58
M,Aubameyang,11.3,11.3,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Cédric,4.6,4.6,Arsenal,8,0.248,11,0.448,9,0.313,11,0.438,13,0.318,14,0.46,13,0.589,16,0.562
F,Lacazette,8.3,8.3,Arsenal,74,3.77,73,3.811,71,3.989,71,4.61,70,3.164,70,3.495,70,4.108,68,3.68
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045,1,0.035
G,Leno,5.0,5.0,Arsenal,89,3.468,89,3.939,88,3.563,88,3.699,87,3.177,86,3.456,87,4.019,84,3.447
M,Xhaka,5.2,5.2,Arsenal,74,1.989,74,2.129,69,1.953,68,2.083,67,1.717,68,1.859,67,2.075,67,1.902
D,Marí,4.4,4.4,Arsenal,24,0.705,37,1.449,48,1.57,45,1.69,47,1.067,44,1.377,49,2.137,49,1.637
D,Bellerín,5.1,5.1,Arsenal,80,2.584,77,3.291,77,2.806,77,3.246,73,1.835,72,2.475,73,3.504,74,2.736
G,Martínez,5.1,4.8,Aston Villa,87,3.427,86,3.438,87,3.31,86,3.418,86,3.327,86,3.214,85,3.599,85,3.699
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,6,0.188,8,0.326,8,0.279,7,0.279,12,0.297,13,0.431,12,0.541,12,0.425
D,Holding,4.5,4.5,Arsenal,80,2.445,77,3.163,77,2.658,77,3.063,74,1.759,75,2.456,73,3.342,73,2.559
D,Tierney,5.4,5.4,Arsenal,83,2.734,80,3.507,80,2.98,79,3.403,77,1.979,76,2.671,76,3.73,74,2.805
M,Pépé,7.6,7.6,Arsenal,30,1.462,33,1.674,37,1.937,35,2.071,33,1.432,34,1.634,35,1.967,35,1.775
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,18,0.839,15,0.728,18,0.897,18,1.011,19,0.796,17,0.782,17,0.897,17,0.827
M,Nelson,5.1,5.1,Arsenal,1,0.048,2,0.097,1,0.05,1,0.057,2,0.087,2,0.095,3,0.166,2,0.101
F,Nketiah,5.5,5.5,Arsenal,10,0.556,11,0.623,11,0.66,11,0.749,13,0.647,13,0.71,13,0.802,14,0.804
M,Smith Rowe,4.5,4.5,Arsenal,53,2.136,53,2.247,51,2.212,50,2.442,52,1.903,52,2.072,52,2.415,48,2.032
M,Saka,5.4,5.3,Arsenal,75,3.513,75,3.712,73,3.721,72,4.187,71,2.925,70,3.234,70,3.852,69,3.404
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,39,1.955,37,1.952,39,2.116,41,2.543,41,1.805,38,1.878,38,2.22,38,2.002
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.04,1,0.038,2,0.079,1,0.038,2,0.074,3,0.126,3,0.129
D,El Mohamady,4.3,4.3,Aston Villa,8,0.299,9,0.364,5,0.173,6,0.231,8,0.287,8,0.27,9,0.398,10,0.483
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,8,0.245,8,0.265,6,0.174,9,0.288,8,0.241,8,0.218,11,0.404,10,0.396
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
