Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,77,2.603,77,3.239,74,2.089,74,3.488,74,3.002,74,2.318,70,2.058,70,2.698
M,Aubameyang,11.7,11.7,Arsenal,83,5.286,80,4.961,79,4.202,76,5.625,76,5.215,75,4.483,73,4.245,76,4.891
D,Cédric,4.7,4.7,Arsenal,1,0.037,3,0.136,2,0.063,2,0.101,5,0.221,5,0.175,7,0.232,5,0.211
F,Lacazette,8.4,8.4,Arsenal,54,3.128,50,2.754,51,2.498,49,3.178,50,3.052,54,2.93,50,2.664,51,2.927
D,Mustafi,5.0,5.0,Arsenal,14,0.473,11,0.472,15,0.44,10,0.479,13,0.542,13,0.422,14,0.427,13,0.515
G,Leno,5.0,5.0,Arsenal,88,3.56,88,4.007,87,3.354,86,4.058,86,3.766,85,3.416,85,3.302,84,3.617
M,Xhaka,5.3,5.3,Arsenal,67,2.065,58,1.826,55,1.538,52,1.799,52,1.693,53,1.562,55,1.59,50,1.572
D,Marí,4.4,4.4,Arsenal,0,0,6,0.238,7,0.191,9,0.393,10,0.379,9,0.268,8,0.224,12,0.434
D,Bellerín,5.1,5.1,Arsenal,86,3.173,84,3.852,83,2.594,82,4.209,80,3.563,80,2.794,77,2.512,77,3.269
G,Martínez,4.8,4.7,Aston Villa,89,3.578,89,3.4,88,3.743,88,3.457,87,3.755,86,3.572,86,3.655,86,3.031
D,Chambers,4.5,4.5,Arsenal,0,0,12,0.53,18,0.547,20,0.999,19,0.823,21,0.713,25,0.795,23,0.947
D,Kolasinac,4.8,4.8,Arsenal,0,0,1,0.042,3,0.088,3,0.139,2,0.081,3,0.096,3,0.09,4,0.154
D,Maitland-Niles,4.8,4.8,Arsenal,13,0.477,13,0.587,12,0.379,15,0.758,14,0.617,14,0.49,14,0.461,16,0.674
D,Holding,4.4,4.4,Arsenal,73,2.477,65,2.792,61,1.78,62,2.96,62,2.559,64,2.057,61,1.843,60,2.365
D,Tierney,5.4,5.4,Arsenal,70,2.581,71,3.296,69,2.19,67,3.428,67,2.979,66,2.322,67,2.169,64,2.714
M,Pépé,7.6,7.6,Arsenal,27,1.513,31,1.701,28,1.347,28,1.79,29,1.734,30,1.591,31,1.609,35,1.973
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,1,0.059,0,0,0,0,0,0,0,0,0,0,0,0,1,0.059
