Pos,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,49,1.867,42,1.289,40,1.615,41,1.415,44,1.756,45,1.063,44,1.429,43,1.941
M,Aubameyang,11.3,11.3,Arsenal,42,2.552,73,4.026,76,4.393,77,4.647,76,5.327,75,3.61,75,4.091,75,4.862
D,Cédric,4.6,4.6,Arsenal,7,0.266,9,0.279,8,0.323,9,0.312,9,0.358,9,0.219,11,0.36,10,0.449
F,Lacazette,8.3,8.3,Arsenal,68,3.823,67,3.441,66,3.481,64,3.632,62,4.079,64,2.938,63,3.211,62,3.689
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033,0,0
G,Leno,5.0,5.0,Arsenal,87,3.684,86,3.346,86,3.79,85,3.434,85,3.567,84,3.059,83,3.323,83,3.819
M,Xhaka,5.2,5.2,Arsenal,71,2.063,69,1.874,67,1.951,65,1.853,64,1.976,64,1.653,62,1.719,65,2.013
D,Marí,4.4,4.4,Arsenal,12,0.439,34,0.996,20,0.775,19,0.622,20,0.751,19,0.434,19,0.593,21,0.908
D,Bellerín,5.1,5.1,Arsenal,72,2.818,70,2.26,69,2.936,69,2.514,68,2.873,68,1.7,67,2.293,66,3.154
G,Martínez,5.1,4.8,Aston Villa,88,3.769,88,3.447,88,3.523,87,3.312,87,3.445,86,3.328,85,3.184,85,3.604
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,1,0.041,0,0,0,0,1,0.045
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,14,0.531,16,0.498,18,0.731,17,0.59,19,0.756,17,0.415,19,0.625,20,0.902
D,Holding,4.5,4.5,Arsenal,78,2.945,80,2.444,79,3.229,78,2.683,76,3.019,76,1.786,75,2.441,74,3.371
D,Tierney,5.4,5.4,Arsenal,82,3.333,77,2.538,78,3.402,76,2.824,77,3.312,76,1.937,75,2.621,74,3.621
M,Pépé,7.6,7.6,Arsenal,13,0.694,15,0.74,15,0.769,15,0.8,15,0.9,15,0.664,15,0.739,17,0.969
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,6,0.295,7,0.328,7,0.339,7,0.35,7,0.394,8,0.34,6,0.278,7,0.368
M,Nelson,5.1,5.1,Arsenal,2,0.102,1,0.049,2,0.099,2,0.103,2,0.113,2,0.087,2,0.095,2,0.105
F,Nketiah,5.5,5.5,Arsenal,10,0.589,9,0.501,9,0.511,10,0.6,11,0.747,11,0.552,11,0.602,12,0.741
M,Smith Rowe,4.5,4.5,Arsenal,60,2.528,59,2.349,60,2.513,59,2.528,59,2.847,58,2.104,58,2.294,57,2.626
M,Saka,5.3,5.3,Arsenal,75,3.743,74,3.474,73,3.606,73,3.715,72,4.192,71,2.939,71,3.284,70,3.85
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,37,1.959,31,1.568,30,1.587,28,1.527,29,1.808,28,1.261,29,1.447,30,1.756
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,1,0.042,1,0.039,2,0.079,2,0.076,2,0.079,2,0.077,3,0.111,2,0.084
D,El Mohamady,4.3,4.3,Aston Villa,4,0.182,5,0.185,6,0.243,7,0.245,10,0.382,8,0.288,8,0.271,10,0.442
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,3,0.113,4,0.122,5,0.166,6,0.174,8,0.255,10,0.301,8,0.22,8,0.295
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
