Pos,Name,BV,SV,Team,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,54,2.121,52,1.282,55,1.702,50,2.3,52,2.01,51,1.808,53,1.467,51,2.34
M,Aubameyang,11.3,11.3,Arsenal,72,4.937,71,3.395,71,3.812,70,4.51,70,4.268,69,3.986,68,3.598,67,4.353
D,Cédric,4.6,4.6,Arsenal,44,1.761,31,0.782,20,0.632,23,1.08,21,0.825,21,0.758,23,0.651,25,1.171
F,Lacazette,8.3,8.3,Arsenal,69,4.421,70,3.144,68,3.384,66,3.853,68,3.804,69,3.66,65,3.236,64,3.774
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,86,3.577,85,3.115,84,3.285,84,3.919,83,3.496,83,3.423,82,3.071,83,3.857
M,Xhaka,5.2,5.2,Arsenal,80,2.447,80,2.032,76,2.063,76,2.389,74,2.199,74,2.115,73,1.966,77,2.406
D,Marí,4.4,4.4,Arsenal,15,0.548,19,0.451,16,0.474,18,0.785,19,0.691,22,0.737,18,0.475,19,0.828
D,Bellerín,5.1,5.1,Arsenal,81,3.159,78,1.921,78,2.427,77,3.611,76,2.977,76,2.72,75,2.084,74,3.46
G,Martínez,5.2,4.9,Aston Villa,88,3.484,88,3.35,87,3.229,87,3.718,86,3.657,86,3.673,85,3.677,85,2.962
D,Chambers,4.5,4.5,Arsenal,1,0.04,1,0.027,0,0,1,0.047,0,0,1,0.037,1,0.029,2,0.093
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,1,0.019,1,0.032,2,0.061,2,0.074,3,0.092,3,0.079,2,0.031,4,0.121
D,Holding,4.6,4.6,Arsenal,83,3.287,83,2.071,81,2.552,78,3.696,78,3.085,79,2.858,76,2.137,76,3.59
D,Tierney,5.2,5.2,Arsenal,43,1.824,60,1.606,79,2.632,78,3.885,78,3.251,77,2.947,78,2.322,76,3.773
M,Pépé,7.6,7.6,Arsenal,31,1.907,33,1.473,33,1.611,33,1.909,32,1.766,33,1.734,35,1.697,33,1.929
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,25,0.854,24,0.83,26,1.02,25,1.051,27,1.059,28,1.051,13,0.506,12,0.483
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,6,0.41,6,0.302,6,0.329,9,0.555,7,0.421,7,0.403,8,0.433,8,0.501
M,Smith Rowe,4.3,4.3,Arsenal,56,2.692,52,1.92,53,2.105,49,2.278,53,2.323,52,2.178,53,2.076,51,2.378
M,Saka,5.4,5.4,Arsenal,69,4.109,68,2.905,66,3.149,66,3.757,66,3.547,64,3.278,66,3.075,65,3.722
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,8,0.51,8,0.376,7,0.361,8,0.482,9,0.517,9,0.501,10,0.517,11,0.677
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,1,0.042,0,0,1,0.043,3,0.104
D,El Mohamady,4.3,4.3,Aston Villa,8,0.311,5,0.179,10,0.344,6,0.277,7,0.331,6,0.279,6,0.296,8,0.189
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,7,0.225,8,0.233,9,0.246,8,0.304,7,0.269,6,0.229,8,0.323,7,0.134
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
