Pos,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,34,1.261,30,0.908,32,1.237,32,1.084,35,1.361,33,0.722,32,0.965,32,1.464
M,Aubameyang,11.3,11.3,Arsenal,78,4.57,78,4.24,77,4.248,76,4.564,77,5.609,74,3.384,72,3.923,71,4.801
D,Cédric,4.6,4.6,Arsenal,1,0.039,0,0,0,0,1,0.036,0,0,1,0.025,1,0.032,1,0.048
F,Lacazette,8.3,8.3,Arsenal,62,3.423,60,3.202,57,2.971,59,3.388,56,3.929,54,2.399,57,2.979,56,3.52
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,1,0.039,0,0,1,0.03,2,0.09
G,Leno,5.0,5.0,Arsenal,88,3.729,88,3.408,87,3.784,86,3.461,88,3.626,87,3.155,85,3.286,87,4.023
M,Xhaka,5.2,5.2,Arsenal,73,2.076,70,1.906,70,1.995,68,1.928,66,2.054,67,1.689,67,1.817,70,2.201
D,Marí,4.4,4.4,Arsenal,28,0.997,33,0.957,33,1.237,34,1.099,34,1.24,36,0.758,35,1.013,37,1.633
D,Bellerín,5.1,5.1,Arsenal,81,3.203,78,2.498,78,3.198,76,2.735,75,3.114,76,1.755,74,2.358,74,3.599
G,Martínez,5.1,4.8,Aston Villa,89,3.851,88,3.476,88,3.572,87,3.34,85,3.428,85,3.227,86,3.206,86,3.659
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,1,0.039,1,0.035,2,0.08,1,0.023,3,0.093,2,0.092
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,11,0.413,16,0.493,17,0.667,17,0.584,18,0.703,16,0.365,20,0.615,20,0.919
D,Holding,4.5,4.5,Arsenal,74,2.78,76,2.305,73,2.874,73,2.488,74,2.881,71,1.558,71,2.153,69,3.205
D,Tierney,5.4,5.4,Arsenal,80,3.236,79,2.579,78,3.297,78,2.863,76,3.211,77,1.82,75,2.444,75,3.733
M,Pépé,7.6,7.6,Arsenal,18,0.941,20,0.993,22,1.092,26,1.37,22,1.379,22,0.936,22,1.072,23,1.355
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,9,0.446,9,0.425,8,0.374,9,0.448,10,0.58,10,0.411,11,0.505,12,0.65
M,Nelson,5.1,5.1,Arsenal,1,0.05,1,0.048,1,0.049,1,0.051,1,0.06,2,0.084,3,0.146,3,0.168
F,Nketiah,5.5,5.5,Arsenal,11,0.639,14,0.783,16,0.867,14,0.833,17,1.194,18,0.851,15,0.816,15,0.951
M,Smith Rowe,4.5,4.5,Arsenal,51,2.33,45,1.955,48,2.089,46,2.127,45,2.445,45,1.692,48,2.027,45,2.294
M,Saka,5.3,5.3,Arsenal,68,3.374,64,3.02,63,2.993,62,3.135,62,3.719,62,2.467,63,2.899,66,3.702
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,27,1.379,27,1.309,28,1.354,26,1.338,28,1.696,31,1.277,31,1.464,31,1.751
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.039,1,0.04,2,0.076,4,0.16,4,0.151,3,0.111,3,0.127
D,El Mohamady,4.3,4.3,Aston Villa,7,0.327,8,0.296,8,0.335,10,0.35,11,0.443,11,0.379,12,0.411,13,0.568
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,2,0.077,1,0.031,2,0.069,2,0.059,3,0.101,4,0.116,4,0.111,6,0.219
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,7,0.326,8,0.335,9,0.409,9,0.383,9,0.389,10,0.426,8,0.366,10,0.439
