Pos,Name,BV,SV,Team,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,33,1.556,50,1.964,52,1.614,49,1.345,51,1.833,51,2.165,49,2.196,52,2.437
M,Aubameyang,11.5,11.5,Arsenal,85,6.021,81,5.309,80,4.747,76,4.272,80,4.888,75,5.18,76,5.363,78,5.734
D,Cédric,4.7,4.7,Arsenal,0,0,1,0.043,1,0.034,2,0.061,2,0.079,2,0.091,2,0.096,3,0.15
F,Lacazette,8.3,8.3,Arsenal,57,3.533,56,3.238,52,2.799,54,2.754,51,2.799,47,2.856,44,2.732,46,2.955
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,1,0.029,1,0.037,1,0.043,1,0.045,2,0.095
G,Leno,5.0,5.0,Arsenal,89,4.224,89,3.853,87,3.462,87,3.288,88,3.719,87,3.904,87,4.004,87,4.093
M,Xhaka,5.3,5.3,Arsenal,59,2.027,49,1.579,50,1.491,49,1.423,48,1.488,50,1.661,49,1.665,47,1.646
D,Marí,4.4,4.4,Arsenal,8,0.352,8,0.293,9,0.265,10,0.261,10,0.338,7,0.277,10,0.418,11,0.479
D,Bellerín,5.2,5.2,Arsenal,87,4.303,85,3.503,82,2.671,81,2.329,81,3.078,79,3.518,80,3.757,74,3.635
G,Martínez,4.8,4.7,Aston Villa,89,3.518,84,3.7,84,3.46,82,3.481,81,2.833,80,2.859,81,2.957,80,3.073
D,Chambers,4.5,4.5,Arsenal,21,1.025,19,0.785,18,0.592,22,0.647,26,0.992,22,0.986,22,1.039,25,1.237
D,Kolasinac,4.8,4.8,Arsenal,2,0.091,2,0.078,1,0.031,2,0.056,3,0.107,3,0.125,3,0.131,2,0.091
D,Maitland-Niles,4.7,4.7,Arsenal,4,0.201,7,0.298,7,0.243,8,0.247,6,0.237,6,0.275,6,0.288,11,0.548
D,Holding,4.4,4.4,Arsenal,56,2.616,49,1.922,45,1.406,50,1.379,47,1.694,48,2.037,51,2.28,50,2.335
D,Tierney,5.4,5.4,Arsenal,79,3.92,77,3.202,74,2.46,74,2.176,75,2.887,75,3.368,74,3.499,71,3.509
M,Pépé,7.6,7.6,Arsenal,0,0,38,2.17,36,1.882,38,1.891,36,1.947,36,2.157,32,1.962,31,1.978
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,26,1.506,19,1.03,23,1.143,23,1.085,23,1.176,25,1.399,22,1.254,24,1.404
