Pos,Name,BV,SV,Team,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Aubameyang,11.4,11.4,Arsenal,70,4.443,68,4.153,67,4.173,67,4.317,66,4.782,65,3.009,65,4.093,64,3.831
D,Cédric,4.6,4.6,Arsenal,55,2.726,59,2.691,59,2.559,58,2.781,60,3.158,61,1.669,47,2.198,40,1.731
F,Lacazette,8.2,8.2,Arsenal,70,4.44,68,4.125,70,4.295,68,4.326,68,4.831,66,3.029,65,4.02,62,3.666
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,88,4.211,87,3.967,87,3.847,86,4.019,85,4.148,85,3.191,84,3.875,84,3.729
M,Xhaka,5.2,5.2,Arsenal,83,2.588,80,2.458,80,2.432,79,2.506,77,2.609,75,1.938,74,2.327,75,2.273
D,Marí,4.4,4.4,Arsenal,50,2.275,49,2.064,48,1.913,49,2.163,49,2.357,49,1.253,49,2.11,48,1.914
D,Bellerín,5.0,5.0,Arsenal,30,1.512,33,1.533,29,1.282,30,1.466,33,1.767,31,0.873,31,1.471,28,1.229
G,Martínez,5.4,5.0,Aston Villa,89,3.132,88,3.092,87,3.998,87,3.43,86,3.174,86,3.734,85,3.113,84,3.092
D,Chambers,4.5,4.5,Arsenal,52,2.577,48,2.219,51,2.244,52,2.541,49,2.634,54,1.494,47,2.235,48,2.114
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,71,2.31,68,1.494,68,1.75,66,2.241,67,1.407,64,1.222,66,1.914,65,1.509
D,Holding,4.2,4.2,Arsenal,71,3.519,71,3.273,69,3.02,69,3.341,69,3.655,67,1.866,67,3.159,66,2.875
D,Tierney,5.3,5.3,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,36,1.806,55,2.539
M,Pépé,7.6,7.6,Arsenal,42,2.656,40,2.397,43,2.598,45,2.813,42,2.923,43,1.944,40,2.435,38,2.203
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,69,2.581,63,2.318,65,2.061,64,2.237,61,2.051,64,1.952,64,2.681,62,2.205
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.325,4,0.247,5,0.313,6,0.383,6,0.421,5,0.245,6,0.374,6,0.365
M,Smith Rowe,4.2,4.2,Arsenal,47,2.277,58,2.638,58,2.65,57,2.698,57,2.951,57,2.076,57,2.638,57,2.526
M,Saka,5.2,5.2,Arsenal,70,3.812,69,3.708,69,3.728,68,3.697,67,4.018,66,2.654,66,3.5,65,3.295
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,5,0.292,6,0.337,5,0.283,7,0.408,7,0.446,7,0.313,7,0.398,8,0.44
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,1,0.037,1,0.043,0,0,1,0.037
D,El Mohamady,4.3,4.3,Aston Villa,11,0.266,15,0.33,16,0.819,16,0.58,21,0.637,18,0.81,20,0.597,25,0.745
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,0,0,1,0.043,1,0.032,1,0.027,1,0.038,3,0.079,4,0.106
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
