Pos,Name,BV,SV,Team,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,69,2.339,71,2.448,67,1.857,67,3.124,65,2.92,65,2.71,67,3.035,66,3.396
M,Aubameyang,11.3,11.3,Arsenal,82,4.564,79,4.36,76,3.952,74,4.705,76,4.916,75,4.761,74,4.958,74,5.425
D,Cédric,4.6,4.6,Arsenal,10,0.344,17,0.592,16,0.454,19,0.891,22,0.995,18,0.756,22,1.004,23,1.186
F,Lacazette,8.1,8.1,Arsenal,62,3.378,58,3.125,59,3.043,59,3.54,59,3.645,57,3.443,56,3.534,57,3.88
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.59,88,3.601,87,3.263,85,3.98,86,3.907,86,3.766,86,3.925,86,4.205
M,Xhaka,5.2,5.2,Arsenal,84,2.354,82,2.299,81,2.162,79,2.509,80,2.536,77,2.37,76,2.44,76,2.602
D,Marí,4.4,4.4,Arsenal,58,1.87,60,1.978,58,1.528,57,2.564,60,2.58,56,2.237,59,2.56,58,2.843
D,Bellerín,5.1,5.1,Arsenal,80,2.797,74,2.635,75,2.134,74,3.569,71,3.302,73,3.144,71,3.329,71,3.775
G,Martínez,5.4,5.0,Aston Villa,89,3.766,89,3.354,88,3.69,87,3.035,87,3.036,87,3.959,86,3.33,85,3.113
D,Chambers,4.5,4.5,Arsenal,1,0.036,3,0.109,3,0.089,4,0.19,4,0.185,3,0.129,4,0.186,4,0.21
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,48,1.58,0,0,49,0.869,52,1.617,49,1.118,46,1.162,51,1.747,48,1.047
D,Holding,4.4,4.4,Arsenal,48,1.683,43,1.539,47,1.351,49,2.362,46,2.13,48,2.066,45,2.105,49,2.586
D,Tierney,5.2,5.2,Arsenal,87,3.242,82,3.13,84,2.569,79,4.05,80,3.956,82,3.752,76,3.8,76,4.281
M,Pépé,7.6,7.6,Arsenal,30,1.616,30,1.596,33,1.648,34,2.033,32,1.955,34,2.007,36,2.227,34,2.282
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,77,2.829,71,2.389,62,2.185,59,2.268,54,2.007,56,1.799,53,1.894,55,1.881
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.291,5,0.286,4,0.221,5,0.314,4,0.257,5,0.314,5,0.326,6,0.417
M,Smith Rowe,4.3,4.3,Arsenal,30,1.312,55,2.297,57,2.257,54,2.549,53,2.532,54,2.497,54,2.606,51,2.662
M,Saka,5.3,5.2,Arsenal,63,3.189,65,3.255,63,2.957,62,3.526,61,3.535,60,3.358,62,3.639,59,3.759
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.164,2,0.108,3,0.154,4,0.242,3,0.185,4,0.24,4,0.25,4,0.269
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.041,0,0,0,0,1,0.045,1,0.038,1,0.036
D,El Mohamady,4.3,4.3,Aston Villa,69,3.03,44,1.447,29,1.259,12,0.27,12,0.239,12,0.606,14,0.49,16,0.474
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.038,3,0.087,1,0.037,2,0.04,3,0.053,1,0.043,2,0.061,3,0.078
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
