Pos,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Aubameyang,11.4,11.4,Arsenal,74,3.939,74,5.129,73,4.717,72,4.668,71,4.838,71,5.438,70,3.327,70,4.659
D,Cédric,4.6,4.6,Arsenal,28,0.841,34,1.678,33,1.492,32,1.373,35,1.674,32,1.68,30,0.808,33,1.534
F,Lacazette,8.2,8.2,Arsenal,41,2.202,72,4.423,72,4.159,36,2.232,70,4.24,69,4.66,69,3.02,68,4.075
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.395,88,4.231,86,3.926,77,3.411,87,4.107,86,4.246,86,3.214,85,3.942
M,Xhaka,5.2,5.2,Arsenal,61,1.744,81,2.616,79,2.438,70,2.175,76,2.437,75,2.569,75,1.932,75,2.372
D,Marí,4.4,4.4,Arsenal,77,2.135,73,3.453,73,3.162,70,2.866,70,3.2,69,3.462,66,1.685,69,3.074
D,Bellerín,5.0,5.0,Arsenal,49,1.509,41,2.094,47,2.201,44,1.954,46,2.275,47,2.56,48,1.324,46,2.211
G,Martínez,5.4,5.0,Aston Villa,89,3.839,88,3.084,87,3.044,87,4.018,86,3.367,86,3.169,85,3.684,85,3.11
D,Chambers,4.5,4.5,Arsenal,46,1.391,21,1.05,20,0.918,25,1.091,21,1.018,23,1.229,23,0.63,25,1.18
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,82,1.379,69,2.21,66,1.43,64,1.669,67,2.263,65,1.356,65,1.211,64,1.854
D,Holding,4.2,4.2,Arsenal,54,1.638,55,2.783,54,2.509,56,2.461,55,2.698,55,2.958,58,1.595,56,2.671
D,Tierney,5.3,5.3,Arsenal,80,2.532,80,4.304,79,3.885,76,3.563,77,4.014,76,4.352,75,2.183,75,3.801
M,Pépé,7.6,7.6,Arsenal,34,1.76,27,1.749,26,1.579,25,1.52,26,1.647,27,1.897,30,1.374,28,1.738
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,75,2.515,72,2.594,71,2.522,69,2.124,70,2.365,67,2.183,66,1.96,68,2.76
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.28,4,0.261,5,0.308,5,0.311,5,0.32,6,0.422,5,0.245,6,0.381
M,Smith Rowe,4.2,4.2,Arsenal,34,1.388,50,2.465,50,2.321,50,2.314,50,2.395,50,2.633,49,1.8,50,2.366
M,Saka,5.2,5.2,Arsenal,59,2.755,59,3.489,74,4.046,72,3.942,73,4.169,65,4.139,64,2.659,61,3.449
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.154,2,0.126,3,0.178,4,0.239,4,0.248,4,0.273,4,0.185,4,0.245
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.035,0,0,0,0,1,0.037,1,0.043,1,0.036
D,El Mohamady,4.3,4.3,Aston Villa,21,0.931,23,0.524,21,0.442,25,1.305,23,0.829,26,0.788,26,1.18,27,0.805
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.038,0,0,1,0.019,2,0.087,2,0.062,3,0.08,4,0.153,4,0.105
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,1,0.045,1,0.039,1,0.037,1,0.043,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
