,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,0,0,11.0,112,"[{'offset': 0, 'projected_percent': '11.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '13.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '14.9', 'likelihood': 1}]",,False,0,1,5.0,5.0,3,David,5.0,1,False,,,60,154561.jpg,5.0,False,Raya Martín,38.8,False,,a,1,3,15,420323,108641,396674,85968,0.8,2.5,Raya,,200.0,2024-07-04,1995-09-15,False,p154561,270,0,0,2,1,0,0,0,0,0,5,0,60,46.2,0.0,0.0,4.7,4,30,0,0,3,0.00,0.01,0.01,0.92,,,,,,,[],,128,15,639,71,637,71,235,16,0.0,1.67,0.0,0.0,0.31,0.33,61,1,50,3,55,4,5,1,1.0,0.67,0.0
1,True,True,,,109745,-1,1,-1,1,-8.3,0,"[{'offset': 0, 'projected_percent': '-8.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.3', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Kepa,0.0,2,False,,,49,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.1,False,,a,1,3,0,1111,190,3074,471,0.0,0.0,Arrizabalaga,,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,509,66,509,53,468,52,515,66,0.0,0.0,0.0,0.0,0.0,0.0,371,18,532,66,532,66,462,52,0.0,0.0,0.0
2,True,True,,,437495,-1,1,-1,1,-7.4,0,"[{'offset': 0, 'projected_percent': '-7.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-7.4', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Illan,0.0,3,False,,,49,437495.jpg,0.0,False,Meslier,0.0,False,,a,1,3,0,343,70,1125,174,0.0,0.0,Meslier,,73.0,2026-07-09,2000-03-02,False,p437495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,519,67,519,55,481,54,526,67,0.0,0.0,0.0,0.0,0.0,0.0,390,20,540,67,540,67,540,61,0.0,0.0,0.0
3,True,True,,,226597,0,0,0,0,-51.5,-287,"[{'offset': 0, 'projected_percent': '-52.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-54.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-55.7', 'likelihood': -3}]",,False,0,2,5.0,5.0,2,Gabriel,5.0,4,False,,,80,226597.jpg,5.0,False,dos Santos Magalhães,24.9,False,,a,1,3,15,131730,26082,584894,115144,0.6,1.9,Gabriel,Gabriel Magalhães,30.0,2020-09-01,1997-12-19,False,p226597,270,0,0,2,1,0,0,0,1,0,0,0,54,48.4,7.4,83.0,13.8,19,11,2,21,3,0.49,0.05,0.54,0.92,,,,,,,[],,120,57,230,79,16,1,72,17,0.16,0.0,0.02,0.18,0.31,0.33,7,1,54,21,59,23,10,2,1.0,0.67,7.0
4,True,True,25.0,25.0,445122,0,0,0,0,-0.2,0,"[{'offset': 0, 'projected_percent': '-0.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.2', 'likelihood': -1}]",2026-09-12T14:30:08.374304Z,False,0,2,0.0,0.0,0,Jurriën,0.0,5,False,Groin injury - 25% chance of playing,2026-07-23T12:01:23.272929Z,65,445122.jpg,0.0,False,Timber,0.1,False,,d,1,3,0,1320,370,6355,810,0.0,0.0,J.Timber,Jurriën Timber,152.0,2023-07-14,2001-06-17,False,p445122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.arsenal.com/news/every-word-from-artetas-pre-chelsea-presser-avVsQ4u1mzAa,649,214,650,214,649,214,649,214,0.0,0.0,0.0,0.0,0.0,0.0,39,3,649,214,649,214,458,163,0.0,0.0,0.0
5,True,True,0.0,0.0,462424,0,0,0,0,-99.8,-4,"[{'offset': 0, 'projected_percent': '-100.4', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-101.3', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-102.2', 'likelihood': -5}]",,False,0,2,0.0,0.0,0,William,0.0,6,False,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,60,462424.jpg,0.0,False,Saliba,0.2,False,,i,1,3,0,2457,509,14421,2123,0.0,0.0,Saliba,,73.0,2019-07-25,2001-03-24,False,p462424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.arsenal.com/news/arteta-issues-update-on-bruno-timber-and-saliba-aKfIr6V2lm7B?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_content=home&utm_term=live-bar,638,213,641,213,639,213,640,213,0.0,0.0,0.0,0.0,0.0,0.0,73,8,641,213,641,213,328,119,0.0,0.0,0.0
6,True,True,,,499169,0,0,0,0,-13.9,-14,"[{'offset': 0, 'projected_percent': '-15.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-20.9', 'likelihood': -2}]",,False,0,3,2.7,2.7,2,Myles,2.7,7,False,,,55,499169.jpg,2.7,False,Lewis-Skelly,0.7,False,,a,1,3,8,22586,4044,27725,5184,0.5,1.5,Lewis-Skelly,,241.0,2022-12-04,2006-09-26,False,p499169,226,0,0,2,1,0,0,0,0,0,0,0,35,21.6,38.8,16.0,7.0,5,8,1,14,3,0.16,0.23,0.39,0.79,,,,,,,[],,213,86,96,65,143,73,184,86,0.06,0.0,0.09,0.15,0.31,0.4,171,105,138,59,153,64,227,74,1.19,0.8,5.58
7,True,True,,,466075,0,0,2,-2,76.9,995,"[{'offset': 0, 'projected_percent': '84.7', 'likelihood': 3}, {'offset': 1, 'projected_percent': '97.8', 'likelihood': 4}, {'offset': 2, 'projected_percent': '110.9', 'likelihood': 5}]",,False,1,2,7.3,7.3,2,Riccardo,7.3,8,False,,,57,466075.jpg,7.3,False,Calafiori,47.4,False,,a,1,3,22,1055997,230413,199783,39594,1.3,3.9,Calafiori,,106.0,2024-07-29,2002-05-19,False,p466075,236,0,2,2,1,0,0,0,0,0,0,2,61,51.6,27.3,39.0,11.8,6,6,3,9,3,0.54,0.58,1.12,0.65,,,,,,,[],,112,53,134,42,74,14,94,27,0.21,0.0,0.22,0.43,0.25,0.38,117,11,14,6,15,6,3,1,1.14,0.76,3.43
8,True,True,,,448104,-1,1,-2,2,-17.4,-49,"[{'offset': 0, 'projected_percent': '-19.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-23.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.8', 'likelihood': -2}]",,False,0,2,0.7,0.7,1,Piero,0.7,9,False,,,53,448104.jpg,1.0,False,Hincapié,1.1,False,,a,1,3,2,10442,2107,86980,10293,0.1,0.4,Hincapie,,62.0,2026-07-01,2002-01-09,False,p448104,32,0,0,0,0,0,0,0,0,0,0,0,6,6.4,1.0,2.0,1.0,2,0,1,3,0,0.00,0.00,0.00,0.28,,,,,,,[],,293,118,306,114,276,106,322,118,0.0,0.0,0.0,0.0,0.79,0.0,234,33,313,115,327,126,182,72,0.0,0.0,8.44
9,True,True,100.0,100.0,198869,0,0,0,0,72.5,75,"[{'offset': 0, 'projected_percent': '73.1', 'likelihood': 3}, {'offset': 1, 'projected_percent': '74.1', 'likelihood': 3}, {'offset': 2, 'projected_percent': '75.1', 'likelihood': 3}]",,False,0,2,6.7,6.7,2,Benjamin,6.7,10,False,,2026-07-23T12:01:23.305229Z,55,198869.jpg,6.7,False,White,7.6,False,,a,1,3,20,369487,61251,195258,52827,1.2,3.6,White,,241.0,2021-07-30,1997-10-08,False,p198869,270,0,1,2,1,0,0,0,0,0,0,3,74,65.4,52.2,23.0,14.1,11,9,4,15,3,0.18,0.29,0.47,0.92,,,,,,,[],,64,31,57,11,117,35,66,16,0.06,0.0,0.1,0.16,0.31,0.33,132,15,26,12,27,12,56,22,1.0,0.67,5.0
