Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,81,2.698,78,3.268,76,2.166,73,3.506,74,2.939,71,2.169,70,1.987,73,2.686
M,Aubameyang,11.7,11.7,Arsenal,82,5.228,80,5.022,79,4.351,76,5.766,76,5.343,75,4.593,75,4.431,72,4.662
D,Cédric,4.7,4.7,Arsenal,2,0.074,3,0.135,3,0.096,4,0.206,4,0.176,3,0.104,6,0.193,6,0.244
F,Lacazette,8.4,8.4,Arsenal,52,2.99,49,2.71,49,2.473,49,3.219,50,3.105,49,2.726,48,2.599,51,2.917
D,Mustafi,5.0,5.0,Arsenal,13,0.446,12,0.513,11,0.327,9,0.439,11,0.449,12,0.38,16,0.473,12,0.454
G,Leno,5.0,5.0,Arsenal,88,3.6,87,3.966,87,3.377,86,4.113,85,3.684,85,3.382,86,3.312,84,3.553
M,Xhaka,5.3,5.3,Arsenal,59,1.755,50,1.592,53,1.502,55,1.913,50,1.632,50,1.48,47,1.378,51,1.58
D,Marí,4.4,4.4,Arsenal,0,0,6,0.237,7,0.192,7,0.311,8,0.296,10,0.289,11,0.297,11,0.378
D,Bellerín,5.1,5.1,Arsenal,86,3.155,83,3.753,82,2.563,79,4.092,79,3.406,78,2.629,75,2.344,76,3.045
G,Martínez,4.8,4.7,Aston Villa,90,3.596,88,3.349,88,3.722,87,3.393,87,3.771,86,3.529,86,3.67,85,2.975
D,Chambers,4.5,4.5,Arsenal,0,0,11,0.484,15,0.462,23,1.175,24,1.024,23,0.765,24,0.741,21,0.827
D,Kolasinac,4.8,4.8,Arsenal,3,0.101,3,0.125,2,0.059,4,0.188,4,0.158,5,0.156,5,0.146,5,0.183
D,Maitland-Niles,4.8,4.8,Arsenal,12,0.448,13,0.586,16,0.511,14,0.723,15,0.65,16,0.549,14,0.449,13,0.525
D,Holding,4.4,4.4,Arsenal,72,2.443,64,2.731,64,1.88,63,3.06,63,2.544,62,1.943,59,1.724,58,2.182
D,Tierney,5.4,5.4,Arsenal,72,2.688,70,3.235,67,2.16,70,3.688,68,2.97,67,2.319,67,2.119,68,2.794
M,Pépé,7.7,7.7,Arsenal,28,1.564,28,1.547,27,1.335,31,2.013,27,1.635,32,1.707,30,1.57,30,1.686
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
