Pos,Name,BV,SV,Team,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,70,2.262,70,2.316,69,1.913,66,2.977,67,2.934,64,2.615,67,2.951,64,3.185
M,Aubameyang,11.4,11.4,Arsenal,77,4.379,72,4.164,72,3.96,72,4.746,71,4.697,70,4.613,70,4.685,69,5.196
D,Cédric,4.6,4.6,Arsenal,10,0.339,13,0.448,16,0.467,15,0.695,17,0.767,20,0.846,20,0.91,21,1.075
F,Lacazette,8.1,8.1,Arsenal,59,3.127,58,3.117,60,3.106,56,3.329,59,3.513,57,3.413,58,3.493,54,3.633
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,88,3.55,87,3.539,87,3.301,86,4.012,86,3.931,85,3.733,85,3.897,84,4.094
M,Xhaka,5.2,5.2,Arsenal,85,2.303,81,2.253,81,2.16,80,2.486,76,2.388,77,2.357,75,2.37,76,2.564
D,Marí,4.4,4.4,Arsenal,57,1.814,57,1.866,54,1.482,58,2.597,56,2.431,56,2.261,58,2.53,58,2.845
D,Bellerín,5.1,5.1,Arsenal,77,2.622,75,2.639,73,2.151,73,3.499,73,3.405,70,3.043,73,3.42,69,3.657
G,Martínez,5.4,5.0,Aston Villa,88,3.874,87,3.3,86,3.692,86,3.021,85,2.978,85,3.91,84,3.298,84,3.117
D,Chambers,4.5,4.5,Arsenal,2,0.068,2,0.07,3,0.09,3,0.14,3,0.136,5,0.214,5,0.228,5,0.257
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,57,1.963,0,0,56,1.021,56,1.78,57,1.336,56,1.471,57,1.945,55,1.204
D,Holding,4.3,4.4,Arsenal,48,1.651,47,1.653,48,1.424,49,2.342,50,2.318,48,2.08,45,2.101,46,2.416
D,Tierney,5.2,5.2,Arsenal,83,2.976,82,3.078,80,2.513,80,4.053,77,3.784,76,3.498,75,3.714,76,4.23
M,Pépé,7.6,7.6,Arsenal,30,1.618,32,1.746,33,1.718,38,2.318,32,1.965,34,2.072,36,2.231,33,2.266
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,75,2.72,74,2.529,61,2.179,54,2.131,54,2.046,52,1.73,54,1.969,53,1.865
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.231,4,0.231,5,0.279,5,0.312,5,0.314,6,0.378,6,0.38,6,0.415
M,Smith Rowe,4.2,4.3,Arsenal,31,1.37,57,2.383,54,2.171,56,2.627,58,2.712,55,2.562,55,2.605,53,2.753
M,Saka,5.3,5.3,Arsenal,73,3.532,73,3.626,72,3.39,72,4.037,71,3.994,71,3.968,70,3.986,69,4.346
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,4,0.214,3,0.163,3,0.157,3,0.181,3,0.181,4,0.242,5,0.306,5,0.335
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,2,0.078,0,0
D,El Mohamady,4.3,4.3,Aston Villa,43,2,16,0.547,58,2.605,57,1.342,57,1.193,19,0.989,17,0.624,15,0.473
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.039,2,0.059,3,0.114,1,0.021,3,0.058,2,0.087,3,0.094,4,0.109
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
