,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,25.0,25.0,58822,0,0,-3,3,0,2,-0.1,0.0,0,Cédric,0.0,1,False,Knock - 25% chance of playing,2022-09-16T13:30:06.551108Z,42,58822.jpg,0.0,Alves Soares,0.1,False,,d,1,3,0,4523,17,22835,403,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,196,462,190,417,169,488,197,,,,,,
1,,,84450,0,0,1,-1,1,3,4.8,5.3,9,Granit,5.3,3,False,,,51,84450.jpg,5.0,Xhaka,3.3,False,,a,1,3,40,421661,30009,231169,4840,1.0,7.8,Xhaka,717,2,3,3,8,0,0,0,2,0,0,4,166,194.4,195.8,136.0,52.6,29,11,17,15,54,36,26,19,,,3.0,,,
2,0.0,0.0,153256,0,0,-2,2,1,3,0.0,0.0,0,Mohamed,0.0,4,False,Hamstring injury - Unknown return date,2022-08-30T11:30:06.278675Z,43,153256.jpg,2.0,Elneny,0.7,False,,i,1,3,2,109140,309,167510,2650,0.0,0.5,Elneny,90,0,0,0,1,0,0,0,0,0,0,0,15,4.2,3.8,0.0,0.8,377,165,317,154,436,164,381,167,,,,,,
3,,,156074,0,0,-3,3,0,2,-0.5,0.0,0,Rob,0.0,5,False,,,42,156074.jpg,1.0,Holding,0.1,False,,a,1,3,2,3747,149,12689,237,0.0,0.5,Holding,3,0,0,0,0,0,0,0,0,0,0,0,8,2.2,0.0,0.0,0.2,391,150,463,191,419,171,401,152,,,,,,
4,100.0,75.0,167199,0,0,-2,2,1,3,3.8,3.2,10,Thomas,4.3,6,False,,2022-09-25T09:00:06.484502Z,48,167199.jpg,4.2,Partey,0.3,False,,a,1,3,21,31492,4875,67898,541,0.9,4.4,Partey,419,1,0,3,3,0,0,0,0,0,0,3,91,105.0,74.8,64.0,24.4,133,54,110,76,140,83,127,75,,,,,,
5,100.0,100.0,184029,0,0,0,0,1,3,0.8,1.3,2,Martin,1.3,7,False,,2022-09-18T20:00:06.315087Z,65,184029.jpg,5.1,Ødegaard,15.1,False,,a,1,3,36,1495616,13564,1486693,48721,0.2,5.5,Ødegaard,575,3,0,2,7,0,0,0,1,0,0,6,142,163.8,179.2,192.0,53.6,48,23,21,17,32,22,22,16,4.0,,1.0,,,
6,100.0,75.0,192895,0,0,-2,2,0,2,1.8,1.7,1,Kieran,2.3,8,False,,2022-09-26T13:00:06.430643Z,48,192895.jpg,2.0,Tierney,0.9,False,,a,1,3,14,39750,1001,91723,1911,0.5,2.9,Tierney,279,0,0,1,2,0,0,0,0,0,0,0,58,49.6,37.3,39.0,12.5,245,94,191,54,188,43,248,79,,,,,,
7,0.0,0.0,195735,0,0,-2,2,0,3,0.0,0.0,0,Nicolas,0.0,9,False,Season-long loan to Nice,2022-08-26T07:24:29.541862Z,53,195735.jpg,0.0,Pépé,0.1,False,,u,1,3,0,5198,0,35140,137,0.0,0.0,Pépé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,623,268,623,268,623,267,627,268,,,,,,
8,,,198869,0,0,0,0,0,2,3.5,4.0,5,Benjamin,4.0,10,False,,,45,198869.jpg,4.2,White,5.5,False,,a,1,3,34,278558,22345,334915,6154,0.9,7.6,White,644,0,1,4,7,0,0,0,2,0,0,3,163,129.2,102.3,13.0,24.4,95,31,74,14,270,86,126,30,,,,,,
9,,,205533,0,0,-4,4,0,4,0.5,1.0,1,Eddie,1.0,11,False,,,66,205533.jpg,1.0,Nketiah,0.3,False,,a,1,3,8,13595,486,67391,713,0.2,1.2,Nketiah,98,0,0,0,1,0,0,0,0,0,0,0,18,19.2,24.1,106.0,14.8,315,34,234,36,81,25,229,33,,,,,,
10,0.0,0.0,209289,0,0,-4,4,0,3,0.0,0.0,0,Emile,0.3,12,False,Groin Injury - Expected back 26 Dec,2022-09-04T21:30:06.539921Z,56,209289.jpg,1.0,Smith Rowe,0.5,False,,i,1,3,4,22714,50,133337,2131,0.1,0.7,Smith Rowe,47,0,0,0,1,0,0,0,0,0,0,0,18,15.8,36.7,18.0,6.8,328,148,193,111,252,132,300,137,3.0,,,,,
11,,,223340,0,0,-2,2,0,3,5.5,6.0,2,Bukayo,6.0,13,False,,,78,223340.jpg,4.9,Saka,11.5,False,,a,1,3,39,522163,20963,1469789,29824,0.8,5.0,Saka,707,1,5,3,8,0,0,0,1,0,0,1,143,178.2,278.8,280.0,73.6,40,17,5,4,12,7,9,4,2.0,,,,1.0,
12,100.0,100.0,223723,0,0,-3,3,0,2,0.5,1.0,1,Takehiro,1.0,14,False,,2022-08-04T15:00:05.298873Z,42,223723.jpg,0.9,Tomiyasu,0.7,False,,a,1,3,6,26437,1022,134378,1811,0.2,1.4,Tomiyasu,72,0,0,0,1,0,0,0,1,0,0,0,23,17.6,13.1,4.0,3.4,323,120,278,92,308,106,337,117,,,,,,
13,100.0,100.0,225321,0,0,-1,1,0,1,2.8,3.3,2,Aaron,3.3,15,False,,2022-08-31T22:30:06.428076Z,49,225321.jpg,3.4,Ramsdale,10.6,False,,a,1,3,27,452118,16448,902658,14918,0.7,5.5,Ramsdale,720,0,0,3,8,0,0,0,0,0,15,0,130,136.6,0.0,0.0,13.7,83,16,602,58,597,58,240,16,,,,,,
14,,,226597,0,0,1,-1,0,2,2.5,3.0,2,Gabriel,3.0,16,False,,,51,226597.jpg,4.4,dos Santos Magalhães,10.8,False,,a,1,3,35,702606,16552,530699,23454,0.6,6.9,Gabriel,720,1,0,3,8,0,0,0,0,0,0,3,161,161.6,23.3,129.0,31.4,50,11,238,70,60,4,77,14,,,,,,
15,0.0,0.0,437626,0,0,0,0,0,2,0.0,0.0,0,Nuno,0.0,17,False,Joined Marseille on loan - Expected back 01 Jul,2022-07-31T21:00:04.269675Z,45,437626.jpg,0.0,Varela Tavares,0.0,False,,u,1,3,0,0,0,1830,6,0.0,0.0,Tavares,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,559,219,553,219,537,216,564,220,,,,,,
16,,,437742,0,0,-1,1,0,3,0.8,1.3,1,Albert,1.3,18,False,,,44,437742.jpg,1.3,Sambi Lokonga,0.3,False,,a,1,3,8,31788,491,33218,1185,0.3,1.8,Sambi,195,0,0,0,3,0,0,0,0,0,0,0,43,21.4,23.3,0.0,4.5,307,137,237,132,489,188,324,146,,,,,,
17,,,444145,0,0,6,-6,1,3,2.5,3.0,4,Gabriel,3.0,19,False,,,66,444145.jpg,5.4,Martinelli Silva,47.0,False,,a,1,3,43,3475586,44333,1046125,51290,0.5,6.5,Martinelli,691,3,2,3,8,0,0,0,1,0,0,4,154,202.6,247.9,378.0,82.9,25,8,6,5,6,1,5,2,1.0,,2.0,,2.0,
18,0.0,0.0,92371,0,0,0,0,0,2,0.0,0.0,0,Pablo,0.0,20,False,Season-long loan to Monza,2022-08-12T14:22:56.974936Z,45,92371.jpg,0.0,Marí Villar,0.0,False,,u,1,3,0,162,0,3912,20,0.0,0.0,Pablo Marí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,538,216,531,216,512,211,544,217,,,,,,
19,0.0,0.0,198849,0,0,0,0,0,3,0.0,0.0,0,Lucas,0.0,22,False,Transferred to Galatasaray,2022-08-10T10:32:07.133718Z,45,198849.jpg,0.0,Torreira di Pascua,0.1,False,,u,1,3,0,2811,0,36063,206,0.0,0.0,Torreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545,212,538,215,521,203,551,213,,,,,,
20,100.0,75.0,200641,0,0,-2,2,0,3,-0.5,0.0,0,Reiss,0.0,23,False,,2022-08-12T14:00:05.551075Z,48,200641.jpg,0.0,Nelson,0.0,False,,a,1,3,0,273,29,2589,7,0.0,0.0,Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,592,247,587,248,579,240,596,247,,,,,,
21,,,224068,0,0,-1,1,0,1,-0.5,0.0,0,Matt,0.0,24,False,,,39,224068.jpg,0.0,Turner,1.6,False,,a,1,3,0,107566,3421,72603,3445,0.0,0.0,Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,422,31,398,12,350,7,426,31,,,,,,
22,100.0,100.0,438098,0,0,-3,3,1,3,3.5,4.0,1,Fábio,4.0,25,False,,2022-08-04T15:00:05.309562Z,57,438098.jpg,4.0,Ferreira Vieira,0.2,False,,a,1,3,12,11617,616,15376,1384,0.7,2.1,Fábio Vieira,116,1,0,1,1,0,0,0,0,0,0,2,38,48.6,31.5,35.0,11.5,250,105,210,121,204,109,263,122,,,,,,
23,,,462424,0,0,4,-4,2,2,4.8,5.3,1,William,5.3,26,True,,,49,462424.jpg,5.6,Saliba,25.9,False,,a,1,3,45,2612709,113043,605390,19353,1.1,9.2,Saliba,720,2,1,3,8,1,0,0,3,0,0,9,183,205.6,28.2,62.0,29.5,24,4,221,62,142,25,89,18,,,,,,
