Pos,Name,BV,SV,Team,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,44,2.078,27,1.358,26,0.917,19,0.586,21,0.813,22,0.707,24,0.898,22,0.498
M,Aubameyang,11.4,11.4,Arsenal,79,5.547,78,5.859,76,4.43,76,4.265,76,4.365,73,4.321,73,5.279,72,3.516
D,Cédric,4.6,4.6,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Lacazette,8.2,8.2,Arsenal,62,3.994,61,4.085,58,3.181,58,3.12,58,3.081,58,3.272,56,3.865,57,2.671
D,Mustafi,5.0,5.0,Arsenal,1,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,4.9,4.9,Arsenal,89,4.16,88,4.254,87,3.628,87,3.385,86,3.724,86,3.386,85,3.437,85,3.067
M,Xhaka,5.2,5.2,Arsenal,75,2.425,71,2.394,67,1.924,67,1.871,62,1.832,64,1.826,63,1.99,65,1.689
D,Marí,4.4,4.4,Arsenal,64,2.93,56,2.726,41,1.383,34,1.007,38,1.434,36,1.106,38,1.344,36,0.778
D,Bellerín,5.1,5.1,Arsenal,75,3.686,78,4.109,74,2.732,76,2.422,75,3.048,75,2.5,73,2.861,73,1.699
G,Martínez,5.0,4.8,Aston Villa,89,3.401,87,6.558,86,3.656,86,3.35,85,3.45,84,3.258,85,3.424,84,3.22
D,Chambers,4.5,4.5,Arsenal,1,0.047,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,1,0.031,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,15,0.739,10,0.523,12,0.449,11,0.362,14,0.574,13,0.446,15,0.6,13,0.32
D,Holding,4.5,4.5,Arsenal,82,3.855,76,3.82,74,2.605,72,2.194,71,2.764,69,2.193,70,2.576,70,1.555
D,Tierney,5.3,5.3,Arsenal,83,4.014,79,4.078,81,2.952,77,2.432,76,3.059,75,2.475,74,2.84,76,1.765
M,Pépé,7.6,7.6,Arsenal,20,1.257,20,1.311,17,0.907,18,0.94,21,1.098,21,1.138,18,1.172,20,0.912
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,15,0.863,13,0.777,15,0.746,12,0.582,13,0.632,15,0.751,15,0.884,12,0.516
M,Nelson,5.1,5.1,Arsenal,3,0.168,12,0.725,11,0.546,11,0.532,11,0.54,11,0.552,14,0.823,13,0.561
F,Nketiah,5.5,5.5,Arsenal,14,0.925,13,0.888,16,0.908,14,0.784,16,0.88,15,0.874,17,1.173,16,0.79
M,Smith Rowe,4.4,4.4,Arsenal,35,1.775,35,1.835,37,1.589,37,1.556,32,1.376,36,1.568,34,1.733,37,1.394
M,Saka,5.2,5.2,Arsenal,71,3.798,71,3.98,70,3.182,70,3.093,69,3.098,68,3.123,69,3.738,68,2.63
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,16,0.954,19,1.172,19,0.965,21,1.037,21,1.05,21,1.072,22,1.329,23,0.995
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.042,1,0.039,1,0.04,3,0.115,2,0.08,3,0.114
D,El Mohamady,4.3,4.3,Aston Villa,4,0.142,8,0.487,7,0.317,8,0.288,12,0.52,11,0.404,14,0.576,16,0.577
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,0,0,0,0,1,0.03,2,0.071,3,0.092,3,0.101,5,0.15
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,8,0.337,5,0.409,9,0.415,7,0.296,10,0.47,9,0.39,10,0.444,10,0.447
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,0,0,1,0.054,2,0.08,2,0.065,4,0.152,4,0.131,5,0.18,6,0.192
M,Grealish,7.7,7.7,Aston Villa,82,4.039,79,7.331,76,4.252,78,3.915,76,4.413,75,3.852,73,3.95,72,3.772
M,McGinn,5.5,5.5,Aston Villa,87,2.616,87,5.014,81,2.698,82,2.503,77,2.615,80,2.49,78,2.518,77,2.429
D,Hause,4.4,4.4,Aston Villa,26,0.868,29,1.643,31,1.322,32,1.092,36,1.482,36,1.254,37,1.43,39,1.338
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,81,2.484,81,4.121,79,3.198,78,2.454,77,2.939,77,2.458,75,2.688,74,2.318
D,Targett,4.6,4.6,Aston Villa,87,2.64,83,4.192,82,3.254,81,2.528,80,2.995,76,2.401,78,2.758,76,2.353
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,3,0.094,4,0.247,6,0.198,5,0.158,8,0.265,6,0.191,7,0.228,6,0.191
M,El Ghazi,5.8,5.8,Aston Villa,59,3.301,57,5.999,55,3.45,54,3.048,52,3.402,56,3.224,55,3.327,55,3.235
D,Konsa,4.7,4.7,Aston Villa,72,2.212,69,3.516,70,2.816,71,2.224,68,2.588,68,2.164,68,2.424,66,2.064
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,1,0.038,2,0.061,1,0.037,3,0.093,3,0.103,3,0.092
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,13,0.732,13,1.319,15,0.857,17,0.902,19,1.122,20,1.073,18,0.999,19,1.041
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,84,2.355,81,4.439,79,2.443,77,2.221,75,2.358,75,2.2,74,2.244,76,2.23
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,73,2.155,68,2.481,66,2.649,67,2.344,61,1.908,64,2.393,64,2.348,62,2.457
M,Stephens,4.3,4.3,Burnley,16,0.5,10,0.62,5,0.164,8,0.241,8,0.24,9,0.303,10,0.331,11,0.392
G,Button,4.0,4.0,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Groß,5.8,5.8,Brighton,54,1.883,44,2.094,46,2.382,44,1.884,44,1.638,44,2.091,45,2.126,45,2.275
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,26,0.818,14,0.516,13,0.511,13,0.46,17,0.553,15,0.558,15,0.552,17,0.657
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.2,4.3,Brighton,61,0.825,57,1.45,57,2.38,53,1.482,53,0.82,54,1.957,59,1.755,53,2.096
D,Dunk,4.8,4.8,Brighton,87,1.234,85,2.368,80,3.625,83,2.45,80,1.266,80,3.122,79,2.535,79,3.384
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,76,2.31,70,2.693,68,2.877,70,2.523,67,2.144,70,2.719,68,2.611,67,2.785
D,Webster,4.4,4.4,Brighton,83,1.169,78,2.085,76,3.282,76,2.197,76,1.231,74,2.784,74,2.288,75,3.063
D,Veltman,4.3,4.3,Brighton,79,0.965,56,1.324,48,1.899,38,1.005,42,0.599,42,1.443,40,1.117,43,1.611
F,Maupay,6.1,6.1,Brighton,74,2.799,67,3.703,66,3.811,67,3.2,63,2.58,65,3.397,60,3.24,61,3.485
M,Trossard,5.7,5.7,Brighton,74,2.675,68,3.396,69,3.756,66,2.973,66,2.54,65,3.23,65,3.217,62,3.35
G,Ryan,4.3,4.3,Brighton,13,0.453,11,0.397,13,0.563,12,0.446,12,0.416,13,0.536,13,0.489,12,0.506
M,Jahanbakhsh,5.4,5.4,Brighton,29,1.094,19,0.962,21,1.145,20,0.914,18,0.72,21,1.05,22,1.095,24,1.279
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,69,0.892,54,1.324,55,2.224,56,1.522,58,0.866,55,1.94,53,1.527,58,2.223
D,Bernardo,3.9,3.9,Brighton,4,0.074,4,0.133,4,0.2,3,0.102,6,0.124,8,0.35,6,0.221,7,0.334
M,Bissouma,4.5,4.5,Brighton,0,0,75,2.113,75,2.365,75,2.08,75,1.88,76,2.25,73,2.107,71,2.219
D,Lamptey,4.7,4.7,Brighton,0,0,29,0.905,45,2.175,61,1.946,57,1.044,60,2.513,60,2.082,55,2.525
F,Connolly,5.2,5.2,Brighton,23,0.906,33,1.663,35,1.815,32,1.435,36,1.423,31,1.494,32,1.567,37,1.891
M,Alzate,4.3,4.3,Brighton,17,0.537,8,0.291,7,0.27,8,0.279,9,0.291,6,0.22,11,0.398,10,0.379
M,Mac Allister,5.3,5.3,Brighton,16,0.557,10,0.427,8,0.367,8,0.318,11,0.394,7,0.296,10,0.423,12,0.542
D,Tarkowski,5.3,5.3,Burnley,88,2.051,86,3.666,84,2.412,81,1.448,81,1.261,79,2.842,77,2.598,78,3.406
D,Bardsley,4.5,4.5,Burnley,2,0.045,3,0.124,5,0.136,5,0.087,4,0.061,5,0.168,9,0.284,10,0.409
D,Pieters,4.3,4.3,Burnley,53,1.288,24,1.103,20,0.608,24,0.468,23,0.398,24,0.901,27,0.96,28,1.282
M,Cork,5.0,5.0,Burnley,0,0,31,1.925,46,1.468,50,1.447,49,1.407,53,1.735,49,1.585,50,1.747
D,Long,4.3,4.3,Burnley,11,0.265,5,0.226,7,0.203,7,0.136,6,0.104,10,0.354,8,0.268,9,0.379
F,Rodriguez,5.8,5.8,Burnley,23,0.996,37,3.045,38,1.752,41,1.574,40,1.523,40,1.9,40,1.818,37,1.994
F,Barnes,6.0,6.0,Burnley,64,2.611,51,4.19,51,2.417,51,1.94,51,1.935,49,2.402,48,2.249,54,2.974
D,Mee,4.9,4.9,Burnley,87,2.027,86,3.666,82,2.362,81,1.447,83,1.284,79,2.876,78,2.648,78,3.475
M,Westwood,5.3,5.3,Burnley,86,2.495,74,4.33,69,2.24,68,1.922,65,1.834,68,2.322,68,2.248,67,2.525
M,Gudmundsson,5.4,5.4,Burnley,2,0.079,18,1.38,18,0.757,18,0.654,19,0.682,17,0.736,19,0.801,20,0.957
F,Wood,6.2,6.2,Burnley,77,3.253,76,6.356,75,3.62,72,2.795,72,2.772,70,3.519,69,3.313,68,3.857
D,Lowton,4.4,4.4,Burnley,88,1.965,84,3.439,82,2.248,82,1.412,81,1.207,82,2.831,79,2.566,78,3.276
F,Vydra,4.8,4.8,Burnley,4,0.196,9,0.862,10,0.539,10,0.443,10,0.441,13,0.717,13,0.695,12,0.74
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,63,2.242,51,3.626,52,2.062,49,1.64,48,1.596,50,2.062,50,1.996,46,2.152
G,Pope,5.4,5.4,Burnley,89,3.324,85,6.387,87,3.394,88,3.192,86,3.094,86,3.65,85,3.529,86,3.951
D,Taylor,4.6,4.6,Burnley,42,0.987,73,3.077,82,2.284,81,1.434,82,1.254,79,2.772,77,2.553,79,3.372
M,Brownhill,4.9,4.9,Burnley,86,2.47,70,4.114,67,2.149,65,1.852,65,1.833,62,2.099,66,2.158,63,2.312
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,3,0.219,0,0,0,0,1,0.035,1,0.041,1,0.04,2,0.089
M,McNeil,5.7,5.7,Burnley,64,2.176,84,5.37,80,2.867,78,2.383,77,2.335,79,2.954,77,2.793,75,3.155
