,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,0,0,1,1,5.0,4.5,10,David,10.0,1,True,,,55,154561.jpg,10.0,False,Raya Martín,19.6,False,,a,1,3,10,181358,181358,38123,38123,1.8,1.8,Raya,200.0,2024-07-04,1995-09-15,False,p154561,90,0,0,1,0,0,0,0,1,0,7,3,38,49.2,0.0,0.0,4.9,1,13,0,0,1,0.00,0.00,0.00,1.52,9,1,629,81,612,81,60,1,,,,,,,0.0,7.0,0.0,0.0,1.52,0.0,132,4,9,1,9,1,23,3,1.0,1.0,0.0
1,True,True,,,109745,0,0,0,0,0,1,3.3,2.8,0,Kepa,0.0,2,False,,,45,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.9,False,,a,1,3,0,1770,1770,8728,8728,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,396,70,394,53,339,52,414,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,380,22,407,69,407,69,193,25,0.0,0.0,0.0
2,True,True,,,463748,0,0,0,0,0,1,2.0,1.5,0,Karl,0.0,3,False,,,40,463748.jpg,0.0,False,Hein,0.6,False,,a,1,3,0,2885,2885,3502,3502,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,326,48,322,30,261,29,344,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,628,64,336,47,336,47,228,32,0.0,0.0,0.0
3,True,True,,,551221,0,0,0,0,0,1,2.0,1.5,0,Tommy,0.0,4,False,,,40,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,715,715,1067,1067,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,363,62,360,44,301,43,381,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,672,78,374,61,374,61,428,63,0.0,0.0,0.0
4,True,True,,,226597,0,0,0,0,0,2,5.0,4.5,6,Gabriel,6.0,5,False,,,60,226597.jpg,6.0,False,dos Santos Magalhães,19.4,False,,a,1,3,6,148255,148255,54118,54118,1.0,1.0,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,90,0,0,1,0,0,0,0,0,0,0,0,23,22.8,0.3,4.0,2.7,6,1,1,7,1,0.00,0.00,0.00,1.52,62,20,253,91,140,38,132,41,,,,,,,0.0,0.0,0.0,0.0,1.52,0.0,99,5,62,33,62,33,25,9,1.0,1.0,7.0
5,True,True,,,462424,0,0,0,0,0,2,5.0,4.5,9,William,9.0,6,False,,,60,462424.jpg,9.0,False,Saliba,16.0,False,,a,1,3,9,148809,148809,41907,41907,1.5,1.5,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,90,0,0,1,0,0,0,0,0,0,0,1,25,31.4,0.1,0.0,3.2,10,3,4,14,1,0.00,0.00,0.00,1.52,28,7,265,96,670,229,108,31,,,,,,,0.0,0.0,0.0,0.0,1.52,0.0,105,7,22,10,22,10,29,11,1.0,1.0,14.0
6,True,True,,,466075,0,0,0,0,1,2,4.3,3.8,13,Riccardo,13.0,7,True,,,55,466075.jpg,13.0,False,Calafiori,2.8,False,,a,1,3,13,126956,126956,13738,13738,2.4,2.4,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,71,1,0,1,0,0,0,0,1,0,0,2,33,36.2,2.1,35.0,7.3,3,5,1,4,1,0.91,0.01,0.92,0.87,18,4,165,49,13,2,25,5,,,,,,,1.15,0.0,0.01,1.16,1.1,0.0,182,25,3,2,3,2,102,38,1.27,1.27,5.07
7,True,True,,,445122,0,0,0,0,0,2,4.3,3.8,0,Jurriën,0.0,8,False,,,55,445122.jpg,0.0,False,Timber,2.1,False,,a,1,3,0,9878,9878,26016,26016,0.0,0.0,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,19,0,0,0,0,0,0,0,1,0,0,0,-3,3.0,0.3,0.0,0.3,1,1,2,3,0,0.00,0.00,0.00,0.66,233,91,250,90,640,221,277,96,,,,,,,0.0,0.0,0.0,0.0,3.13,0.0,178,23,649,223,649,223,123,47,0.0,0.0,14.21
8,True,True,,,440854,0,0,0,0,0,2,4.3,3.8,0,Jakub,0.0,9,False,,,55,440854.jpg,0.0,False,Kiwior,0.1,False,,a,1,3,0,270,270,1499,1499,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,640,227,648,225,637,220,650,226,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,173,21,646,222,646,222,463,178,0.0,0.0,0.0
9,True,True,,,499169,0,0,0,0,0,2,4.3,3.8,0,Myles,0.0,10,False,,,55,499169.jpg,0.0,False,Lewis-Skelly,4.0,False,,a,1,3,0,16056,16056,51754,51754,0.0,0.0,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,18,0,0,0,0,0,0,0,1,0,0,0,-1,0.2,0.0,0.0,0.0,1,0,0,1,0,0.00,0.00,0.00,0.66,269,97,657,228,648,225,659,229,,,,,,,0.0,0.0,0.0,0.0,3.3,0.0,193,28,656,226,656,226,82,30,0.0,0.0,5.0
