Pos,Name,BV,SV,Team,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,70,2.074,56,2.209,49,1.646,45,1.743,41,0.936,42,1.338,44,1.961,48,1.642
M,Aubameyang,11.3,11.3,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Cédric,4.6,4.6,Arsenal,15,0.469,10,0.408,10,0.35,10,0.402,11,0.266,10,0.33,14,0.644,17,0.604
F,Lacazette,8.3,8.3,Arsenal,75,4.114,74,4.103,73,4.386,71,4.995,68,3.216,71,3.778,69,4.35,69,3.958
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035
G,Leno,5.0,5.0,Arsenal,89,3.477,88,3.885,88,3.561,88,3.685,87,3.168,86,3.45,87,4.027,86,3.531
M,Xhaka,5.2,5.2,Arsenal,81,2.142,74,2.13,72,2.032,68,2.097,67,1.714,65,1.795,71,2.196,67,1.913
D,Marí,4.4,4.4,Arsenal,0,0,22,0.853,36,1.179,49,1.832,49,1.087,51,1.585,50,2.188,47,1.572
D,Bellerín,5.1,5.1,Arsenal,83,2.632,80,3.352,77,2.745,78,3.215,78,1.876,76,2.56,73,3.45,73,2.645
G,Martínez,5.1,4.8,Aston Villa,88,3.467,87,3.472,87,3.316,86,3.408,86,3.321,85,3.171,85,3.591,84,3.662
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,10,0.313,5,0.202,8,0.279,6,0.239,7,0.172,9,0.298,11,0.5,9,0.319
D,Holding,4.5,4.5,Arsenal,85,2.597,81,3.317,78,2.694,75,2.988,77,1.794,74,2.418,74,3.424,71,2.502
D,Tierney,5.4,5.4,Arsenal,64,2.091,82,3.556,82,3.03,79,3.381,78,1.959,80,2.789,75,3.673,74,2.78
M,Pépé,7.6,7.6,Arsenal,38,1.935,32,1.713,32,1.785,35,2.242,36,1.61,35,1.778,34,2.04,35,1.893
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,30,1.424,17,0.822,14,0.717,16,0.903,15,0.638,17,0.784,17,0.919,17,0.847
M,Nelson,5.1,5.1,Arsenal,1,0.047,0,0,0,0,0,0,1,0.043,1,0.047,1,0.055,3,0.151
F,Nketiah,5.5,5.5,Arsenal,11,0.615,9,0.51,10,0.603,11,0.757,14,0.695,13,0.713,13,0.811,13,0.759
M,Smith Rowe,4.5,4.5,Arsenal,33,1.374,56,2.363,56,2.42,53,2.604,54,1.956,53,2.119,55,2.561,53,2.237
M,Saka,5.4,5.4,Arsenal,80,3.678,76,3.738,74,3.772,74,4.325,72,2.938,72,3.337,73,4.032,71,3.517
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,39,1.926,39,2.01,40,2.131,40,2.461,39,1.68,38,1.87,41,2.382,40,2.089
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,1,0.038,1,0.037,3,0.125,2,0.086
D,El Mohamady,4.3,4.3,Aston Villa,3,0.113,7,0.283,7,0.244,6,0.232,7,0.252,6,0.203,8,0.352,10,0.48
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,3,0.092,5,0.166,8,0.231,7,0.224,5,0.15,8,0.218,9,0.329,9,0.358
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
