,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,1,-1,2,-2,1,1,4.5,4.5,6,David,4.0,1,False,,,57,154561.jpg,4.9,False,Raya Martín,27.9,False,,a,1,3,34,1582450,125875,691582,42424,0.7,6.0,Raya,200.0,2024-07-04,1995-09-15,False,p154561,630,0,0,4,3,0,0,0,1,0,15,3,146,135.8,10.0,0.0,14.5,4,61,0,0,7,0.00,0.04,0.04,4.40,67,11,321,8,726,85,194,11,,,,,,,0.0,2.14,0.01,0.01,0.63,0.43,121,1,66,3,42,5,11,2,1.0,0.57,0.0
1,True,True,,,109745,0,0,-2,2,0,1,0.5,0.5,0,Kepa,0.0,2,False,,,43,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.5,False,,a,1,3,0,6700,305,50447,2489,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,532,75,517,61,485,50,534,75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,593,35,503,72,536,75,234,32,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.3,False,,u,1,3,0,5545,0,33876,1520,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,492,58,476,43,443,32,494,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,655,66,462,55,497,58,297,43,0.0,0.0,0.0
3,True,True,,,551221,0,0,0,0,0,1,0.5,0.5,0,Tommy,0.0,4,False,,,40,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,13948,591,12032,1139,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,516,71,500,56,468,45,518,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,687,79,488,68,521,71,349,53,0.0,0.0,0.0
4,True,True,100.0,75.0,226597,1,-1,3,-3,1,2,8.7,6.5,9,Gabriel,8.2,5,True,,2025-10-03T14:00:08.473762Z,63,226597.jpg,6.7,False,dos Santos Magalhães,29.8,False,,a,1,3,47,2002286,252039,747149,50317,1.3,7.5,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,630,1,0,4,3,0,0,0,0,0,0,5,169,200.6,13.1,56.0,27.0,56,13,10,66,7,0.48,0.09,0.57,4.40,11,4,298,101,111,18,74,18,,,,,,,0.07,0.0,0.01,0.08,0.63,0.43,71,1,3,1,6,2,10,3,1.0,0.57,9.43
5,True,True,100.0,100.0,462424,0,0,0,0,0,2,2.7,2.7,6,William,2.2,6,False,,2025-09-01T10:30:07.602868Z,60,462424.jpg,4.2,False,Saliba,12.6,False,,a,1,3,25,641029,32194,1042092,29994,0.4,4.2,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,409,0,0,3,1,0,0,0,0,0,0,1,109,108.4,19.2,8.0,13.6,32,20,8,40,5,0.13,0.12,0.25,3.27,98,47,263,87,302,102,208,74,,,,,,,0.03,0.0,0.03,0.06,0.72,0.22,86,4,172,62,70,32,29,11,1.1,0.66,8.8
6,True,True,,,466075,0,0,2,-2,2,2,4.0,4.0,6,Riccardo,3.5,7,False,,,57,466075.jpg,6.0,False,Calafiori,14.7,False,,a,1,3,42,1733331,46439,474765,42915,0.6,7.4,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,524,1,2,4,3,0,0,0,3,0,0,3,129,105.4,66.4,118.0,28.9,18,24,11,29,7,1.84,0.15,1.99,3.44,106,51,104,22,39,3,64,14,,,,,,,0.32,0.0,0.03,0.35,0.59,0.52,128,11,96,40,15,8,23,9,1.2,0.69,4.98
7,True,True,,,445122,1,-1,4,-4,2,2,6.0,6.0,11,Jurriën,5.5,8,True,,,59,445122.jpg,6.9,False,Timber,18.0,False,,a,1,3,48,2006949,277559,420476,20891,0.9,8.1,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,521,2,2,3,3,0,0,0,2,0,0,7,178,191.0,123.1,183.0,49.8,20,18,25,45,6,1.89,0.41,2.30,3.30,16,5,40,7,9,1,8,1,,,,,,,0.33,0.0,0.07,0.4,0.57,0.52,103,5,19,8,5,1,19,8,1.04,0.52,7.77
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.1,False,,u,1,3,0,1119,0,10024,225,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,718,244,717,244,713,242,719,244,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,184,23,709,243,719,244,555,202,0.0,0.0,0.0
9,True,True,,,499169,-1,1,-3,3,0,2,1.3,1.3,1,Myles,0.8,10,False,,,52,499169.jpg,0.8,False,Lewis-Skelly,1.8,False,,a,1,3,4,41926,2182,316718,11045,0.2,0.8,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,83,0,0,0,0,0,0,0,1,0,0,0,13,7.6,6.9,4.0,1.7,3,6,1,4,0,0.00,0.00,0.00,0.93,380,141,331,112,340,122,389,138,,,,,,,0.0,0.0,0.0,0.0,1.01,0.0,230,32,308,107,413,138,141,54,0.0,0.0,4.34
