Pos,Name,BV,SV,Team,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,48,1.387,53,2.593,49,2.002,53,1.664,53,1.527,53,2.014,51,2.215,53,2.48
M,Aubameyang,11.6,11.6,Arsenal,86,4.455,81,5.921,79,5.328,80,4.761,78,4.431,76,4.834,79,5.588,76,5.413
D,Cédric,4.7,4.7,Arsenal,1,0.032,1,0.052,1,0.044,1,0.035,2,0.064,3,0.123,2,0.094,4,0.199
F,Lacazette,8.3,8.3,Arsenal,55,2.624,53,3.335,48,2.874,49,2.65,48,2.513,51,2.871,49,3.047,44,2.74
D,Mustafi,5.0,5.0,Arsenal,5,0.149,3,0.148,4,0.167,2,0.065,2,0.06,3,0.117,4,0.176,3,0.142
G,Leno,5.0,5.0,Arsenal,89,3.443,88,4.287,87,3.832,87,3.477,86,3.306,86,3.686,86,3.898,86,4.082
M,Xhaka,5.3,5.3,Arsenal,58,1.646,41,1.465,39,1.3,39,1.191,39,1.169,37,1.191,35,1.205,36,1.259
D,Marí,4.4,4.4,Arsenal,0,0,6,0.272,8,0.305,11,0.327,12,0.329,8,0.285,12,0.486,10,0.437
D,Bellerín,5.2,5.2,Arsenal,87,2.62,85,4.382,86,3.678,81,2.67,79,2.391,80,3.201,78,3.557,78,3.82
G,Martínez,4.8,4.7,Aston Villa,90,3.848,83,3.238,81,3.57,82,3.348,81,3.473,79,2.762,81,2.87,78,2.87
D,Chambers,4.5,4.5,Arsenal,1,0.031,16,0.817,21,0.905,20,0.668,21,0.647,21,0.842,26,1.195,22,1.082
D,Kolasinac,4.8,4.8,Arsenal,0,0,4,0.19,4,0.161,5,0.158,6,0.176,7,0.264,8,0.341,7,0.323
D,Maitland-Niles,4.7,4.7,Arsenal,14,0.445,13,0.682,8,0.353,10,0.349,10,0.321,11,0.454,12,0.564,9,0.449
D,Holding,4.4,4.4,Arsenal,73,2.093,60,2.922,59,2.4,57,1.792,60,1.73,57,2.168,58,2.508,59,2.751
D,Tierney,5.4,5.4,Arsenal,81,2.486,74,3.85,73,3.165,72,2.424,69,2.14,72,2.939,66,3.051,68,3.369
M,Pépé,7.6,7.6,Arsenal,0,0,0,0,31,1.829,33,1.742,34,1.726,35,1.951,28,1.727,30,1.864
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,17,0.764,13,0.763,13,0.719,12,0.601,12,0.578,12,0.632,10,0.574,11,0.628
