Pos,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,50,1.792,48,1.379,47,1.797,45,1.504,48,1.876,51,1.116,47,1.401,46,2.088
M,Aubameyang,11.3,11.3,Arsenal,79,4.541,81,4.457,78,4.405,78,4.663,77,5.555,74,3.465,75,4.113,75,5.023
D,Cédric,4.6,4.6,Arsenal,2,0.077,3,0.093,3,0.121,6,0.215,4,0.167,6,0.146,6,0.194,5,0.238
F,Lacazette,8.3,8.3,Arsenal,66,3.576,67,3.525,68,3.555,62,3.529,63,4.309,64,2.888,65,3.38,63,3.91
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0
G,Leno,5.0,5.0,Arsenal,89,3.747,88,3.354,89,3.84,88,3.53,88,3.651,88,3.186,85,3.282,87,4.009
M,Xhaka,5.2,5.2,Arsenal,75,2.085,71,1.91,74,2.092,70,1.968,70,2.154,70,1.762,68,1.838,66,2.078
D,Marí,4.4,4.4,Arsenal,14,0.488,32,0.886,33,1.223,32,1.026,38,1.401,34,0.723,37,1.064,39,1.71
D,Bellerín,5.1,5.1,Arsenal,80,3.095,79,2.421,77,3.139,76,2.704,76,3.176,74,1.735,74,2.353,74,3.584
G,Martínez,5.1,4.8,Aston Villa,90,3.888,88,3.435,87,3.541,87,3.341,88,3.532,87,3.313,86,3.231,86,3.637
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,9,0.328,9,0.268,13,0.504,13,0.442,13,0.51,12,0.278,15,0.46,16,0.73
D,Holding,4.5,4.5,Arsenal,85,3.078,80,2.314,77,2.998,78,2.626,74,2.906,78,1.721,76,2.288,74,3.415
D,Tierney,5.4,5.4,Arsenal,85,3.312,82,2.56,79,3.299,78,2.836,77,3.275,79,1.886,74,2.387,74,3.652
M,Pépé,7.6,7.6,Arsenal,13,0.674,13,0.65,15,0.765,11,0.586,15,0.929,18,0.783,15,0.744,13,0.761
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,5,0.245,6,0.283,5,0.238,5,0.248,7,0.404,5,0.209,6,0.28,6,0.323
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,1,0.049,1,0.05,1,0.059,1,0.043,1,0.049,1,0.056
F,Nketiah,5.5,5.5,Arsenal,9,0.526,9,0.506,9,0.504,10,0.597,12,0.838,10,0.491,12,0.664,10,0.639
M,Smith Rowe,4.5,4.5,Arsenal,51,2.324,53,2.273,49,2.167,55,2.508,53,2.831,53,1.999,51,2.16,51,2.581
M,Saka,5.3,5.3,Arsenal,69,3.359,70,3.257,69,3.319,67,3.353,66,3.889,68,2.731,70,3.214,66,3.694
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,24,1.204,24,1.146,26,1.27,29,1.475,26,1.553,29,1.215,27,1.29,32,1.799
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.039,2,0.081,2,0.076,1,0.04,2,0.075,2,0.074,4,0.167
D,El Mohamady,4.3,4.3,Aston Villa,3,0.14,7,0.257,10,0.422,10,0.354,9,0.359,9,0.313,10,0.347,14,0.612
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,2,0.061,1,0.035,3,0.089,3,0.099,3,0.088,3,0.085,3,0.109
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,9,0.418,7,0.292,7,0.317,8,0.338,8,0.346,10,0.426,8,0.364,10,0.439
