Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,79,2.592,77,3.211,75,2.114,72,3.46,72,2.847,73,2.22,73,2.046,70,2.577
M,Aubameyang,11.7,11.7,Arsenal,82,5.177,79,4.917,79,4.321,78,5.869,76,5.286,75,4.56,76,4.423,74,4.755
D,Cédric,4.7,4.7,Arsenal,1,0.037,3,0.135,3,0.096,4,0.206,6,0.26,5,0.172,5,0.159,7,0.286
F,Lacazette,8.4,8.4,Arsenal,51,2.94,51,2.813,49,2.474,48,3.165,48,2.995,51,2.842,49,2.633,47,2.726
D,Mustafi,5.0,5.0,Arsenal,14,0.473,14,0.597,12,0.352,9,0.439,13,0.528,11,0.348,15,0.438,12,0.455
G,Leno,5.0,5.0,Arsenal,88,3.568,87,3.937,87,3.35,86,4.096,86,3.703,85,3.36,84,3.211,84,3.538
M,Xhaka,5.3,5.3,Arsenal,59,1.752,54,1.708,54,1.522,51,1.788,52,1.685,51,1.506,48,1.401,53,1.638
D,Marí,4.4,4.4,Arsenal,0,0,5,0.196,6,0.163,8,0.356,8,0.295,11,0.317,9,0.241,13,0.448
D,Bellerín,5.1,5.1,Arsenal,86,3.104,82,3.704,81,2.507,80,4.166,77,3.306,78,2.622,76,2.348,76,3.052
G,Martínez,4.8,4.7,Aston Villa,90,3.62,88,3.363,88,3.746,88,3.449,87,3.797,86,3.587,86,3.68,85,2.979
D,Chambers,4.5,4.5,Arsenal,0,0,11,0.482,19,0.579,24,1.228,23,0.977,21,0.696,21,0.642,23,0.909
D,Kolasinac,4.8,4.8,Arsenal,2,0.067,3,0.125,3,0.087,3,0.141,3,0.118,4,0.124,5,0.144,4,0.147
D,Maitland-Niles,4.8,4.8,Arsenal,12,0.441,14,0.63,13,0.412,16,0.827,16,0.691,14,0.481,20,0.632,16,0.647
D,Holding,4.4,4.4,Arsenal,72,2.407,69,2.93,62,1.804,65,3.16,64,2.572,60,1.876,63,1.817,60,2.261
D,Tierney,5.4,5.4,Arsenal,72,2.625,68,3.083,71,2.258,69,3.575,67,2.931,68,2.31,63,2.001,66,2.712
M,Pépé,7.6,7.6,Arsenal,27,1.502,26,1.437,30,1.476,28,1.813,30,1.821,31,1.669,31,1.606,30,1.695
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
