,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,1,False,Has joined Portuguese side FC Porto on loan for the 2024/25 season,2024-08-29T11:06:25.241953Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,439,0,2819,0,0.0,0.0,Fábio Vieira,,,,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,780,336,780,336,777,335,780,336,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,134,82,752,319,779,336,711,296,0.0,0.0
1,True,True,0.0,0.0,205651,0,0,-5,5,2,4,0.0,0.0,0,Gabriel,0.0,2,False,Knee injury - Expected back 01 Jun,2025-01-12T22:00:07.802845Z,65,205651.jpg,2.5,False,Fernando de Jesus,1.1,False,,i,1,3,42,1237879,3,1405930,39,0.0,6.5,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,6,3.05,0.52,3.57,5.82,0,0,0,0,0,0,0,306,29,239,27,105,31,234,30,,,,,,,0.46,0.0,0.08,0.54,0.87,0.75,43,20,777,77,207,27,200,33,0.9,0.3
2,True,True,75.0,100.0,226597,0,0,4,-4,2,2,2.4,3.2,1,Gabriel,2.7,3,False,Hamstring injury - 75% chance of playing,2025-04-01T22:00:07.982867Z,64,226597.jpg,4.2,False,dos Santos Magalhães,31.9,False,,d,1,3,117,5089939,3168,3166543,19451,0.4,18.3,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,2363,3,2,10,22,0,0,0,4,0,0,9,459,584.6,208.8,287.0,108.2,28,2.70,1.21,3.91,23.09,0,0,0,0,0,0,0,47,18,162,34,91,5,88,15,,,,,,,0.1,0.0,0.05,0.15,0.88,0.84,50,3,103,37,40,3,7,1,1.07,0.38
3,True,True,0.0,0.0,219847,0,0,-3,3,1,4,0.0,0.0,0,Kai,0.0,4,False,Hamstring injury - Expected back 01 Jun,2025-02-12T09:00:08.755570Z,77,219847.jpg,4.6,False,Havertz,5.9,False,,i,1,3,96,2589174,3,3511424,142,0.0,12.5,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,1839,9,3,7,20,0,0,0,4,0,0,14,340,467.2,257.0,701.0,142.6,21,9.39,1.63,11.02,19.00,0,0,0,0,0,0,0,100,13,131,14,18,9,49,10,,,,,3.0,,0.46,0.0,0.08,0.54,0.93,0.98,13,4,789,85,26,11,63,13,1.03,0.34
4,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,5,False,Loaned to Real Valladolid,2024-08-14T08:31:46.556082Z,40,463748.jpg,0.0,False,Hein,0.0,False,,u,1,3,0,0,0,4528,0,0.0,0.0,Hein,,,,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,596,67,579,52,543,36,595,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,665,56,431,55,599,67,626,70,0.0,0.0
5,True,True,75.0,100.0,445122,0,0,1,-1,2,2,5.6,7.5,7,Jurriën,7.0,6,False,Knee injury - 75% chance of playing,2025-04-01T22:00:08.054376Z,56,445122.jpg,4.0,False,Timber,5.6,False,,d,1,3,108,1508544,5831,1039002,1119,1.3,19.3,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,2275,1,2,11,18,0,0,0,7,0,0,9,407,360.8,279.8,244.0,88.3,26,1.00,1.22,2.22,19.13,0,0,0,0,0,0,0,161,61,116,23,113,9,122,30,,,,,,,0.04,0.0,0.05,0.09,0.76,0.71,103,10,10,2,54,7,69,24,1.03,0.44
6,True,True,100.0,100.0,85955,0,0,-3,3,0,3,0.5,0.5,0,Jorge Luiz,0.0,7,False,,2025-01-12T22:00:07.826638Z,47,85955.jpg,1.3,False,Frello Filho,0.2,False,,a,1,3,16,30508,3,49012,14,0.0,3.4,Jorginho,106.0,2023-01-31,1991-12-20,False,p85955,540,0,0,2,5,0,0,0,4,0,0,0,88,37.4,69.8,5.0,11.3,7,0.04,0.51,0.55,4.50,0,0,0,0,0,0,0,426,194,297,179,442,228,407,197,,,,,,,0.01,0.0,0.08,0.09,0.75,0.83,325,210,670,268,399,192,352,111,1.17,0.33
7,True,True,,,440854,0,0,-2,2,0,2,1.2,1.2,2,Jakub,0.7,8,False,,,48,440854.jpg,1.7,False,Kiwior,0.2,False,,a,1,3,15,26679,129,37551,22,0.1,3.1,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,397,0,0,1,6,0,0,0,0,0,0,0,50,67.0,15.4,5.0,8.8,2,0.10,0.04,0.14,5.26,0,0,0,0,0,0,0,394,139,420,147,443,161,427,148,,,,,,,0.02,0.0,0.01,0.03,1.19,1.36,316,39,270,87,337,109,386,139,0.45,0.23
8,True,True,100.0,100.0,444145,0,0,-5,5,1,3,3.5,3.5,5,Gabriel,3.0,9,False,,2025-02-06T00:00:08.092348Z,65,444145.jpg,3.9,False,Martinelli Silva,2.0,False,,a,1,3,98,1138635,478,1279659,143,0.5,15.1,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,1652,6,4,8,16,0,0,0,1,0,0,6,309,430.6,451.7,663.0,154.6,18,4.82,3.42,8.24,17.07,0,0,0,0,0,0,0,121,41,57,46,24,14,39,27,,,,,,,0.26,0.0,0.19,0.45,0.93,0.87,45,24,86,25,61,30,143,48,0.98,0.44
9,True,True,100.0,100.0,499175,0,0,1,-1,1,3,3.2,3.2,6,Ethan,2.7,12,False,,2025-01-04T22:00:06.872110Z,46,499175.jpg,2.6,False,Nwaneri,3.3,False,,a,1,3,52,686705,407,346440,4444,0.6,11.3,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,660,3,2,3,3,0,0,0,1,0,0,4,190,228.4,189.2,189.0,60.6,8,0.94,1.46,2.40,4.10,0,0,0,0,0,0,0,242,109,175,119,142,89,205,105,,,,,,,0.13,0.0,0.2,0.33,0.56,0.41,358,232,97,28,184,77,104,31,1.09,0.41
