,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,1,False,Has joined Portuguese side FC Porto on loan for the 2024/25 season,2024-08-29T11:06:25.241953Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,439,0,2821,0,0.0,0.0,Fábio Vieira,,,,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,788,340,788,340,785,339,788,340,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,135,82,764,327,787,340,711,295,0.0,0.0
1,True,True,0.0,0.0,205651,0,0,-5,5,2,4,0.0,0.0,0,Gabriel,0.0,2,False,Knee injury - Expected back 01 Jun,2025-01-12T22:00:07.802845Z,65,205651.jpg,2.5,False,Fernando de Jesus,1.1,False,,i,1,3,42,1237974,6,1407344,75,0.0,6.5,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,6,3.05,0.52,3.57,5.82,0,0,0,0,0,0,0,318,29,248,29,114,32,249,31,,,,,,,0.46,0.0,0.08,0.54,0.87,0.75,42,19,788,81,216,27,204,31,0.9,0.3
2,True,True,0.0,0.0,226597,0,0,2,-2,2,2,0.0,0.0,0,Gabriel,1.5,3,False,Hamstring injury - Unknown return date,2025-04-01T22:00:07.982867Z,62,226597.jpg,4.2,False,dos Santos Magalhães,16.5,False,,i,1,3,117,5092223,23,4932772,27038,0.2,18.9,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,2363,3,2,10,22,0,0,0,4,0,0,9,459,584.6,208.8,287.0,108.2,28,2.70,1.21,3.91,23.09,0,0,0,0,0,0,0,57,22,171,35,102,6,101,19,,,,,,,0.1,0.0,0.05,0.15,0.88,0.84,62,4,221,63,41,3,24,9,1.07,0.38
3,True,True,0.0,0.0,219847,0,0,-3,3,1,4,0.0,0.0,0,Kai,0.0,4,False,Hamstring injury - Expected back 01 Jun,2025-02-12T09:00:08.755570Z,77,219847.jpg,4.6,False,Havertz,5.8,False,,i,1,3,96,2589393,13,3517574,349,0.0,12.5,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,1839,9,3,7,20,0,0,0,4,0,0,14,340,467.2,257.0,701.0,142.6,21,9.39,1.63,11.02,19.00,0,0,0,0,0,0,0,118,15,138,15,23,11,58,14,,,,,3.0,,0.46,0.0,0.08,0.54,0.93,0.98,14,5,796,86,22,10,63,11,1.03,0.34
4,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,5,False,Loaned to Real Valladolid,2024-08-14T08:31:46.556082Z,40,463748.jpg,0.0,False,Hein,0.0,False,,u,1,3,0,0,0,4557,1,0.0,0.0,Hein,,,,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,602,67,586,54,546,37,602,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,670,56,473,55,608,67,631,71,0.0,0.0
5,True,True,100.0,100.0,445122,0,0,1,-1,2,2,10.0,5.0,1,Jurriën,4.5,6,False,,2025-04-01T22:00:08.054376Z,56,445122.jpg,3.8,False,Timber,6.7,False,,a,1,3,110,1722170,16549,1124717,1160,0.8,19.6,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,2325,1,2,11,19,0,0,0,7,0,0,9,410,368.2,281.7,254.0,90.2,26,1.23,1.23,2.46,19.35,0,0,0,0,0,0,0,164,62,123,25,115,8,135,33,,,,,,,0.05,0.0,0.05,0.1,0.75,0.74,102,10,38,6,69,10,57,21,1.01,0.43
6,True,True,75.0,100.0,85955,0,0,-4,4,0,3,2.0,1.3,2,Jorge Luiz,0.8,7,False,Rib Injury - 75% chance of playing,2025-04-12T20:00:08.048837Z,46,85955.jpg,1.4,False,Frello Filho,0.2,False,,d,1,3,19,30714,12,49388,18,0.2,4.1,Jorginho,106.0,2023-01-31,1991-12-20,False,p85955,700,0,0,2,7,0,0,0,5,0,0,0,109,44.6,87.8,8.0,14.1,9,0.06,0.59,0.65,5.78,0,0,0,0,0,0,0,423,194,283,172,426,222,403,195,,,,,,,0.01,0.0,0.08,0.09,0.74,0.9,348,227,288,132,398,189,356,112,1.16,0.26
7,True,True,,,440854,0,0,-2,2,0,2,4.0,2.0,2,Jakub,1.5,8,False,,,48,440854.jpg,1.7,False,Kiwior,0.6,False,,a,1,3,19,87843,2775,46006,78,0.3,4.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,577,0,0,1,8,0,0,0,0,0,0,0,72,98.2,44.9,11.0,15.5,4,0.11,0.15,0.26,6.72,0,0,0,0,0,0,0,376,132,349,114,412,146,397,135,,,,,,,0.02,0.0,0.02,0.04,1.05,1.25,313,39,210,61,341,109,243,90,0.62,0.16
8,True,True,100.0,100.0,444145,0,0,-5,5,1,3,6.6,3.3,2,Gabriel,2.8,9,False,,2025-02-06T00:00:08.092348Z,65,444145.jpg,3.7,False,Martinelli Silva,2.2,False,,a,1,3,101,1172050,2330,1292555,223,0.4,15.5,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,1787,6,4,8,18,0,0,0,1,0,0,6,325,448.2,480.1,716.0,164.5,19,5.06,3.55,8.61,18.27,0,0,0,0,0,0,0,128,45,60,49,20,11,36,25,,,,,,,0.25,0.0,0.18,0.43,0.92,0.91,46,24,111,47,76,36,137,46,0.96,0.4
9,True,True,100.0,100.0,499175,0,0,0,0,0,3,6.6,3.3,3,Ethan,2.8,12,False,,2025-01-04T22:00:06.872110Z,45,499175.jpg,2.5,False,Nwaneri,2.4,False,,a,1,3,56,698907,590,460932,1578,0.6,12.4,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,767,3,2,4,3,0,0,0,1,0,0,4,204,240.8,222.3,206.0,66.9,10,1.01,1.57,2.58,4.50,0,0,0,0,0,0,0,245,109,164,112,139,90,202,104,,,,,,,0.12,0.0,0.18,0.3,0.53,0.35,425,265,103,42,204,84,128,41,1.17,0.47
