Pos,Name,BV,SV,Team,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,63,2.488,59,1.914,56,2.15,51,1.151,54,1.699,53,2.363,54,1.927,55,1.952
M,Aubameyang,11.3,11.3,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Cédric,4.6,4.6,Arsenal,12,0.491,12,0.408,12,0.48,15,0.357,14,0.458,16,0.738,18,0.666,19,0.7
F,Lacazette,8.4,8.4,Arsenal,76,4.105,73,4.151,71,4.743,70,3.221,68,3.544,68,4.198,69,3.823,69,3.865
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.908,88,3.506,86,3.567,88,3.188,86,3.415,86,3.953,86,3.572,86,3.56
M,Xhaka,5.2,5.2,Arsenal,73,2.137,72,2.044,73,2.254,67,1.737,71,1.96,67,2.139,67,1.959,65,1.903
D,Marí,4.4,4.4,Arsenal,21,0.827,33,1.064,41,1.547,47,1.051,43,1.344,45,1.994,43,1.525,47,1.656
D,Bellerín,5.1,5.1,Arsenal,81,3.328,80,2.699,79,3.167,78,1.802,78,2.525,76,3.54,76,2.803,73,2.686
G,Martínez,5.1,4.8,Aston Villa,89,3.572,88,3.361,88,3.532,87,3.356,87,3.244,85,3.6,86,3.701,87,3.75
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,3,0.122,3,0.102,3,0.119,4,0.098,4,0.132,4,0.181,4,0.147,6,0.22
D,Holding,4.5,4.5,Arsenal,83,3.412,80,2.679,79,3.123,78,1.802,77,2.492,76,3.518,76,2.795,76,2.784
D,Tierney,5.3,5.4,Arsenal,82,3.585,80,2.882,80,3.409,76,1.895,76,2.628,77,3.808,76,3.004,72,2.847
M,Pépé,7.6,7.6,Arsenal,26,1.395,24,1.286,31,1.903,26,1.152,30,1.485,32,1.891,33,1.747,31,1.642
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,1,0.049,0,0,0,0,1,0.043,2,0.094,2,0.108,2,0.099,2,0.1
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05
F,Nketiah,5.4,5.4,Arsenal,12,0.683,14,0.842,14,0.957,15,0.746,17,0.93,17,1.074,15,0.868,15,0.874
M,Smith Rowe,4.4,4.5,Arsenal,42,1.837,45,1.988,42,2.116,40,1.517,41,1.7,43,2.075,39,1.701,42,1.835
M,Saka,5.4,5.4,Arsenal,69,3.534,69,3.632,65,3.998,68,2.897,65,3.157,63,3.684,62,3.201,63,3.303
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,42,2.204,43,2.346,39,2.448,41,1.831,44,2.215,42,2.531,41,2.191,42,2.274
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.038,1,0.04,2,0.076,1,0.037,3,0.125,2,0.085,2,0.085
D,El Mohamady,4.3,4.3,Aston Villa,5,0.208,6,0.211,6,0.244,6,0.221,7,0.244,6,0.269,7,0.331,6,0.279
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,4,0.136,6,0.175,7,0.232,6,0.181,6,0.166,6,0.223,6,0.234,9,0.347
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,1,0.042,1,0.042,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
