Pos,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,81,2.656,79,3.293,76,2.142,75,3.599,73,2.886,72,2.191,71,1.984,71,2.614
M,Aubameyang,11.7,11.7,Arsenal,81,5.123,81,5.025,79,4.327,77,5.79,76,5.287,76,4.614,75,4.355,73,4.686
D,Cédric,4.7,4.7,Arsenal,2,0.073,3,0.135,3,0.095,5,0.258,4,0.173,5,0.172,4,0.127,7,0.285
F,Lacazette,8.4,8.4,Arsenal,48,2.782,51,2.812,49,2.48,49,3.216,49,3.045,49,2.732,50,2.675,48,2.767
D,Mustafi,5.0,5.0,Arsenal,11,0.372,12,0.511,10,0.294,11,0.537,12,0.488,13,0.411,11,0.321,13,0.493
G,Leno,5.0,5.0,Arsenal,88,3.568,87,3.936,86,3.31,86,4.093,85,3.659,85,3.361,84,3.209,84,3.537
M,Xhaka,5.3,5.3,Arsenal,57,1.7,53,1.676,52,1.472,54,1.877,51,1.659,54,1.585,52,1.499,48,1.495
D,Marí,4.4,4.4,Arsenal,0,0,4,0.157,6,0.163,8,0.354,9,0.332,11,0.317,9,0.24,10,0.344
D,Bellerín,5.1,5.1,Arsenal,86,3.104,83,3.736,82,2.539,80,4.15,80,3.436,79,2.655,79,2.432,74,2.967
G,Martínez,4.8,4.7,Aston Villa,90,3.622,89,3.4,88,3.75,87,3.406,86,3.746,86,3.583,86,3.681,85,2.977
D,Chambers,4.5,4.5,Arsenal,0,0,10,0.437,15,0.458,20,1.019,23,0.977,22,0.73,25,0.761,24,0.947
D,Kolasinac,4.8,4.8,Arsenal,4,0.133,3,0.125,3,0.088,3,0.141,4,0.157,4,0.124,3,0.087,3,0.11
D,Maitland-Niles,4.8,4.8,Arsenal,12,0.441,12,0.538,12,0.381,15,0.774,14,0.606,15,0.514,16,0.505,15,0.606
D,Holding,4.4,4.4,Arsenal,72,2.407,65,2.761,64,1.861,59,2.866,60,2.414,62,1.937,61,1.755,60,2.257
D,Tierney,5.4,5.4,Arsenal,67,2.453,71,3.256,71,2.247,71,3.706,69,3.001,68,2.335,67,2.111,66,2.712
M,Pépé,7.6,7.6,Arsenal,27,1.503,28,1.552,27,1.337,31,2.005,33,1.997,31,1.662,29,1.51,29,1.632
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
