,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
18,,,116216,0,0,-1,1,1,3,4.5,5.0,1,Leandro,3.5,23,False,,,69,116216.jpg,3.3,Trossard,2.8,False,,a,1,3,23,245730,5661,195392,11954,0.5,3.3,Trossard,21.0,344,2,1,1,5,0,0,0,0,1,0,3,87,111.8,111.7,125.0,34.6,4,1.45,0.32,1.77,3.10,115,40,56,44,51,29,57,38,4.0,,,,,,0.38,0.0,0.08,0.46,0.81,1.31,29,16,74,35,99,44,112,38,1.05,0.26
19,75.0,75.0,198869,-1,1,-2,2,0,2,2.1,2.5,0,Benjamin,1.8,24,False,Groin Injury - 75% chance of playing,2024-10-02T00:30:05.462303Z,63,198869.jpg,4.2,White,5.1,False,,d,1,3,21,112956,189,636673,35585,0.3,3.3,White,241.0,405,0,0,3,2,0,0,0,0,0,0,0,79,62.6,10.9,17.0,9.1,4,0.11,0.09,0.20,5.88,206,78,309,94,230,63,262,84,,,,,,,0.02,0.0,0.02,0.04,1.31,0.44,55,2,198,68,49,7,74,28,0.89,0.67
20,50.0,0.0,206325,0,0,-2,2,0,2,0.5,0.0,0,Oleksandr,0.0,25,False,Calf injury - 50% chance of playing,2024-09-15T23:00:06.018330Z,48,206325.jpg,3.5,Zinchenko,1.1,False,,d,1,3,7,73894,34,264184,3403,0.0,1.5,Zinchenko,225.0,78,0,0,1,0,0,0,0,0,0,0,0,25,7.2,4.9,6.0,1.8,1,0.00,0.04,0.04,0.60,380,131,332,104,305,98,380,124,,,,,,,0.0,0.0,0.05,0.05,0.69,0.0,323,35,587,213,80,22,185,68,1.15,1.15
21,0.0,,69752,0,0,-2,2,0,1,0.0,1.5,0,Norberto,0.0,73,False,Ineligible to face his parent club on 19/10. - Expected back 27 Oct,2024-10-05T17:30:06.760449Z,43,69752.jpg,3.5,Murara Neto,1.3,False,,n,1,3,7,78586,252,182838,5182,0.0,1.6,Neto,30.0,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,175,21,481,40,444,34,282,21,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,551,37,458,55,76,10,179,26,1.0,0.0
22,,,103955,0,0,-3,3,0,3,1.8,2.3,1,Raheem,0.8,186,False,,,67,103955.jpg,1.0,Sterling,1.0,False,,a,1,3,3,39045,546,121616,1802,0.1,0.4,Sterling,241.0,85,0,0,0,1,0,0,0,0,0,0,0,8,4.8,15.1,35.0,5.5,1,0.33,0.05,0.38,0.45,387,193,283,172,177,104,311,156,,,,,,,0.35,0.0,0.05,0.4,0.48,1.06,38,20,299,154,399,204,194,64,1.06,0.0
23,100.0,100.0,466075,0,0,-2,2,1,2,3.8,4.3,2,Riccardo,2.8,578,False,,2024-09-08T23:00:07.138595Z,58,466075.jpg,2.6,Calafiori,2.3,False,,a,1,3,13,129546,8274,180179,4269,0.5,2.2,Calafiori,106.0,294,1,0,0,4,0,0,0,1,0,0,1,48,92.6,35.6,100.0,22.8,3,0.50,0.40,0.90,3.15,150,58,205,54,65,8,123,26,,,,,,,0.15,0.0,0.12,0.27,0.96,1.22,95,8,121,35,159,47,129,48,0.92,0.0
24,,,499169,0,0,0,0,0,3,1.0,1.5,0,Myles,0.0,597,False,,,45,499169.jpg,0.0,Lewis-Skelly,0.1,False,,a,1,3,0,5601,160,4388,208,0.0,0.0,Lewis-Skelly,241.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.49,577,246,574,251,554,240,581,249,,,,,,,0.0,0.0,0.0,0.0,44.1,90.0,444,264,553,230,585,252,489,187,0.0,0.0
25,100.0,100.0,195384,0,0,0,0,0,3,1.2,1.7,1,Mikel,0.2,633,False,,2024-08-30T13:30:05.886390Z,60,195384.jpg,1.0,Merino,0.0,False,,a,1,3,1,2549,211,1724,105,0.0,0.2,Merino,200.0,29,0,0,0,0,0,0,0,0,0,0,0,8,19.6,11.9,2.0,3.4,0,0.00,0.03,0.03,0.33,313,149,297,179,351,197,342,170,,,,,,,0.0,0.0,0.09,0.09,1.02,0.0,79,52,372,191,394,200,607,266,0.0,0.0
26,,,498046,0,0,0,0,0,3,1.0,1.5,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,Oulad M'hand,0.0,False,,a,1,3,0,1393,44,756,48,0.0,0.0,Oulad M'hand,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,576,245,573,250,553,239,580,248,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,263,552,229,584,251,619,274,0.0,0.0
27,,,551221,0,0,0,0,0,1,1.0,1.5,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,Setford,0.0,False,,a,1,3,0,1496,67,1049,89,0.0,0.0,Setford,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,591,69,588,61,569,59,595,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,20,570,69,599,69,583,68,0.0,0.0
28,,,588793,0,0,0,0,0,2,1.0,1.5,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,Kacurri,0.0,False,,a,1,3,0,5299,285,2002,275,0.0,0.0,Kacurri,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,492,180,476,180,436,161,496,180,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,662,215,450,165,500,179,515,184,0.0,0.0
29,,,606745,0,0,0,0,0,2,1.0,1.5,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,Heaven,0.0,False,,a,1,3,0,3192,151,1297,205,0.0,0.0,Heaven,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,494,182,478,182,438,163,498,182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,217,452,167,502,181,550,191,0.0,0.0
30,,,588796,0,0,0,0,0,3,1.0,1.5,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,Kabia,0.0,False,,a,1,3,0,1033,66,423,51,0.0,0.0,Kabia,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,601,265,598,270,579,260,605,268,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,479,291,580,251,609,271,627,277,0.0,0.0
31,,,499167,0,0,0,0,0,2,1.0,1.5,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,Nichols,0.0,False,,a,1,3,0,996,148,219,98,0.0,0.0,Nichols,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,473,163,457,163,415,142,477,163,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,640,195,430,147,481,162,615,206,0.0,0.0
32,,,461025,0,0,0,0,0,4,2.0,2.5,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,Butler-Oyedeji,0.0,False,,a,1,3,0,1945,1945,173,173,0.0,0.0,Butler-Oyedeji,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,554,46,549,46,527,44,558,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,413,66,529,43,562,49,592,70,0.0,0.0
33,100.0,75.0,215711,-1,1,-2,2,0,3,2.2,1.7,3,Leon,2.2,28,False,,2024-10-04T14:00:05.587137Z,63,215711.jpg,2.2,Bailey,1.1,False,,a,2,7,13,100185,352,348735,3653,0.3,2.1,Bailey,107.0,348,0,1,1,4,0,0,0,1,0,0,0,46,37.8,93.5,59.0,18.9,5,0.35,1.08,1.43,3.06,275,125,79,61,117,73,161,86,3.0,,4.0,,,,0.09,0.0,0.28,0.37,0.79,1.03,58,37,158,66,192,85,189,62,1.29,0.26
34,,,88894,0,0,-3,3,0,3,1.8,1.8,2,Ross,1.8,29,False,,,52,88894.jpg,1.5,Barkley,0.4,False,,a,2,7,9,11706,497,57320,752,0.3,1.7,Barkley,241.0,211,0,1,1,2,0,0,0,2,0,0,0,34,45.8,53.7,21.0,12.0,1,0.12,0.18,0.30,1.48,243,106,150,104,215,124,239,116,,,,,,,0.05,0.0,0.08,0.13,0.63,0.85,173,107,190,83,272,131,276,91,0.43,0.43
35,0.0,0.0,491287,0,0,-1,1,0,3,0.0,0.0,0,Enzo,0.0,30,False,Loaned to Valencia CF,2024-08-31T06:33:47.934620Z,49,491287.jpg,0.0,Barrenechea,0.0,False,,u,2,7,0,872,0,4823,35,0.0,0.0,Barrenechea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,625,280,620,281,614,279,628,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301,201,613,271,630,282,582,249,0.0,0.0
36,,,195546,0,0,-2,2,0,3,0.8,0.8,0,Emiliano,0.8,31,False,,,53,195546.jpg,1.0,Buendía Stati,0.1,False,,a,2,7,3,4000,158,10233,247,0.2,0.6,Buendia,10.0,13,0,0,0,0,0,0,0,0,0,0,0,8,0.8,6.6,3.0,1.0,0,0.09,0.01,0.10,0.16,414,206,324,186,332,186,402,202,,,,,,,0.62,0.0,0.07,0.69,1.11,0.0,160,95,291,149,382,192,447,162,0.0,0.0
37,100.0,100.0,199796,0,0,-1,1,0,2,1.5,1.5,6,Matty,1.5,32,False,,2024-08-24T21:30:05.205042Z,44,199796.jpg,3.0,Cash,1.2,False,,a,2,7,9,43189,2192,237928,759,0.3,2.0,Cash,172.0,186,0,0,1,1,0,0,0,0,0,0,0,32,17.0,15.4,9.0,4.1,3,0.03,0.02,0.05,2.05,328,119,279,81,272,85,332,108,,,,,,,0.01,0.0,0.01,0.02,0.99,0.48,514,115,202,69,112,32,184,67,1.45,0.48
38,0.0,0.0,151589,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,33,False,On loan to Anderlecht for the rest of the season,2024-09-02T10:45:36.198316Z,45,151589.jpg,0.0,Dendoncker,0.4,False,,u,2,7,0,18187,0,75136,1009,0.0,0.0,Dendoncker,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,536,216,530,221,506,209,540,219,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,366,229,510,198,544,222,288,93,0.0,0.0
39,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,65,243557.jpg,0.0,Diaby,0.0,False,,u,2,7,0,0,0,3173,12,0.0,0.0,Diaby,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,662,303,663,303,663,303,663,303,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,46,28,659,302,663,303,598,259,0.0,0.0
40,100.0,100.0,165659,0,0,0,0,0,2,2.2,2.2,6,Diego Carlos,2.2,35,False,,2024-09-25T21:30:06.256588Z,45,165659.jpg,3.0,Santos Silva,0.4,False,,a,2,7,9,17237,1586,44516,505,0.5,2.0,Diego Carlos,30.0,258,0,0,1,3,0,0,0,0,0,0,0,36,44.0,4.4,0.0,4.9,2,0.00,0.03,0.03,2.07,251,91,335,106,508,200,320,103,,,,,,,0.0,0.0,0.01,0.01,0.72,1.05,370,59,147,49,115,35,278,100,0.7,0.35
41,,,101188,0,0,1,-1,1,2,3.2,3.2,8,Lucas,3.2,36,False,,,46,101188.jpg,3.4,Digne,7.5,False,,a,2,7,24,822554,10465,315796,8181,0.7,5.2,Digne,73.0,518,0,2,1,8,0,0,0,1,0,0,4,105,131.4,119.1,3.0,25.4,7,0.05,1.05,1.10,5.05,84,27,50,9,330,105,100,21,4.0,,2.0,,,,0.01,0.0,0.18,0.19,0.88,1.39,345,46,78,17,83,24,55,19,1.22,0.17
42,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,50,461421.jpg,0.0,Dobbin,0.0,False,,u,2,7,0,0,0,243,1,0.0,0.0,Dobbin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,635,287,634,288,630,287,638,289,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,229,148,627,282,639,289,658,299,0.0,0.0
43,,,476344,0,0,2,-2,0,4,3.2,3.2,1,Jhon,3.2,38,False,,,62,476344.jpg,3.9,Durán,6.6,False,,a,2,7,27,857395,25095,256259,26542,0.5,4.4,Duran,48.0,184,4,0,0,4,0,0,0,1,0,0,5,120,142.4,21.5,114.0,27.9,0,2.07,0.17,2.24,3.09,69,9,247,27,57,20,85,17,,,,,,,1.01,0.0,0.08,1.09,1.51,1.96,73,21,86,17,60,15,61,11,0.0,0.0
44,,,462492,0,0,0,0,0,1,0.0,0.0,0,Joe,0.0,39,False,,,40,462492.jpg,0.0,Gauci,0.9,False,,a,2,7,0,50722,908,29811,772,0.0,0.0,Gauci,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,464,52,448,32,405,26,468,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,629,64,420,47,471,52,208,28,0.0,0.0
45,,,123354,0,0,0,0,0,2,0.0,0.0,0,Kortney,0.0,40,False,,,40,123354.jpg,0.0,Hause,0.6,False,,a,2,7,0,30122,402,32042,862,0.0,0.0,Hause,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,432,142,415,142,371,119,436,142,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,589,165,387,124,441,142,232,82,0.0,0.0
46,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,54,469247.jpg,0.0,Iling-Junior,0.0,False,,u,2,7,0,342,0,6322,31,0.0,0.0,Iling Jr,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,652,297,651,297,649,296,654,298,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,141,83,648,295,654,298,577,245,0.0,0.0
47,50.0,0.0,226944,0,0,0,0,0,3,0.0,0.0,0,Boubacar,0.0,42,False,Lack of match fitness - 50% chance of playing,2024-07-17T13:30:04.954579Z,50,226944.jpg,0.0,Kamara,0.0,False,,d,2,7,0,210,6,334,8,0.0,0.0,Kamara,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,629,283,628,284,623,282,632,285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,214,136,620,277,633,285,651,293,0.0,0.0
48,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,43,False,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,40,465390.jpg,0.0,Kesler-Hayden,0.0,False,,u,2,7,0,0,0,1300,15,0.0,0.0,Kesler-Hayden,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,467,160,451,160,408,138,471,160,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,632,190,423,143,474,158,620,207,0.0,0.0
49,75.0,,199798,0,0,0,0,1,2,2.2,3.0,1,Ezri,3.0,44,False,Hamstring injury - 75% chance of playing,2024-10-06T22:00:07.014898Z,45,199798.jpg,2.4,Konsa Ngoyo,13.4,False,,d,2,7,17,762881,6215,628350,33499,0.7,3.8,Konsa,241.0,551,1,0,0,9,0,0,0,0,0,0,1,85,117.0,38.0,46.0,20.1,7,0.28,0.07,0.35,6.52,110,40,194,46,142,25,151,41,,,,,,,0.05,0.0,0.01,0.06,1.06,1.47,374,62,92,22,165,52,28,10,1.14,0.0
