,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,,,84450,0,0,-1,1,1,3,3.3,5.6,6,Granit,2.3,3,False,,,49,84450.jpg,3.7,Xhaka,2.7,False,,a,1,3,93,842802,1066,725018,3947,0.5,19.0,Xhaka,2107,3,5,10,23,0,0,0,3,0,0,7,406,443.2,518.5,340.0,130.3,25,2.20,3.07,5.27,23.13,52,21,19,15,64,42,30,21,,,3.0,,,,0.09,0.0,0.13,0.23,0.99,0.98,232,132,152,66,78,32,111,37,1.07,0.43
1,0.0,0.0,153256,0,0,-4,4,1,3,0.0,0.0,0,Mohamed,0.0,4,False,Knee injury - Unknown return date,2023-01-26T10:00:07.778526Z,41,153256.jpg,1.2,Elneny,0.6,False,,i,1,3,6,198052,159,269144,796,0.0,1.5,Elneny,111,0,0,0,2,0,0,0,0,0,0,0,27,4.6,5.4,0.0,1.1,1,0.00,0.04,0.04,1.29,479,219,430,212,555,224,481,223,,,,,,,0.0,0.0,0.03,0.03,1.05,1.62,624,321,497,178,408,179,232,72,0.81,0.0
2,,,156074,0,0,-3,3,0,2,1.2,1.4,0,Rob,0.2,5,False,,,42,156074.jpg,1.0,Holding,0.1,False,,a,1,3,7,7083,29,18249,53,0.0,1.7,Holding,17,0,0,0,0,0,0,0,0,0,0,0,23,3.4,0.1,0.0,0.3,0,0.00,0.00,0.00,0.28,485,172,490,177,561,222,503,177,,,,,,,0.0,0.0,0.0,0.0,1.48,0.0,595,169,348,123,440,162,434,161,0.0,0.0
3,100.0,75.0,167199,0,0,-3,3,0,3,2.0,2.2,2,Thomas,1.0,6,False,,2023-02-15T22:30:09.735511Z,47,167199.jpg,3.0,Partey,0.4,False,,a,1,3,59,99713,211,131379,427,0.2,12.6,Partey,1591,2,0,9,11,0,0,0,2,0,0,5,307,343.0,293.4,172.0,81.0,18,1.63,1.36,3.00,18.18,107,44,66,54,147,91,96,65,,,,,,,0.09,0.0,0.08,0.17,1.03,0.62,315,191,266,121,157,68,276,90,1.02,0.51
4,100.0,100.0,184029,0,0,5,-5,4,3,5.2,9.4,11,Martin,4.2,7,True,,2022-09-18T20:00:06.315087Z,70,184029.jpg,5.9,Ødegaard,38.4,False,,a,1,3,142,5321948,23661,2755516,40489,0.6,20.3,Ødegaard,2041,9,7,10,22,0,0,0,3,0,0,21,542,579.8,781.5,608.0,197.1,24,6.57,5.56,12.17,23.29,16,6,6,5,21,12,7,5,3.0,,1.0,,,,0.29,0.0,0.25,0.54,1.03,0.97,40,20,43,15,8,3,4,2,1.06,0.44
5,100.0,100.0,192895,0,0,-4,4,0,2,1.3,1.6,1,Kieran,0.3,8,False,,2022-09-26T13:00:06.430643Z,46,192895.jpg,1.4,Tierney,0.7,False,,a,1,3,24,75354,98,146855,394,0.1,5.2,Tierney,467,0,0,1,5,0,0,0,0,0,0,0,102,75.4,57.1,45.0,17.8,4,0.26,0.28,0.53,4.78,345,141,285,86,307,96,354,128,,,,,,,0.05,0.0,0.05,0.1,0.92,0.96,337,58,340,118,389,144,214,78,0.77,0.19
6,0.0,0.0,195735,0,0,-2,2,0,3,0.0,0.0,0,Nicolas,0.0,9,False,Season-long loan to Nice,2022-08-26T07:24:29.541862Z,53,195735.jpg,0.0,Pépé,0.1,False,,u,1,3,0,5198,0,36603,9,0.0,0.0,Pépé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,736,318,734,318,732,317,737,318,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,155,86,716,306,737,318,439,159,0.0,0.0
7,,,198869,0,0,2,-2,1,2,4.2,7.4,13,Benjamin,3.2,10,False,,,47,198869.jpg,4.1,White,12.8,False,,a,1,3,103,2105416,7060,1379666,12014,0.7,21.9,White,1948,0,2,12,16,0,0,0,4,0,0,10,475,363.2,305.2,61.0,72.9,24,0.34,2.39,2.73,21.02,94,29,62,9,276,82,116,19,,,,,,,0.02,0.0,0.11,0.13,0.97,0.74,319,51,86,30,52,14,29,11,1.11,0.55
8,,,205533,0,0,-2,2,1,4,3.5,6.0,5,Eddie,2.5,11,False,,,68,205533.jpg,2.5,Nketiah,12.2,False,,a,1,3,57,1919645,6723,683541,83288,0.4,8.4,Nketiah,989,4,2,2,13,0,0,0,2,0,0,5,152,188.0,95.8,565.0,84.1,9,7.30,1.24,8.54,13.33,229,22,214,32,25,11,89,16,,,,,,,0.66,0.0,0.11,0.78,1.21,1.18,47,21,142,16,225,29,33,7,0.82,0.18
9,100.0,100.0,209289,0,0,-4,4,0,3,1.2,1.4,1,Emile,0.2,12,False,,2023-02-03T10:30:09.166437Z,56,209289.jpg,1.0,Smith Rowe,0.4,False,,a,1,3,6,26000,93,148760,96,0.0,1.1,Smith Rowe,56,0,0,0,1,0,0,0,0,0,0,0,22,15.8,36.7,18.0,6.8,0,0.23,0.20,0.43,1.22,444,201,336,175,390,190,423,193,,,,,,,0.37,0.0,0.32,0.69,1.96,1.61,93,48,382,173,506,233,295,100,0.0,0.0
10,100.0,100.0,223340,1,-1,5,-5,5,3,7.2,13.4,14,Bukayo,6.2,13,True,,2023-01-13T15:00:07.612275Z,85,223340.jpg,5.8,Saka,37.8,False,,a,1,3,146,4913283,57920,3031955,8597,0.7,17.2,Saka,2155,10,10,10,23,0,0,0,5,0,0,12,497,664.6,747.2,770.0,218.2,25,8.15,4.18,12.37,23.32,6,1,7,6,12,5,4,2,2.0,,,,1.0,,0.34,0.0,0.17,0.52,0.97,0.96,12,6,13,3,11,5,5,3,1.04,0.42
11,100.0,100.0,223723,0,0,-3,3,0,2,1.5,2.0,1,Takehiro,0.5,14,False,,2022-12-20T01:00:06.978218Z,42,223723.jpg,1.6,Tomiyasu,0.6,False,,a,1,3,30,88235,158,215285,456,0.1,7.1,Tomiyasu,596,0,1,2,10,0,0,0,2,0,0,0,158,124.2,80.6,38.0,24.1,5,0.22,0.21,0.42,7.76,286,116,238,68,323,107,311,104,,,,,,,0.03,0.0,0.03,0.06,1.17,1.51,605,177,312,104,359,133,248,91,0.76,0.3
12,100.0,100.0,225321,0,0,-1,1,2,1,4.5,8.0,13,Aaron,3.5,15,False,,2022-08-31T22:30:06.428076Z,49,225321.jpg,4.1,Ramsdale,12.3,False,,a,1,3,102,1434018,10680,1729523,8039,0.7,20.8,Ramsdale,2250,0,0,11,23,0,0,0,0,0,58,6,456,421.6,0.0,0.0,42.3,25,0.00,0.02,0.02,24.74,62,16,720,73,713,70,227,16,,,,,,,0.0,2.32,0.0,0.0,0.99,0.92,255,10,71,11,54,9,32,5,1.0,0.44
