,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,1,False,Has joined Portuguese side FC Porto on loan for the 2024/25 season,2024-08-29T11:06:25.241953Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,439,0,2820,1,0.0,0.0,Fábio Vieira,,,,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,781,336,781,336,778,335,781,336,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,133,81,758,322,780,336,711,296,0.0,0.0
1,True,True,0.0,0.0,205651,0,0,-5,5,2,4,0.0,0.0,0,Gabriel,0.0,2,False,Knee injury - Expected back 01 Jun,2025-01-12T22:00:07.802845Z,65,205651.jpg,2.5,False,Fernando de Jesus,1.1,False,,i,1,3,42,1237891,15,1406136,245,0.0,6.5,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,6,3.05,0.52,3.57,5.82,0,0,0,0,0,0,0,308,29,241,28,106,31,240,31,,,,,,,0.46,0.0,0.08,0.54,0.87,0.75,43,20,780,79,210,26,202,33,0.9,0.3
2,True,True,75.0,100.0,226597,0,0,4,-4,2,2,2.4,3.2,1,Gabriel,2.7,3,False,Hamstring injury - 75% chance of playing,2025-04-01T22:00:07.982867Z,64,226597.jpg,4.2,False,dos Santos Magalhães,30.2,False,,d,1,3,117,5091717,4946,3358548,211456,0.4,18.3,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,2363,3,2,10,22,0,0,0,4,0,0,9,459,584.6,208.8,287.0,108.2,28,2.70,1.21,3.91,23.09,0,0,0,0,0,0,0,51,21,166,34,93,5,92,17,,,,,,,0.1,0.0,0.05,0.15,0.88,0.84,50,3,145,47,42,3,7,1,1.07,0.38
3,True,True,0.0,0.0,219847,0,0,-3,3,1,4,0.0,0.0,0,Kai,0.0,4,False,Hamstring injury - Expected back 01 Jun,2025-02-12T09:00:08.755570Z,77,219847.jpg,4.6,False,Havertz,5.9,False,,i,1,3,96,2589203,32,3512283,1001,0.0,12.5,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,1839,9,3,7,20,0,0,0,4,0,0,14,340,467.2,257.0,701.0,142.6,21,9.39,1.63,11.02,19.00,0,0,0,0,0,0,0,105,13,133,14,19,10,51,11,,,,,3.0,,0.46,0.0,0.08,0.54,0.93,0.98,13,4,790,85,26,10,62,12,1.03,0.34
4,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,5,False,Loaned to Real Valladolid,2024-08-14T08:31:46.556082Z,40,463748.jpg,0.0,False,Hein,0.0,False,,u,1,3,0,0,0,4532,4,0.0,0.0,Hein,,,,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,600,67,581,52,544,36,598,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,665,56,458,56,603,67,626,70,0.0,0.0
5,True,True,75.0,100.0,445122,0,0,1,-1,2,2,5.6,7.5,7,Jurriën,7.0,6,False,Knee injury - 75% chance of playing,2025-04-01T22:00:08.054376Z,56,445122.jpg,4.0,False,Timber,5.6,False,,d,1,3,108,1519500,16787,1051090,13207,1.3,19.3,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,2275,1,2,11,18,0,0,0,7,0,0,9,407,360.8,279.8,244.0,88.3,26,1.03,1.22,2.25,19.22,0,0,0,0,0,0,0,162,61,117,23,115,9,126,31,,,,,,,0.04,0.0,0.05,0.09,0.76,0.71,103,10,15,2,57,7,70,24,1.03,0.44
6,True,True,100.0,100.0,85955,0,0,-3,3,0,3,0.5,0.5,0,Jorge Luiz,0.0,7,False,,2025-01-12T22:00:07.826638Z,47,85955.jpg,1.3,False,Frello Filho,0.2,False,,a,1,3,16,30531,26,49080,82,0.0,3.4,Jorginho,106.0,2023-01-31,1991-12-20,False,p85955,540,0,0,2,5,0,0,0,4,0,0,0,88,37.4,69.8,5.0,11.3,7,0.04,0.51,0.55,4.50,0,0,0,0,0,0,0,427,195,299,180,444,230,410,197,,,,,,,0.01,0.0,0.08,0.09,0.75,0.83,325,210,684,276,405,197,353,112,1.17,0.33
7,True,True,,,440854,0,0,-2,2,0,2,1.2,1.2,2,Jakub,0.7,8,False,,,48,440854.jpg,1.7,False,Kiwior,0.2,False,,a,1,3,15,28793,2243,37833,304,0.1,3.1,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,397,0,0,1,6,0,0,0,0,0,0,0,49,66.0,15.4,5.0,8.7,2,0.06,0.04,0.10,5.44,0,0,0,0,0,0,0,400,142,421,147,445,161,427,148,,,,,,,0.01,0.0,0.01,0.02,1.23,1.36,316,39,320,101,337,110,375,138,0.45,0.23
8,True,True,100.0,100.0,444145,0,0,-5,5,1,3,3.5,3.5,5,Gabriel,3.0,9,False,,2025-02-06T00:00:08.092348Z,65,444145.jpg,3.9,False,Martinelli Silva,2.0,False,,a,1,3,98,1141984,3827,1280308,792,0.5,15.1,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,1652,6,4,8,16,0,0,0,1,0,0,6,312,430.6,452.7,663.0,154.7,18,4.82,3.42,8.24,17.25,0,0,0,0,0,0,0,126,43,60,47,25,14,43,30,,,,,,,0.26,0.0,0.19,0.45,0.94,0.87,45,24,125,43,66,32,142,47,0.98,0.44
9,True,True,100.0,100.0,499175,0,0,1,-1,0,3,3.2,3.2,6,Ethan,2.7,12,False,,2025-01-04T22:00:06.872110Z,46,499175.jpg,2.6,False,Nwaneri,3.2,False,,a,1,3,52,687949,1651,359146,17150,0.6,11.3,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,660,3,2,3,3,0,0,0,1,0,0,4,190,228.4,189.2,189.0,60.6,8,0.96,1.46,2.42,4.19,0,0,0,0,0,0,0,243,110,177,120,145,91,207,105,,,,,,,0.13,0.0,0.2,0.33,0.57,0.41,358,232,135,46,184,76,105,31,1.09,0.41
10,True,True,100.0,100.0,184029,0,0,-3,3,0,3,3.8,3.8,2,Martin,3.3,13,False,,2024-09-10T00:30:06.311550Z,82,184029.jpg,3.5,False,Ødegaard,5.3,False,,a,1,3,78,1052299,3996,2093332,6948,0.4,9.5,Ødegaard,161.0,2021-08-20,1998-12-17,False,p184029,1814,2,4,9,14,0,0,0,3,0,0,7,372,366.4,727.0,375.0,147.1,21,4.04,5.47,9.51,15.05,0,0,0,0,0,0,0,156,59,16,13,68,44,46,33,3.0,,1.0,,2.0,,0.2,0.0,0.27,0.47,0.75,0.69,11,8,105,36,92,45,75,22,1.04,0.45
11,True,True,100.0,100.0,154561,0,0,0,0,2,1,4.2,4.2,2,David,3.7,15,False,,2025-01-30T11:00:08.979724Z,55,154561.jpg,4.0,False,Raya Martin,29.3,False,,a,1,3,119,3278067,42772,2983237,9226,0.7,21.6,Raya,200.0,2024-07-04,1995-09-15,False,p154561,2700,0,0,11,25,0,0,0,2,0,73,9,457,636.6,0.6,0.0,63.8,30,0.00,0.01,0.01,25.76,0,0,0,0,0,0,0,33,11,489,17,781,81,198,11,,,,,,,0.0,2.43,0.0,0.0,0.86,0.83,108,2,86,8,55,8,8,1,1.0,0.37
12,True,True,100.0,100.0,204480,0,0,-3,3,0,3,5.2,5.2,1,Declan,4.7,16,False,,2024-12-14T22:30:07.561621Z,62,204480.jpg,3.2,False,Rice,2.9,False,,a,1,3,90,329809,2250,696207,2942,0.8,14.5,Rice,241.0,2023-07-15,1999-01-14,False,p204480,2244,2,5,9,23,0,0,0,4,1,0,11,481,530.6,791.9,277.0,159.5,26,2.27,5.13,7.40,20.66,0,0,0,0,0,0,0,71,23,10,9,96,62,35,24,2.0,,2.0,,,,0.09,0.0,0.21,0.3,0.83,0.92,58,32,49,19,119,56,114,35,1.04,0.36
13,True,True,100.0,100.0,223340,1,-1,3,-3,4,3,3.2,3.2,8,Bukayo,2.7,17,False,,2024-12-21T21:30:07.668871Z,103,223340.jpg,6.8,False,Saka,14.8,False,,a,1,3,115,5993387,284824,7734684,1171,0.3,11.2,Saka,241.0,2018-11-28,2001-09-05,False,p223340,1292,6,11,6,14,0,0,0,3,0,0,18,461,551.4,635.4,639.0,182.5,16,4.94,5.72,10.66,11.27,0,0,0,0,0,0,0,60,17,24,19,30,17,17,13,1.0,,,,1.0,,0.34,0.0,0.4,0.74,0.79,0.98,4,3,146,53,3,2,27,8,1.11,0.42
14,True,True,100.0,100.0,462424,1,-1,3,-3,3,2,4.8,4.8,2,William,4.3,18,False,,2025-01-18T23:00:07.959087Z,63,462424.jpg,4.1,False,Saliba,24.7,False,,a,1,3,116,2726769,119391,4322643,5923,0.7,18.4,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,2454,2,0,11,21,0,0,0,2,1,0,14,475,542.8,97.3,105.0,74.7,28,2.15,0.90,3.05,22.08,0,0,0,0,0,0,0,65,25,266,72,232,62,168,46,,,,,,,0.08,0.0,0.03,0.11,0.81,0.77,56,4,61,12,48,6,12,4,1.03,0.4
15,True,True,100.0,100.0,167199,0,0,-1,1,0,3,2.5,2.5,2,Thomas,2.0,20,False,,2024-11-30T22:00:07.258906Z,49,167199.jpg,3.0,False,Partey,0.7,False,,a,1,3,87,293244,171,271500,649,0.4,17.8,Thomas,81.0,2020-10-05,1993-06-13,False,p167199,2275,3,3,7,23,0,0,0,4,0,0,6,470,503.0,319.9,147.0,97.3,25,1.74,2.15,3.89,22.94,0,0,0,0,0,0,0,85,31,101,77,184,112,115,70,,,,,,,0.07,0.0,0.09,0.16,0.91,0.91,251,159,177,70,141,59,236,76,0.99,0.28
16,True,True,100.0,100.0,192895,0,0,-2,2,0,2,1.2,1.2,0,Kieran,0.7,21,False,,2024-08-12T14:30:04.394338Z,43,192895.jpg,1.0,False,Tierney,0.0,False,,a,1,3,6,5364,71,7608,42,0.2,1.4,Tierney,243.0,2019-08-08,1997-06-05,False,p192895,77,0,0,0,0,0,0,0,0,0,0,0,23,15.8,37.7,11.0,6.5,0,0.21,0.28,0.49,1.21,0,0,0,0,0,0,0,474,171,357,117,408,144,446,154,,,,,,,0.25,0.0,0.33,0.58,1.41,0.0,571,121,298,92,456,162,548,191,0.0,0.0
17,True,True,0.0,0.0,223723,0,0,-2,2,0,2,0.0,0.0,0,Tomiyasu,0.0,22,False,Knee injury - Expected back 01 Jun,2024-10-18T16:00:06.930143Z,48,223723.jpg,1.0,False,Takehiro,0.0,False,,i,1,3,1,1881,10,7948,8,0.0,0.2,Tomiyasu,108.0,2021-08-31,1998-11-05,False,p223723,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,0,0,0,0,0,0,0,531,189,502,185,414,146,511,179,,,,,,,2.7,0.0,0.0,2.7,0.6,0.0,305,36,700,254,491,170,599,206,0.0,0.0
18,True,True,100.0,100.0,116216,0,0,-2,2,1,3,2.2,2.2,1,Leandro,1.7,23,False,,2024-11-21T08:30:08.540890Z,68,116216.jpg,3.4,False,Trossard,2.9,False,,a,1,3,101,836646,924,788067,12350,0.3,14.9,Trossard,21.0,2023-01-20,1994-12-04,False,p116216,1912,4,6,9,19,0,0,0,2,1,0,10,385,407.2,503.6,546.0,145.3,21,4.66,3.10,7.76,16.75,0,0,0,0,0,0,0,141,52,50,42,39,23,48,34,4.0,,,,4.0,,0.22,0.0,0.15,0.37,0.79,0.89,31,15,213,101,99,48,115,36,0.99,0.42
19,True,True,75.0,100.0,198869,0,0,-4,4,0,2,0.4,0.5,0,Benjamin,0.0,24,False,Knee injury - 75% chance of playing,2025-04-01T22:00:08.098101Z,61,198869.jpg,2.6,False,White,2.1,False,,d,1,3,29,156363,261,991175,784,0.0,4.8,White,241.0,2021-07-30,1997-10-08,False,p198869,703,0,1,3,7,0,0,0,2,0,0,0,117,133.4,57.3,35.0,22.5,7,0.19,0.33,0.52,9.97,0,0,0,0,0,0,0,331,121,319,97,339,114,356,119,,,,,,,0.02,0.0,0.04,0.06,1.28,0.9,73,5,773,262,194,58,137,51,0.9,0.38
20,True,True,100.0,100.0,206325,0,0,-2,2,0,2,0.5,0.5,0,Oleksandr,0.0,25,False,,2024-12-09T09:30:06.099861Z,48,206325.jpg,1.9,False,Zinchenko,0.9,False,,a,1,3,19,94641,152,314655,131,0.0,4.0,Zinchenko,225.0,2022-07-22,1996-12-15,False,p206325,292,0,0,2,0,0,0,0,1,0,0,0,72,25.2,33.3,39.0,9.7,2,0.16,0.12,0.28,2.07,0,0,0,0,0,0,0,447,160,373,129,325,107,421,145,,,,,,,0.05,0.0,0.04,0.09,0.64,0.0,302,34,699,253,301,100,220,84,0.62,0.62
21,True,True,100.0,100.0,69752,0,0,-4,4,0,1,0.5,0.5,0,Norberto,0.0,73,False,,2024-10-05T17:30:06.760449Z,41,69752.jpg,3.5,False,Murara Neto,0.7,False,,a,1,3,7,91093,86,254494,199,0.0,1.7,Neto,30.0,2024-08-30,1989-07-19,False,p69752,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,0,0,0,0,0,0,0,388,35,629,62,597,46,436,35,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,622,39,513,66,87,12,238,31,1.0,0.0
22,True,True,100.0,100.0,103955,0,0,-3,3,0,3,0.5,0.5,0,Raheem,0.0,186,False,,2025-03-08T20:00:09.918533Z,67,103955.jpg,1.4,False,Sterling,0.8,False,,a,1,3,17,53644,61,162102,87,0.0,2.5,Sterling,241.0,2024-08-30,1994-12-08,False,p103955,303,0,1,1,2,0,0,0,1,0,0,0,37,39.8,81.2,99.0,21.8,4,1.04,0.37,1.41,2.22,0,0,0,0,0,0,0,423,192,287,173,240,136,361,177,,,3.0,,,,0.31,0.0,0.11,0.42,0.66,0.59,37,18,783,339,400,194,222,72,1.19,0.3
23,True,True,0.0,0.0,466075,0,0,-2,2,1,2,0.0,0.0,0,Riccardo,0.3,578,False,Knee injury - Unknown return date,2025-03-24T14:30:09.477149Z,58,466075.jpg,2.2,False,Calafiori,1.3,False,,i,1,3,37,246082,29,412517,1835,0.1,6.4,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,921,2,1,1,12,0,0,0,4,0,0,1,133,249.6,116.2,174.0,53.9,11,0.86,0.68,1.54,9.51,0,0,0,0,0,0,0,230,87,244,63,159,26,232,71,,,,,,,0.08,0.0,0.07,0.15,0.93,1.17,91,8,388,129,261,84,176,68,1.07,0.1
24,True,True,100.0,100.0,499169,0,0,0,0,0,3,2.5,2.5,2,Myles,2.0,597,False,,2025-02-22T21:00:10.286547Z,45,499169.jpg,1.6,False,Lewis-Skelly,0.3,False,,a,1,3,24,81082,1179,51825,1144,0.4,5.3,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,852,1,0,4,8,0,0,0,2,2,0,0,148,124.6,94.6,39.0,25.5,10,0.04,0.31,0.35,8.32,0,0,0,0,0,0,0,337,152,271,166,324,176,340,171,,,,,,,0.0,0.0,0.03,0.03,0.88,0.85,424,266,173,68,354,163,304,93,1.06,0.42
25,True,True,100.0,100.0,195384,0,0,0,0,2,3,7.5,7.5,10,Mikel,7.0,633,False,,2025-01-27T01:00:09.275216Z,60,195384.jpg,3.5,False,Merino,1.3,False,,a,1,3,78,220480,33221,80385,2507,1.2,13.0,Merino,200.0,2024-08-27,1996-06-22,False,p195384,1230,6,1,4,12,0,0,0,2,0,0,8,270,369.2,217.1,417.0,100.3,13,3.83,1.07,4.90,11.51,0,0,0,0,0,0,0,155,58,158,109,61,38,108,66,,,,,,,0.28,0.0,0.08,0.36,0.84,0.88,78,50,16,6,90,43,173,59,0.95,0.29
26,True,True,,,498046,0,0,0,0,0,3,0.5,0.5,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,False,Oulad M'hand,0.0,False,,a,1,3,0,2565,6,2157,7,0.0,0.0,Oulad M'hand,152.0,2021-10-25,2003-08-20,False,p498046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,710,287,702,285,688,279,708,285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,423,265,626,235,714,288,675,276,0.0,0.0
27,True,True,,,551221,0,0,0,0,0,1,0.5,0.5,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,False,Setford,0.1,False,,a,1,3,0,4141,8,4534,14,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,734,82,725,78,714,71,732,82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,458,18,654,82,737,82,534,69,0.0,0.0
28,True,False,0.0,0.0,588793,0,0,0,0,0,2,0.0,0.0,0,Maldini,0.0,657,False,Loaned to Bromley,2025-02-04T10:52:26.271821Z,40,588793.jpg,0.0,False,Kacurri,0.1,False,,u,1,3,0,11257,0,9978,33,0.0,0.0,Kacurri,2.0,2024-09-14,,False,p588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,630,232,612,231,579,222,628,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,707,218,495,191,634,230,535,186,0.0,0.0
29,True,True,,,588796,0,0,0,0,0,3,0.5,0.5,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,False,Kabia,0.0,False,,a,1,3,0,2902,4,2396,20,0.0,0.0,Kabia,152.0,2024-09-14,2005-12-10,False,p588796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,745,313,737,311,725,306,743,311,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,472,300,667,266,747,314,672,275,0.0,0.0
30,True,True,,,499167,0,0,0,0,0,2,0.5,0.5,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,False,Nichols,0.1,False,,a,1,3,0,5979,51,4483,47,0.0,0.0,Nichols,241.0,2024-07-24,2006-07-26,False,p499167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,607,213,588,211,552,199,605,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,675,190,467,167,611,211,537,188,0.0,0.0
31,True,True,,,461025,0,0,0,0,0,4,0.5,0.5,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,False,Butler-Oyedeji,0.2,False,,a,1,3,0,57261,81,45433,155,0.0,0.0,Butler-Oyedeji,241.0,2024-09-18,2003-01-04,False,p461025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,692,60,684,59,669,60,690,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,398,66,607,41,696,64,382,60,0.0,0.0
32,True,True,,,100051017,0,0,0,0,0,5,7.5,7.5,8,Mikel,7.0,735,False,,,15,100051017.jpg,0.0,False,Arteta,4.3,False,,a,1,3,56,114382,341,77495,140,4.7,37.3,Arteta,200.0,2019-12-22,1982-03-26,False,man51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5,2,1,0,0,4,12,555,19,530,19,487,19,553,19,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,775,4,13,6,561,19,396,8,0.0,0.0
33,True,True,,,616059,0,0,0,0,0,1,0.5,0.5,0,Jack,0.0,756,False,,,40,616059.jpg,0.0,False,Porter,0.0,False,,a,1,3,0,1215,26,517,21,0.0,0.0,Porter,241.0,2024-09-18,2008-07-15,False,p616059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,641,75,623,60,591,44,639,75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,720,64,507,64,645,75,703,74,0.0,0.0
