Pos,Name,BV,SV,Team,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,54,2.097,59,1.311,55,1.701,57,2.647,55,2.095,53,1.896,55,1.516,59,2.664
M,Aubameyang,11.3,11.3,Arsenal,79,5.231,77,3.502,72,3.86,75,4.894,73,4.448,73,4.207,73,3.842,73,4.664
D,Cédric,4.6,4.6,Arsenal,73,2.87,72,1.601,71,2.207,75,3.561,69,2.654,72,2.601,66,1.824,65,3.012
F,Lacazette,8.3,8.3,Arsenal,73,4.591,69,2.968,70,3.481,69,4.059,67,3.772,66,3.532,66,3.259,66,3.841
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,85,3.531,84,3.027,84,3.286,85,3.984,82,3.433,84,3.48,85,3.183,82,3.799
M,Xhaka,5.2,5.2,Arsenal,79,2.406,77,1.932,75,2.04,75,2.386,79,2.313,75,2.147,72,1.942,73,2.292
D,Marí,4.4,4.4,Arsenal,15,0.542,17,0.368,20,0.592,22,0.973,24,0.863,22,0.748,24,0.63,26,1.127
D,Bellerín,5.1,5.1,Arsenal,82,3.234,84,1.867,83,2.584,80,3.797,80,3.086,77,2.786,76,2.102,77,3.574
G,Martínez,5.2,4.9,Aston Villa,89,3.524,88,3.356,88,3.268,87,3.718,87,3.672,86,3.668,86,3.723,86,2.999
D,Chambers,4.5,4.5,Arsenal,3,0.12,1,0.024,3,0.097,3,0.142,4,0.157,3,0.111,5,0.146,5,0.231
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,3,0.056,3,0.099,4,0.122,3,0.109,5,0.153,5,0.139,6,0.092,6,0.181
D,Holding,4.6,4.6,Arsenal,85,3.339,83,1.88,81,2.555,80,3.834,80,3.115,80,2.926,76,2.128,75,3.516
D,Tierney,5.2,5.2,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pépé,7.6,7.6,Arsenal,33,2.011,32,1.379,41,1.991,33,1.937,34,1.883,40,2.104,36,1.736,39,2.251
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,13,0.46,14,0.494,13,0.52,13,0.556,15,0.604,14,0.538,13,0.509,16,0.652
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,6,0.407,6,0.291,7,0.382,7,0.439,8,0.482,8,0.461,8,0.435,8,0.496
M,Smith Rowe,4.3,4.3,Arsenal,52,2.503,53,1.897,52,2.067,50,2.35,52,2.283,51,2.146,53,2.072,52,2.404
M,Saka,5.4,5.4,Arsenal,70,4.133,70,2.88,67,3.18,68,3.925,69,3.712,64,3.279,68,3.16,65,3.688
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,6,0.381,9,0.409,10,0.515,8,0.489,9,0.52,11,0.606,12,0.61,11,0.671
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.037,1,0.042,1,0.042,2,0.084,2,0.086,2,0.069
D,El Mohamady,4.3,4.3,Aston Villa,6,0.232,7,0.25,11,0.377,9,0.416,9,0.421,7,0.324,8,0.397,7,0.165
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,4,0.128,9,0.263,9,0.246,7,0.266,7,0.266,7,0.266,8,0.322,10,0.189
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,1,0.042,1,0.042,1,0.043,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
