Pos,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,68,1.889,65,3.024,66,2.854,66,2.701,65,2.907,66,3.308,65,1.639,63,2.841
M,Aubameyang,11.5,11.5,Arsenal,82,4.369,74,4.948,76,4.863,75,4.762,72,4.848,69,5.269,71,3.328,74,4.836
D,Cédric,4.6,4.6,Arsenal,9,0.263,14,0.665,15,0.664,17,0.715,21,0.964,21,1.077,22,0.58,21,0.971
F,Lacazette,8.2,8.1,Arsenal,63,3.161,54,3.248,54,3.156,51,3.016,53,3.241,55,3.757,54,2.394,53,3.146
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.372,88,4.18,87,3.955,88,3.892,86,3.981,86,4.198,86,3.202,85,3.962
M,Xhaka,5.2,5.2,Arsenal,85,2.225,82,2.58,80,2.446,77,2.334,78,2.456,79,2.659,77,1.96,74,2.331
D,Marí,4.4,4.4,Arsenal,59,1.618,61,2.812,59,2.528,57,2.31,61,2.697,59,2.908,55,1.382,58,2.594
D,Bellerín,5.1,5.1,Arsenal,80,2.352,76,3.753,78,3.577,74,3.215,72,3.419,72,3.841,69,1.834,71,3.397
G,Martínez,5.4,5.0,Aston Villa,89,3.757,88,3.091,88,3.084,88,4.041,88,3.457,87,3.175,87,3.813,86,3.146
D,Chambers,4.5,4.5,Arsenal,2,0.06,2,0.096,3,0.134,4,0.17,3,0.139,3,0.155,7,0.19,6,0.279
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,82,1.259,62,1.986,65,1.431,62,1.543,63,2.098,59,1.254,64,1.193,60,1.705
D,Holding,4.3,4.3,Arsenal,47,1.396,49,2.411,49,2.242,50,2.168,45,2.13,47,2.482,50,1.349,48,2.291
D,Tierney,5.3,5.2,Arsenal,86,2.698,85,4.454,81,3.931,82,3.787,80,4.024,79,4.434,77,2.187,78,3.951
M,Pépé,7.6,7.6,Arsenal,32,1.629,27,1.668,27,1.612,29,1.724,30,1.867,29,2.012,32,1.441,30,1.817
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,59,2.148,56,2.147,48,1.822,53,1.741,53,1.916,53,1.852,55,1.723,57,2.403
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053
F,Nketiah,5.4,5.4,Arsenal,5,0.275,3,0.189,4,0.245,5,0.306,5,0.318,5,0.351,4,0.195,6,0.371
M,Smith Rowe,4.2,4.2,Arsenal,48,1.927,47,2.254,49,2.266,48,2.206,52,2.487,46,2.428,48,1.764,48,2.258
M,Saka,5.3,5.3,Arsenal,59,2.764,71,4.021,70,3.829,65,3.54,67,3.828,66,4.2,65,2.675,64,3.575
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.154,3,0.182,3,0.177,2,0.117,4,0.245,4,0.271,3,0.137,4,0.24
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.035,0,0,0,0,0,0,1,0.036,1,0.043,2,0.073
D,El Mohamady,4.3,4.3,Aston Villa,13,0.567,15,0.362,19,0.407,17,0.885,20,0.728,21,0.62,20,0.925,23,0.699
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,2,0.042,1,0.019,3,0.131,3,0.094,3,0.077,4,0.156,5,0.131
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
