Pos,Name,BV,SV,Team,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,46,1.931,41,1.173,42,2.043,35,1.414,36,1.123,40,1.159,38,1.455,32,1.404
M,Aubameyang,11.6,11.6,Arsenal,84,5.121,81,4.4,80,6.027,78,5.371,79,4.787,77,4.454,75,4.905,77,5.576
D,Cédric,4.7,4.7,Arsenal,1,0.045,2,0.063,2,0.104,2,0.088,3,0.104,3,0.097,3,0.126,2,0.096
F,Lacazette,8.3,8.3,Arsenal,58,3.09,54,2.652,55,3.545,50,3.028,49,2.683,50,2.625,50,2.877,47,2.971
D,Mustafi,5.0,5.0,Arsenal,10,0.423,7,0.206,4,0.196,3,0.123,4,0.128,4,0.12,4,0.156,6,0.266
G,Leno,5.0,5.0,Arsenal,89,4.067,88,3.397,88,4.245,88,3.85,87,3.474,86,3.318,87,3.733,85,3.869
M,Xhaka,5.3,5.3,Arsenal,72,2.219,54,1.53,44,1.569,36,1.209,38,1.159,36,1.083,37,1.195,38,1.309
D,Marí,4.4,4.4,Arsenal,0,0,8,0.217,10,0.449,14,0.523,14,0.407,14,0.379,16,0.568,17,0.693
D,Bellerín,5.1,5.1,Arsenal,88,3.908,84,2.526,80,4.084,80,3.396,80,2.632,78,2.38,79,3.186,78,3.605
G,Martínez,4.8,4.7,Aston Villa,89,3.36,85,3.635,83,3.248,82,3.597,80,3.291,80,3.411,79,2.769,78,2.774
D,Chambers,4.5,4.5,Arsenal,1,0.044,15,0.456,23,1.185,33,1.418,27,0.898,28,0.864,31,1.257,32,1.496
D,Kolasinac,4.8,4.8,Arsenal,0,0,4,0.117,7,0.334,8,0.32,8,0.25,8,0.234,10,0.38,9,0.39
D,Maitland-Niles,4.7,4.7,Arsenal,21,0.953,15,0.474,12,0.626,7,0.305,8,0.277,11,0.354,12,0.5,11,0.521
D,Holding,4.4,4.4,Arsenal,69,2.888,60,1.715,59,2.849,53,2.13,57,1.768,56,1.617,55,2.099,58,2.528
D,Tierney,5.4,5.4,Arsenal,81,3.651,76,2.344,72,3.716,74,3.184,70,2.356,70,2.182,66,2.712,69,3.23
M,Pépé,7.6,7.6,Arsenal,0,0,0,0,0,0,31,1.841,32,1.696,34,1.74,33,1.87,28,1.745
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,16,0.816,16,0.739,14,0.835,13,0.726,13,0.656,10,0.486,12,0.641,11,0.639
