Pos,Name,BV,SV,Team,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,58,1.569,58,2.135,59,2.684,60,2.665,55,2.632,54,1.796,53,1.564,58,2.266
M,Aubameyang,11.4,11.4,Arsenal,59,3.003,80,4.634,78,5.282,77,5.103,79,5.516,75,4.192,74,3.968,73,4.145
D,Cédric,4.6,4.6,Arsenal,0,0,1,0.039,1,0.048,1,0.047,1,0.049,1,0.036,2,0.064,1,0.041
F,Lacazette,8.2,8.2,Arsenal,30,1.462,29,1.587,27,1.69,31,1.872,28,1.795,28,1.505,31,1.603,29,1.528
D,Mustafi,5.0,5.0,Arsenal,0,0,1,0.037,0,0,0,0,1,0.047,2,0.067,2,0.06,2,0.078
G,Leno,4.9,4.9,Arsenal,85,3.192,85,3.575,84,3.827,84,3.792,83,3.877,83,3.359,82,3.137,82,3.554
M,Xhaka,5.2,5.2,Arsenal,61,1.616,58,1.703,56,1.813,53,1.7,51,1.706,48,1.398,48,1.366,47,1.411
D,Marí,4.4,4.4,Arsenal,1,0.028,1,0.037,1,0.044,2,0.087,3,0.14,2,0.067,3,0.09,2,0.077
D,Bellerín,5.1,5.1,Arsenal,75,2.099,72,2.811,71,3.38,70,3.254,69,3.459,70,2.456,70,2.169,67,2.76
G,Martínez,4.9,4.7,Aston Villa,88,3.696,87,3.069,86,3.041,86,3.223,85,3.34,85,3.603,85,3.25,84,3.335
D,Chambers,4.5,4.5,Arsenal,1,0.029,4,0.151,6,0.275,6,0.269,4,0.192,5,0.173,8,0.247,8,0.32
D,Kolasinac,4.8,4.8,Arsenal,1,0.027,2,0.071,3,0.13,3,0.127,3,0.136,5,0.163,5,0.146,4,0.152
D,Maitland-Niles,4.6,4.6,Arsenal,18,0.525,20,0.789,22,1.055,21,0.98,24,1.207,22,0.784,22,0.698,24,0.995
D,Holding,4.4,4.4,Arsenal,78,2.077,78,2.859,74,3.335,73,3.209,75,3.549,74,2.446,72,2.107,73,2.853
D,Tierney,5.3,5.3,Arsenal,75,2.152,75,2.95,75,3.561,74,3.437,71,3.548,71,2.512,70,2.18,70,2.888
M,Pépé,7.6,7.6,Arsenal,51,2.335,48,2.503,49,2.966,48,2.819,45,2.816,47,2.404,47,2.295,48,2.437
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,15,0.63,17,0.812,15,0.808,15,0.786,14,0.766,14,0.644,14,0.619,12,0.558
M,Nelson,5.1,5.1,Arsenal,5,0.219,3,0.149,5,0.281,4,0.218,4,0.229,4,0.195,4,0.187,4,0.192
F,Nketiah,5.5,5.5,Arsenal,57,2.637,49,2.587,50,3,47,2.748,48,2.963,48,2.499,48,2.412,50,2.532
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.1,5.1,Arsenal,69,2.578,64,2.711,63,3.093,62,2.965,62,3.034,61,2.573,63,2.481,61,2.53
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,15,0.676,24,1.25,26,1.547,26,1.503,27,1.649,27,1.368,26,1.263,26,1.315
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.039
D,El Mohamady,4.3,4.3,Aston Villa,10,0.444,11,0.272,13,0.335,14,0.459,15,0.568,15,0.675,15,0.509,19,0.772
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,1,0.021,1,0.022,2,0.056,2,0.064,4,0.15,2,0.058,4,0.135
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,6.0,6.0,Aston Villa,15,0.711,14,0.538,14,0.546,14,0.588,14,0.647,18,0.851,17,0.733,17,0.837
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,0,0,3,0.068,3,0.071,3,0.09,4,0.136,4,0.161,5,0.154,7,0.252
M,Grealish,7.8,7.8,Aston Villa,80,4.671,79,3.358,78,3.403,77,3.786,76,4.158,75,4.362,74,3.756,74,4.339
M,McGinn,5.5,5.5,Aston Villa,79,2.933,78,2.326,78,2.363,77,2.507,75,2.615,75,2.781,74,2.45,71,2.625
D,Hause,4.4,4.4,Aston Villa,32,1.325,15,0.349,19,0.461,20,0.619,23,0.816,24,1.007,28,0.892,25,0.95
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.3,Aston Villa,82,3.335,80,1.664,77,1.692,78,2.27,76,2.585,77,3.179,74,2.232,74,2.699
D,Targett,4.6,4.6,Aston Villa,84,3.339,82,1.726,81,1.794,79,2.298,80,2.694,77,3.128,78,2.348,76,2.737
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,12,0.397,11,0.328,12,0.36,13,0.404,15,0.482,14,0.464,17,0.529,19,0.623
M,El Ghazi,5.7,5.7,Aston Villa,54,3.534,52,2.529,52,2.603,52,2.87,53,3.268,51,3.329,52,2.94,53,3.478
D,Konsa,4.8,4.8,Aston Villa,58,2.437,83,1.772,82,1.847,80,2.381,78,2.714,75,3.153,75,2.313,75,2.81
D,Guilbert,4.3,4.3,Aston Villa,1,0.038,1,0.021,1,0.022,2,0.057,2,0.065,3,0.116,3,0.087,3,0.104
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,8,0.51,9,0.451,12,0.613,12,0.664,11,0.663,14,0.87,14,0.788,14,0.888
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,79,2.566,77,2.095,75,2.076,75,2.212,73,2.287,73,2.418,72,2.156,71,2.322
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,62,2.263,58,2.144,61,2.35,58,1.799,59,2.246,57,2.332,58,2.072,56,1.823
M,Stephens,4.3,4.3,Burnley,34,1.053,31,1.042,35,1.144,0,0,28,1.648,23,0.73,24,0.695,26,0.743
G,Button,4.0,4.0,West Brom,0,0,0,0,0,0,0,0,1,0.074,0,0,0,0,1,0.04
M,Groß,5.8,5.8,Brighton,65,2.849,66,2.849,63,2.889,62,2.139,63,2.892,61,3.089,60,2.498,63,2.293
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,11,0.39,12,0.423,11,0.401,10,0.315,10,0.358,12,0.456,11,0.379,11,0.355
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,21,0.675,25,0.829,25,1.021,23,0.357,26,0.757,28,1.189,27,0.803,27,0.474
D,Dunk,4.8,4.8,Brighton,83,2.697,81,2.733,80,3.359,79,1.144,78,2.328,77,3.413,76,2.287,75,1.279
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,73,2.681,71,2.607,68,2.646,69,2.118,69,2.635,68,2.838,68,2.426,67,2.153
D,Webster,4.4,4.4,Brighton,79,2.541,77,2.574,77,3.188,76,1.165,75,2.197,74,3.171,73,2.188,73,1.285
D,Veltman,4.3,4.3,Brighton,63,1.853,55,1.689,48,1.832,46,0.619,44,1.14,47,1.835,50,1.359,50,0.763
F,Maupay,6.1,6.1,Brighton,59,3.064,59,2.968,60,3.111,58,2.275,57,3.176,57,3.293,57,2.767,57,2.413
M,Trossard,5.8,5.8,Brighton,72,3.514,71,3.406,69,3.499,68,2.53,68,3.512,68,3.826,67,3.072,65,2.609
G,Ryan,4.4,4.4,Brighton,12,0.459,8,0.313,8,0.345,8,0.277,8,0.297,8,0.345,8,0.301,7,0.242
M,Jahanbakhsh,5.4,5.4,Brighton,26,1.253,24,1.114,25,1.219,27,1.017,25,1.236,25,1.359,28,1.242,31,1.228
M,Izquierdo,5.5,5.5,Brighton,0,0,2,0.09,3,0.14,3,0.112,6,0.286,6,0.305,6,0.261,6,0.236
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,75,2.216,71,2.204,70,2.71,66,0.918,67,1.777,65,2.587,64,1.783,66,1.045
D,Bernardo,3.9,3.9,Brighton,1,0.035,1,0.036,2,0.087,2,0.036,2,0.064,3,0.136,2,0.065,4,0.081
M,Bissouma,4.5,4.5,Brighton,77,2.188,75,2.169,74,2.267,74,1.839,73,2.11,70,2.247,72,2.035,70,1.809
D,Lamptey,4.8,4.8,Brighton,0,0,33,1.233,52,2.387,66,1.126,67,2.231,63,3.044,61,2.021,59,1.172
F,Connolly,5.3,5.3,Brighton,27,1.309,28,1.321,32,1.541,30,1.165,30,1.528,31,1.636,28,1.269,30,1.23
M,Alzate,4.3,4.3,Brighton,20,0.72,21,0.752,19,0.706,20,0.629,19,0.693,23,0.898,21,0.732,20,0.648
M,Mac Allister,5.3,5.3,Brighton,14,0.607,13,0.55,13,0.573,11,0.392,10,0.447,12,0.577,12,0.495,13,0.484
D,Tarkowski,5.3,5.3,Burnley,82,1.981,81,3.389,79,2.919,0,0,78,3.036,76,2.116,76,1.253,75,1.046
D,Bardsley,4.5,4.5,Burnley,3,0.069,6,0.233,7,0.238,0,0,8,0.29,10,0.257,10,0.154,10,0.13
D,Pieters,4.3,4.3,Burnley,12,0.315,9,0.388,9,0.345,0,0,10,0.426,11,0.323,17,0.306,14,0.218
M,Cork,5.0,5.0,Burnley,0,0,0,0,0,0,0,0,30,1.852,52,1.631,51,1.458,53,1.491
D,Long,4.4,4.4,Burnley,3,0.074,5,0.202,10,0.357,0,0,12,0.481,15,0.413,12,0.21,14,0.208
F,Rodriguez,5.8,5.8,Burnley,59,2.608,57,2.651,56,2.641,0,0,55,4.339,56,2.518,54,1.995,53,1.942
F,Barnes,6.0,6.0,Burnley,61,2.993,56,2.868,58,2.958,0,0,56,4.635,56,2.712,58,2.19,56,2.104
D,Mee,4.9,4.9,Burnley,83,1.898,80,3.288,79,2.816,0,0,76,2.83,75,2.001,76,1.2,75,0.992
M,Westwood,5.3,5.3,Burnley,79,2.484,77,2.636,75,2.516,0,0,72,4.134,69,2.202,69,1.902,66,1.81
M,Gudmundsson,5.4,5.4,Burnley,18,0.755,30,1.328,31,1.344,0,0,30,2.231,31,1.278,28,0.987,30,1.038
F,Wood,6.2,6.2,Burnley,74,3.674,78,3.98,77,3.937,0,0,76,6.354,71,3.491,69,2.682,69,2.647
D,Lowton,4.4,4.4,Burnley,87,1.941,84,3.379,82,2.867,0,0,80,2.922,78,2.036,78,1.216,80,1.039
F,Vydra,4.8,4.8,Burnley,6,0.334,8,0.455,8,0.454,0,0,9,0.851,9,0.487,10,0.439,9,0.39
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,34,1.405,50,2.194,50,2.129,0,0,53,3.749,47,1.895,49,1.636,49,1.612
G,Pope,5.4,5.4,Burnley,88,3.313,87,3.957,85,3.643,0,0,82,6.08,85,3.268,85,3.065,84,3.023
D,Taylor,4.5,4.5,Burnley,83,1.916,81,3.344,79,2.823,0,0,79,2.987,76,2.036,76,1.233,75,1.022
M,Brownhill,4.9,4.9,Burnley,81,2.53,80,2.739,78,2.622,0,0,68,4.051,58,1.932,58,1.687,62,1.763
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,2,0.083,0,0,3,0.216,0,0,0,0,2,0.07
M,McNeil,5.7,5.7,Burnley,64,2.345,81,3.123,78,2.958,0,0,77,4.948,79,2.828,76,2.306,75,2.248
