,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,4,-4,1,1,4.3,8.6,0,David,3.3,1,False,,,59,154561.jpg,4.2,False,Raya Martín,35.3,False,,a,1,3,106,3896621,6477,2110360,4774,0.6,18.0,Raya,200.0,2024-07-04,1995-09-15,False,p154561,2250,0,0,13,17,0,0,0,1,0,35,5,422,362.4,30.4,0.0,39.4,20,208,1,0,25,0.00,0.05,0.05,16.82,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",112,17,367,3,806,94,270,16,0.0,1.4,0.0,0.0,0.67,0.68,91,1,92,9,56,2,8,1,1.0,0.52,0.0
1,True,True,,,109745,0,0,-4,4,0,1,1.0,2.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,13892,43,75321,76,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",620,85,612,73,578,59,622,85,0.0,0.0,0.0,0.0,0.0,0.0,651,37,534,77,630,85,279,36,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,47791,26,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",580,73,572,61,535,47,582,73,0.0,0.0,0.0,0.0,0.0,0.0,684,54,490,65,590,73,369,54,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,2.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,32803,43,32071,85,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",552,58,541,43,502,29,554,58,0.0,0.0,0.0,0.0,0.0,0.0,774,90,460,49,562,58,357,52,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,0,0,11,-11,4,2,4.8,9.6,0,Gabriel,3.8,5,True,,2025-11-17T12:00:07.436586Z,71,226597.jpg,7.1,False,dos Santos Magalhães,43.0,False,,a,1,3,135,7925090,9223,5019044,3780,0.5,19.0,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,1625,3,2,12,10,0,0,0,1,0,0,18,449,527.4,81.3,184.0,79.1,137,27,19,156,18,1.72,0.84,2.56,10.34,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",42,17,269,83,127,24,114,36,0.1,0.0,0.05,0.15,0.57,0.55,33,1,61,24,2,1,4,1,1.0,0.66,8.64
5,True,True,100.0,100.0,462424,0,0,1,-1,0,2,4.7,9.4,0,William,3.7,6,False,,2026-01-28T04:30:08.458028Z,61,462424.jpg,4.0,False,Saliba,14.4,False,,a,1,3,83,1825589,4860,2016895,3447,0.6,13.6,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,1714,0,0,10,12,0,0,0,1,0,0,4,370,331.8,119.3,32.0,48.3,95,77,21,116,20,0.38,0.59,0.97,12.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",132,59,211,53,340,109,227,74,0.02,0.0,0.03,0.05,0.63,0.63,84,4,63,25,74,29,24,9,1.05,0.53,6.09
6,True,True,100.0,100.0,466075,0,0,1,-1,2,2,2.2,4.4,0,Riccardo,1.2,7,False,,2025-12-27T22:00:11.031357Z,56,466075.jpg,4.7,False,Calafiori,6.6,False,,a,1,3,84,2622778,1317,2382263,1266,0.2,15.0,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1337,1,2,10,7,0,0,0,5,0,0,4,307,227.0,107.7,230.0,56.4,60,59,30,90,17,2.77,0.39,3.16,7.29,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",220,85,226,59,93,9,196,65,0.19,0.0,0.03,0.22,0.49,0.47,132,14,269,97,24,10,56,18,1.14,0.67,6.06
7,True,True,100.0,100.0,445122,0,0,9,-9,2,2,3.8,7.6,0,Jurriën,2.8,8,False,,2026-01-28T04:30:08.479318Z,64,445122.jpg,5.0,False,Timber,31.2,False,,a,1,3,121,6398141,7760,3186029,8754,0.4,18.9,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1999,2,4,12,15,0,0,0,4,0,0,7,433,401.0,301.4,334.0,104.0,64,79,54,118,22,4.30,1.11,5.41,12.61,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",89,39,79,18,53,1,50,5,0.19,0.0,0.05,0.24,0.57,0.68,60,2,131,48,15,5,10,3,0.99,0.54,5.31
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10879,1,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",799,265,798,265,796,265,799,265,0.0,0.0,0.0,0.0,0.0,0.0,174,20,783,264,799,265,589,210,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.0,2.0,0,Myles,0.0,10,False,,,51,499169.jpg,0.9,False,Lewis-Skelly,1.4,False,,a,1,3,12,132708,164,460471,267,0.0,2.4,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,311,0,0,0,5,0,0,0,3,0,0,0,36,31.2,45.5,18.0,9.4,10,14,4,14,1,0.05,0.06,0.11,5.26,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",420,158,339,117,378,133,406,146,0.01,0.0,0.02,0.03,1.52,1.45,238,35,766,259,503,174,159,62,0.29,0.0,4.05
