Pos,Name,BV,SV,Team,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,32,1.619,24,0.887,26,0.791,27,1.028,30,0.955,26,0.996,30,0.664,30,0.89
M,Aubameyang,11.3,11.3,Arsenal,83,6.144,78,4.611,76,4.228,75,4.142,76,4.516,74,5.385,74,3.5,72,3.909
D,Cédric,4.6,4.6,Arsenal,0,0,0,0,1,0.033,0,0,0,0,0,0,1,0.025,1,0.032
F,Lacazette,8.3,8.3,Arsenal,65,4.344,61,3.41,60,3.204,59,3.058,58,3.317,59,4.083,58,2.686,58,3.004
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
G,Leno,5.0,5.0,Arsenal,89,4.311,89,3.76,87,3.375,88,3.801,87,3.41,86,3.51,86,3.097,86,3.297
M,Xhaka,5.2,5.2,Arsenal,73,2.406,70,2.003,70,1.905,70,1.987,69,1.92,67,2.068,65,1.661,69,1.853
D,Marí,4.4,4.4,Arsenal,6,0.292,25,0.888,26,0.759,20,0.738,27,0.819,26,0.937,27,0.575,23,0.657
D,Bellerín,5.1,5.1,Arsenal,83,4.424,78,3.062,77,2.464,79,3.188,75,2.522,74,3.005,72,1.676,72,2.253
G,Martínez,5.1,4.8,Aston Villa,80,6.419,86,3.716,85,3.363,85,3.444,85,3.267,84,3.41,84,3.186,83,3.086
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,1,0.032,0,0,0,0,0,0,1,0.024,1,0.031
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,19,0.979,13,0.499,14,0.444,16,0.632,18,0.597,20,0.793,20,0.469,19,0.589
D,Holding,4.5,4.5,Arsenal,78,3.924,76,2.801,75,2.251,75,2.874,74,2.323,73,2.734,72,1.564,72,2.116
D,Tierney,5.4,5.4,Arsenal,57,3.129,79,3.192,78,2.56,74,3.084,73,2.525,74,3.089,75,1.791,72,2.313
M,Pépé,7.6,7.6,Arsenal,25,1.656,21,1.141,19,0.985,21,1.074,21,1.145,23,1.492,25,1.124,22,1.106
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,8,0.468,10,0.497,10,0.472,9,0.42,9,0.444,11,0.634,7,0.294,10,0.458
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,1,0.048,1,0.049,1,0.051,1,0.06,2,0.086,3,0.142
F,Nketiah,5.5,5.5,Arsenal,15,1.047,14,0.816,13,0.73,12,0.656,13,0.772,12,0.846,16,0.787,16,0.868
M,Smith Rowe,4.5,4.5,Arsenal,58,3.254,57,2.581,57,2.425,57,2.428,57,2.554,56,2.97,55,2.069,55,2.279
M,Saka,5.3,5.3,Arsenal,71,4.207,69,3.372,68,3.135,68,3.139,67,3.248,67,3.882,66,2.619,66,2.963
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,7,0.424,26,1.328,37,1.77,39,1.86,38,1.904,37,2.205,40,1.661,38,1.767
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.038,2,0.074
D,El Mohamady,4.3,4.3,Aston Villa,3,0.217,7,0.333,8,0.305,8,0.343,12,0.433,13,0.54,12,0.421,14,0.483
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,1,0.039,2,0.063,1,0.035,2,0.06,3,0.103,3,0.087,3,0.084
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,10,0.871,9,0.43,8,0.347,7,0.327,9,0.391,10,0.448,10,0.436,12,0.563
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,0,0,1,0.042,3,0.101,2,0.075,3,0.096,3,0.11,5,0.155,5,0.15
M,Grealish,7.7,7.7,Aston Villa,77,7.959,79,4.693,78,4.065,77,4.437,76,3.948,75,4.109,72,3.608,71,4.011
M,McGinn,5.5,5.5,Aston Villa,65,4.248,84,2.879,83,2.574,81,2.707,79,2.466,78,2.545,76,2.373,77,2.507
D,Hause,4.4,4.4,Aston Villa,23,1.554,29,1.303,30,1.072,30,1.216,33,1.128,34,1.342,34,1.124,38,1.24
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,62,3.879,82,3.489,81,2.656,79,2.958,78,2.432,74,2.713,77,2.323,75,2.188
D,Targett,4.6,4.6,Aston Villa,72,4.422,82,3.422,80,2.6,80,2.943,80,2.468,79,2.858,78,2.331,78,2.23
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,4,0.257,4,0.135,4,0.128,6,0.198,7,0.223,5,0.163,8,0.254,9,0.291
M,El Ghazi,5.8,5.8,Aston Villa,72,8.253,69,4.544,69,3.983,69,4.426,68,3.921,68,4.142,66,3.798,66,4.296
D,Konsa,4.7,4.7,Aston Villa,54,3.378,70,2.965,69,2.257,71,2.653,68,2.117,69,2.523,66,1.992,65,1.903
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,0,0,1,0.036,0,0,0,0,2,0.059,3,0.086
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,13,1.486,17,1.075,14,0.765,17,1.052,16,0.872,17,1.007,19,1.075,19,1.148
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,62,3.802,81,2.588,77,2.261,78,2.421,76,2.226,77,2.34,74,2.161,72,2.174
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,0,0,32,1.336,51,1.824,66,2.06,66,2.578,62,2.318,67,2.696,63,2.586
M,Stephens,4.3,4.3,Burnley,4,0.248,4,0.128,3,0.09,5,0.148,6,0.2,7,0.228,7,0.247,7,0.213
G,Button,4.0,4.0,West Brom,0,0,0,0,1,0.039,0,0,1,0.035,0,0,1,0.039,1,0.039
M,Groß,5.8,5.8,Brighton,57,2.494,41,2.049,35,1.488,31,1.166,35,1.734,35,1.627,36,1.826,36,1.874
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,36,1.242,34,1.266,33,1.1,27,0.84,25,0.916,32,1.115,29,1.08,30,1.125
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.2,4.2,Brighton,69,1.823,61,2.426,60,1.578,64,0.985,64,2.456,62,1.811,63,2.514,63,2.539
D,Dunk,4.8,4.8,Brighton,88,2.478,83,3.559,83,2.281,80,1.244,79,3.246,79,2.454,79,3.39,77,3.342
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,82,3.022,76,3.09,72,2.53,74,2.291,74,2.904,72,2.684,71,2.877,69,2.864
D,Webster,4.4,4.4,Brighton,83,2.255,81,3.303,79,2.141,80,1.286,77,3.047,75,2.259,75,3.071,74,3.064
D,Veltman,4.3,4.3,Brighton,77,1.967,76,2.981,73,1.876,62,0.932,58,2.21,72,2.056,69,2.723,72,2.867
F,Maupay,6.1,6.1,Brighton,79,4.218,71,4.008,52,2.453,63,2.382,61,3.059,57,2.818,54,2.863,59,3.175
M,Trossard,5.7,5.7,Brighton,78,3.822,70,3.802,68,3.011,60,2.3,62,3.212,63,3.097,63,3.398,61,3.373
G,Ryan,4.2,4.3,Brighton,6,0.217,5,0.211,6,0.219,6,0.208,6,0.252,5,0.187,6,0.255,6,0.256
M,Jahanbakhsh,5.4,5.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,59,1.464,60,2.265,60,1.506,59,0.869,64,2.357,60,1.657,61,2.325,60,2.305
D,Bernardo,3.9,3.9,Brighton,7,0.222,7,0.32,8,0.246,9,0.173,9,0.396,9,0.307,13,0.596,14,0.648
M,Bissouma,4.5,4.5,Brighton,81,2.2,77,2.373,76,2.066,75,1.864,73,2.21,75,2.128,70,2.181,72,2.247
D,Lamptey,4.7,4.7,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Connolly,5.2,5.2,Brighton,0,0,27,1.439,35,1.561,39,1.527,44,2.153,40,1.934,43,2.203,41,2.148
M,Alzate,4.3,4.3,Brighton,10,0.363,20,0.76,20,0.682,18,0.569,18,0.666,21,0.746,24,0.9,25,0.945
M,Mac Allister,5.3,5.3,Brighton,43,2.085,29,1.57,21,0.949,17,0.67,17,0.875,19,0.937,19,1.018,18,0.986
D,Tarkowski,5.3,5.3,Burnley,88,3.531,85,2.224,85,1.406,81,1.072,81,2.802,81,2.594,80,3.421,79,1.519
D,Bardsley,4.4,4.5,Burnley,1,0.04,3,0.074,2,0.033,5,0.065,6,0.193,5,0.149,6,0.237,9,0.163
D,Pieters,4.3,4.3,Burnley,42,1.766,22,0.597,24,0.43,28,0.403,26,0.928,28,0.928,29,1.277,31,0.632
M,Cork,5.0,5.0,Burnley,42,2.49,39,1.244,40,1.172,39,1.13,40,1.325,40,1.295,40,1.403,42,1.248
D,Long,4.3,4.3,Burnley,3,0.128,4,0.106,7,0.126,6,0.09,9,0.305,8,0.254,10,0.411,11,0.221
F,Rodriguez,5.8,5.8,Burnley,31,2.554,32,1.476,32,1.251,33,1.257,33,1.565,34,1.558,36,1.929,33,1.333
F,Barnes,6.0,6.0,Burnley,52,4.101,54,2.426,55,2.016,53,1.908,52,2.427,51,2.283,53,2.833,50,1.947
D,Mee,4.9,4.9,Burnley,88,3.491,85,2.197,83,1.355,83,1.072,81,2.813,81,2.598,79,3.439,79,1.497
M,Westwood,5.3,5.3,Burnley,69,4.028,74,2.308,72,1.975,73,1.953,72,2.367,70,2.241,72,2.614,67,1.92
M,Gudmundsson,5.4,5.4,Burnley,18,1.321,19,0.763,23,0.805,20,0.688,24,0.988,21,0.851,23,1.058,25,0.9
F,Wood,6.2,6.2,Burnley,75,6.047,78,3.612,77,2.898,77,2.82,75,3.624,75,3.473,73,4.03,73,2.917
D,Lowton,4.4,4.4,Burnley,88,3.366,84,2.076,85,1.343,84,1.049,77,2.548,82,2.519,81,3.316,77,1.414
F,Vydra,4.8,4.8,Burnley,13,1.194,13,0.68,16,0.692,15,0.636,17,0.913,17,0.879,17,1.033,18,0.807
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,56,3.909,55,2.132,53,1.746,52,1.672,50,2.044,52,2.056,51,2.372,53,1.817
G,Pope,5.4,5.4,Burnley,88,6.584,87,3.297,86,3.098,87,3.124,87,3.619,85,3.453,86,3.903,85,3.079
D,Taylor,4.5,4.5,Burnley,46,1.851,86,2.146,81,1.314,82,1.053,82,2.749,79,2.465,78,3.238,76,1.422
M,Brownhill,4.9,4.9,Burnley,71,4.09,69,2.138,70,1.93,68,1.846,68,2.212,67,2.126,66,2.344,68,1.936
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,1,0.039,0,0,1,0.035
M,McNeil,5.7,5.7,Burnley,84,5.191,77,2.658,73,2.201,73,2.147,74,2.689,74,2.605,73,2.978,72,2.252
G,Caballero,4.7,4.7,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
