,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,1,False,Has joined Portuguese side FC Porto on loan for the 2024/25 season,2024-08-29T11:06:25.241953Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,439,0,2816,2,0.0,0.0,Fábio Vieira,,,,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,774,335,774,335,771,334,774,335,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,133,81,750,320,773,335,702,292,0.0,0.0
1,True,True,0.0,0.0,205651,0,0,-5,5,2,4,0.0,0.0,0,Gabriel,0.0,2,False,Knee injury - Unknown return date,2025-01-12T22:00:07.802845Z,65,205651.jpg,2.5,False,Fernando de Jesus,1.1,False,,i,1,3,42,1237684,40,1399289,2662,0.0,6.5,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,6,3.05,0.52,3.57,5.82,0,0,0,0,0,0,0,285,27,227,25,95,29,212,27,,,,,,,0.46,0.0,0.08,0.54,0.87,0.75,42,19,773,80,203,26,201,32,0.9,0.3
2,True,True,100.0,100.0,226597,0,0,3,-3,2,2,3.3,3.8,2,Gabriel,3.3,3,False,,2024-11-27T10:30:06.325759Z,63,226597.jpg,4.2,False,dos Santos Magalhães,29.3,False,,a,1,3,102,4572176,35750,2950707,85736,0.5,16.2,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,2078,3,2,8,21,0,0,0,3,0,0,8,391,524.6,188.9,287.0,100.2,24,2.70,1.16,3.86,20.81,0,0,0,0,0,0,0,48,16,163,35,82,3,91,17,,,,,,,0.12,0.0,0.05,0.17,0.9,0.91,53,3,113,28,45,3,8,2,1.04,0.35
3,True,True,0.0,0.0,219847,0,0,-2,2,1,4,0.0,0.0,0,Kai,4.0,4,False,Hamstring injury - Expected back 01 Jun,2025-02-12T09:00:08.755570Z,78,219847.jpg,4.6,False,Havertz,6.2,False,,i,1,3,96,2588674,93,3476803,21468,0.5,12.3,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,1839,9,3,7,20,0,0,0,4,0,0,14,340,467.2,257.0,701.0,142.6,21,9.39,1.63,11.02,19.00,0,0,0,0,0,0,0,71,10,113,10,12,6,37,10,,,,,3.0,,0.46,0.0,0.08,0.54,0.93,0.98,13,4,86,13,27,11,59,13,1.03,0.34
4,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,5,False,Loaned to Real Valladolid,2024-08-14T08:31:46.556082Z,40,463748.jpg,0.0,False,Hein,0.0,False,,u,1,3,0,0,0,4463,10,0.0,0.0,Hein,,,,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,588,66,571,49,533,33,588,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,663,56,463,55,593,66,622,70,0.0,0.0
5,True,True,100.0,100.0,445122,0,0,1,-1,2,2,3.0,3.5,2,Jurriën,3.0,6,False,,2025-01-12T22:00:07.815228Z,56,445122.jpg,3.5,False,Timber,4.4,False,,a,1,3,81,1294170,6374,950448,23186,0.5,14.5,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1935,1,1,8,17,0,0,0,7,0,0,5,311,309.2,247.3,195.0,75.0,22,0.75,1.08,1.83,16.80,0,0,0,0,0,0,0,168,62,121,25,124,10,132,33,,,,,,,0.03,0.0,0.05,0.08,0.78,0.79,102,10,128,34,98,20,84,29,1.02,0.37
6,True,True,100.0,100.0,85955,0,0,-3,3,0,3,0.0,0.5,0,Jorge Luiz,0.0,7,False,,2025-01-12T22:00:07.826638Z,47,85955.jpg,1.2,False,Frello Filho,0.2,False,,a,1,3,13,30010,180,47967,393,0.0,2.8,Jorginho,106.0,2023-01-31,1991-12-20,False,p85955,471,0,0,1,5,0,0,0,4,0,0,0,81,36.4,65.0,3.0,10.5,6,0.04,0.47,0.51,4.32,0,0,0,0,0,0,0,415,189,293,177,441,229,400,195,,,,,,,0.01,0.0,0.09,0.1,0.83,0.96,325,211,682,277,408,194,360,112,1.15,0.19
7,True,True,,,440854,0,0,-2,2,0,2,0.0,0.5,0,Jakub,0.0,8,False,,,48,440854.jpg,1.6,False,Kiwior,0.2,False,,a,1,3,13,26016,123,36670,284,0.0,2.7,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.00,0.03,0.03,4.45,0,0,0,0,0,0,0,398,139,415,143,736,257,433,147,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,317,40,699,251,343,111,398,139,0.56,0.28
8,True,True,0.0,0.0,444145,0,0,-4,4,1,3,0.0,0.0,0,Gabriel,1.7,9,False,Hamstring injury - Expected back 01 Apr,2025-02-06T00:00:08.092348Z,66,444145.jpg,4.0,False,Martinelli Silva,2.0,False,,i,1,3,89,1117518,42,1257697,15301,0.3,13.5,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,1452,6,3,7,15,0,0,0,1,0,0,6,283,389.4,356.9,570.0,131.6,16,4.04,2.96,7.00,14.75,0,0,0,0,0,0,0,116,42,73,57,29,16,48,32,,,,,,,0.25,0.0,0.18,0.43,0.91,0.93,39,20,215,103,60,32,138,44,0.99,0.43
9,True,True,100.0,100.0,499175,0,0,1,-1,0,3,5.7,6.2,2,Ethan,5.7,12,False,,2025-01-04T22:00:06.872110Z,46,499175.jpg,2.6,False,Nwaneri,4.2,False,,a,1,3,41,590295,34533,145993,32181,1.2,8.9,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,451,3,1,1,2,0,0,0,1,0,0,4,160,187.8,141.5,140.0,46.9,5,0.75,1.11,1.86,3.33,0,0,0,0,0,0,0,256,114,200,130,173,106,237,120,,,,,,,0.15,0.0,0.22,0.37,0.66,0.4,358,231,31,9,178,76,89,28,1.0,0.2
