Pos,Name,BV,SV,Team,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,48,2.164,51,2.287,48,2.341,48,1.611,50,1.466,48,1.853,53,1.608,50,1.836
M,Aubameyang,11.4,11.4,Arsenal,80,5.795,76,5.254,76,5.526,77,4.404,74,4.11,75,4.31,73,4.301,74,5.279
D,Cédric,4.6,4.6,Arsenal,0,0,1,0.047,1,0.051,1,0.036,0,0,1,0.041,1,0.033,1,0.04
F,Lacazette,8.2,8.2,Arsenal,26,1.787,25,1.642,28,1.902,26,1.462,28,1.539,27,1.509,27,1.574,28,1.943
D,Mustafi,5.0,5.0,Arsenal,1,0.045,0,0,0,0,1,0.034,1,0.03,1,0.039,2,0.062,1,0.037
G,Leno,4.9,4.9,Arsenal,88,3.947,88,3.973,87,4.104,86,3.507,86,3.285,88,3.794,86,3.32,85,3.417
M,Xhaka,5.2,5.2,Arsenal,59,1.941,60,1.944,57,1.922,56,1.623,53,1.506,52,1.56,53,1.523,52,1.654
D,Marí,4.4,4.4,Arsenal,1,0.043,1,0.043,2,0.093,2,0.066,2,0.058,2,0.075,3,0.09,2,0.071
D,Bellerín,5.1,5.1,Arsenal,74,3.503,74,3.487,70,3.573,71,2.522,75,2.313,70,2.854,71,2.274,70,2.72
G,Martínez,5.0,4.8,Aston Villa,88,3.13,86,3.272,88,3.516,87,3.707,86,3.327,87,3.493,86,3.33,84,3.344
D,Chambers,4.5,4.5,Arsenal,3,0.137,2,0.09,3,0.147,4,0.138,5,0.153,6,0.235,6,0.191,6,0.229
D,Kolasinac,4.8,4.8,Arsenal,2,0.085,2,0.085,2,0.092,2,0.065,3,0.086,4,0.149,3,0.089,5,0.173
D,Maitland-Niles,4.6,4.6,Arsenal,17,0.808,17,0.801,20,1.018,20,0.722,18,0.569,20,0.819,21,0.688,19,0.749
D,Holding,4.4,4.4,Arsenal,70,3.122,67,2.983,69,3.335,72,2.408,65,1.902,70,2.701,62,1.88,68,2.462
D,Tierney,5.3,5.3,Arsenal,79,3.652,77,3.554,78,3.903,73,2.554,75,2.28,75,3.011,72,2.272,70,2.66
M,Pépé,7.6,7.6,Arsenal,42,2.651,39,2.374,42,2.682,42,2.179,46,2.288,43,2.227,38,2.009,45,2.805
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,19,1.127,23,1.308,24,1.41,21,1.036,21,1,22,1.081,21,1.044,21,1.222
M,Nelson,5.1,5.1,Arsenal,5,0.296,5,0.285,5,0.294,6,0.297,6,0.289,6,0.297,8,0.402,9,0.528
F,Nketiah,5.5,5.5,Arsenal,47,3.046,47,2.895,44,2.832,46,2.465,41,2.159,46,2.423,41,2.281,44,2.887
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.2,5.1,Arsenal,59,3.17,59,3.087,55,3.016,59,2.668,59,2.571,56,2.534,59,2.678,59,3.142
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,23,1.482,27,1.661,25,1.609,23,1.215,27,1.374,23,1.215,31,1.642,25,1.58
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,1,0.035,3,0.113,1,0.039,2,0.084,3,0.115,2,0.08,3,0.115,5,0.197
D,El Mohamady,4.3,4.3,Aston Villa,11,0.299,13,0.456,12,0.482,15,0.685,15,0.533,15,0.634,18,0.665,19,0.743
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,1,0.023,2,0.059,2,0.066,2,0.075,4,0.119,4,0.139,4,0.123,6,0.194
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,12,0.477,13,0.558,13,0.593,16,0.757,17,0.745,16,0.777,15,0.667,19,0.844
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,2,0.049,3,0.094,4,0.141,5,0.202,3,0.096,7,0.26,5,0.165,9,0.312
M,Grealish,7.8,7.8,Aston Villa,82,3.627,80,4.003,79,4.338,76,4.382,78,3.962,77,4.514,75,3.974,76,4.038
M,McGinn,5.5,5.5,Aston Villa,81,2.377,79,2.51,80,2.68,78,2.752,76,2.434,76,2.687,78,2.555,74,2.459
D,Hause,4.4,4.4,Aston Villa,13,0.336,18,0.597,20,0.753,21,0.902,22,0.74,22,0.877,27,0.946,24,0.888
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,84,1.891,82,2.492,82,2.851,79,3.233,80,2.47,78,2.894,77,2.471,77,2.642
D,Targett,4.6,4.6,Aston Villa,84,1.912,84,2.553,80,2.767,80,3.244,79,2.444,77,2.832,78,2.501,78,2.67
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,13,0.391,14,0.44,15,0.485,16,0.53,18,0.563,20,0.659,17,0.54,22,0.7
M,El Ghazi,5.8,5.7,Aston Villa,35,1.826,36,2.089,39,2.456,41,2.677,39,2.275,40,2.687,42,2.561,42,2.546
D,Konsa,4.7,4.7,Aston Villa,82,1.898,79,2.458,80,2.852,78,3.249,77,2.427,79,2.996,75,2.475,74,2.589
D,Guilbert,4.3,4.3,Aston Villa,1,0.023,1,0.03,1,0.034,1,0.039,3,0.091,1,0.036,3,0.094,2,0.066
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,9,0.473,10,0.571,13,0.791,15,0.931,13,0.74,14,0.896,15,0.884,15,0.878
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,78,2.102,79,2.275,75,2.29,76,2.415,72,2.11,73,2.311,71,2.135,70,2.123
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,61,2.335,62,1.893,61,2.307,59,2.399,62,2.207,60,1.902,59,2.285,60,2.25
M,Stephens,4.3,4.3,Burnley,0,0,23,0,20,1.212,26,0.826,24,0.703,25,0.724,23,0.753,23,0.739
G,Button,4.0,4.0,West Brom,0,0,4,0,1,0.073,1,0.035,1,0.04,3,0.118,2,0.07,2,0.07
M,Groß,5.8,5.8,Brighton,58,2.694,57,1.989,60,2.809,55,2.813,52,2.219,57,2.085,57,2.733,55,2.577
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,10,0.364,10,0.316,11,0.393,10,0.379,10,0.346,10,0.322,11,0.403,11,0.395
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,24,0.925,27,0.406,23,0.631,26,1.082,29,0.845,29,0.477,27,1.034,30,0.917
D,Dunk,4.8,4.8,Brighton,86,3.544,83,1.223,82,2.418,78,3.51,79,2.417,77,1.279,76,3.116,79,2.588
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,73,2.804,70,2.152,68,2.613,69,2.866,69,2.489,69,2.202,69,2.728,68,2.608
D,Webster,4.4,4.4,Brighton,75,3.009,72,1.119,73,2.085,70,3.033,71,2.144,69,1.182,69,2.752,66,2.101
D,Veltman,4.3,4.3,Brighton,56,2.06,52,0.707,46,1.157,49,1.92,45,1.231,48,0.708,49,1.776,51,1.442
F,Maupay,6.1,6.1,Brighton,61,3.154,62,2.404,62,3.418,60,3.443,59,2.86,61,2.518,57,3.083,60,3.256
M,Trossard,5.8,5.8,Brighton,68,3.432,68,2.534,67,3.455,66,3.674,68,3.128,67,2.643,67,3.488,66,3.378
G,Ryan,4.3,4.3,Brighton,76,3.212,77,2.667,77,2.822,73,3.158,75,2.822,73,2.532,73,3.064,76,2.876
M,Jahanbakhsh,5.4,5.4,Brighton,25,1.229,25,0.952,25,1.26,28,1.495,26,1.165,25,0.984,31,1.577,28,1.39
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,70,2.628,68,0.957,67,1.735,67,2.704,67,1.883,67,1.033,66,2.461,63,1.843
D,Bernardo,3.9,3.9,Brighton,2,0.085,2,0.036,1,0.031,3,0.137,2,0.065,4,0.078,4,0.169,4,0.137
M,Bissouma,4.5,4.5,Brighton,75,2.272,75,1.859,73,2.099,70,2.24,71,2.015,71,1.818,70,2.152,71,2.086
D,Lamptey,4.7,4.7,Brighton,31,1.388,44,0.776,64,2.083,61,2.951,61,2.031,61,1.17,62,2.746,60,2.151
F,Connolly,5.3,5.3,Brighton,26,1.263,29,1.134,29,1.48,28,1.466,27,1.24,29,1.185,28,1.393,31,1.546
M,Alzate,4.3,4.3,Brighton,20,0.734,20,0.626,15,0.544,24,0.92,21,0.729,23,0.732,20,0.741,20,0.726
M,Mac Allister,5.3,5.3,Brighton,12,0.526,12,0.427,13,0.579,14,0.664,14,0.576,13,0.48,15,0.676,15,0.666
D,Tarkowski,5.3,5.3,Burnley,0,0,85,0,82,3.273,80,2.181,82,1.41,82,1.23,77,2.584,79,2.504
D,Bardsley,4.5,4.5,Burnley,0,0,6,0,7,0.267,9,0.231,8,0.133,9,0.13,11,0.346,12,0.357
D,Pieters,4.3,4.3,Burnley,0,0,13,0,14,0.645,14,0.428,15,0.301,18,0.319,17,0.627,16,0.56
M,Cork,5.0,5.0,Burnley,0,0,33,0,48,2.858,49,1.543,52,1.494,56,1.577,52,1.676,54,1.712
D,Long,4.3,4.3,Burnley,0,0,9,0,13,0.543,13,0.358,12,0.222,12,0.197,16,0.533,14,0.443
F,Rodriguez,5.8,5.8,Burnley,0,0,44,0,42,3.381,42,1.917,47,1.762,45,1.693,46,2.093,45,2.04
F,Barnes,6.0,6.0,Burnley,0,0,49,0,49,4.049,45,2.171,46,1.782,50,1.902,48,2.32,46,2.164
D,Mee,4.9,4.9,Burnley,0,0,84,0,81,3.163,81,2.158,79,1.334,81,1.185,80,2.649,79,2.472
M,Westwood,5.3,5.3,Burnley,0,0,72,0,71,4.187,68,2.222,65,1.857,61,1.74,67,2.254,65,2.146
M,Gudmundsson,5.4,5.4,Burnley,0,0,27,0,25,1.88,27,1.114,28,0.996,28,0.983,32,1.337,30,1.233
F,Wood,6.2,6.2,Burnley,0,0,71,0,69,5.791,68,3.3,67,2.623,66,2.561,67,3.277,63,3.022
D,Lowton,4.4,4.4,Burnley,0,0,82,0,80,3.061,78,2.03,81,1.343,79,1.136,77,2.491,76,2.333
F,Vydra,4.8,4.8,Burnley,0,0,9,0,8,0.758,12,0.644,8,0.357,10,0.437,11,0.594,13,0.685
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,0,0,51,0,52,3.698,51,2.034,47,1.591,48,1.601,48,1.967,50,1.995
G,Pope,5.4,5.4,Burnley,0,0,84,0,86,6.406,86,3.306,87,3.147,85,3.057,86,3.555,84,3.414
D,Taylor,4.6,4.5,Burnley,0,0,82,0,80,3.134,82,2.165,81,1.381,78,1.157,76,2.499,80,2.496
M,Brownhill,4.9,4.9,Burnley,0,0,68,0,64,3.825,63,2.054,61,1.764,61,1.746,59,1.989,62,2.04
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,2,0,1,0.072,1,0.037,0,0,2,0.07,0,0,2,0.079
M,McNeil,5.7,5.7,Burnley,0,0,79,0,81,5.173,79,2.812,79,2.403,75,2.275,76,2.785,75,2.704
G,Caballero,4.7,4.7,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
