,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,0.0,0.0,37605,0,0,-3,3,0,3,0.0,0.0,0,Mesut,0.0,1,False,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,37605.jpg,0.0,Özil,0.5,False,,u,1,3,0,3441,0,54621,6,0.0,0.0,Özil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,686,278,686,278,686,278,686,278,,,,,,
1,0.0,0.0,39476,0,0,-2,2,0,2,0.0,0.0,0,Sokratis,0.0,2,False,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,39476.jpg,0.0,Papastathopoulos,0.1,False,,u,1,3,0,10266,0,19106,0,0.0,0.0,Sokratis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,649,232,641,233,633,230,652,232,,,,,,
2,100.0,100.0,41270,0,0,-1,1,0,2,2.6,2.6,0,David,2.6,3,False,,2021-02-02T20:30:22.388696Z,54,41270.jpg,2.2,Luiz Moreira Marinho,1.0,False,,a,1,3,39,75392,91,111595,250,0.5,7.2,David Luiz,1254,1,0,3,17,0,0,0,1,1,0,0,206,224.6,44.2,113.0,37.9,228,91,323,104,226,63,286,94,,,4.0,,,
3,100.0,100.0,54694,0,0,-5,5,2,3,2.2,2.2,0,Pierre-Emerick,2.2,4,False,,2021-01-23T16:00:22.555453Z,115,54694.jpg,4.5,Aubameyang,11.8,False,,a,1,3,104,1103891,931,3364109,8370,0.2,9.0,Aubameyang,1851,9,1,7,20,1,0,0,2,0,0,10,288,408.4,260.9,723.0,139.0,108,37,104,71,25,14,40,27,,,,,1.0,
4,100.0,100.0,58822,0,0,-4,4,0,2,0.8,0.8,0,Cédric,0.8,5,False,,2020-09-23T09:00:14.881983Z,46,58822.jpg,3.1,Soares,0.3,False,,a,1,3,28,28702,29,50959,38,0.2,6.1,Cédric,699,0,1,2,8,0,0,0,1,0,0,3,121,103.4,112.3,49.0,26.5,329,128,222,54,322,113,331,117,,,5.0,,,
5,100.0,100.0,59966,1,-1,-3,3,2,4,3.6,3.6,0,Alexandre,3.6,6,False,,2021-01-30T23:00:18.185183Z,82,59966.jpg,4.1,Lacazette,5.9,False,,a,1,3,98,1410515,978,1304965,2434,0.4,12.0,Lacazette,1527,10,2,6,13,0,0,0,2,0,0,15,343,475.0,240.0,665.0,137.7,67,8,118,13,30,13,42,11,,,3.0,,2.0,
6,0.0,0.0,69140,0,0,0,0,0,2,0.0,0.0,0,Shkodran,0.0,7,False,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,69140.jpg,1.0,Mustafi,0.0,False,,u,1,3,3,13464,0,14405,2,0.0,0.6,Mustafi,45,0,0,0,1,0,0,0,0,0,0,0,16,11.6,1.0,0.0,1.3,454,174,443,173,658,238,471,177,,,,,,
7,100.0,100.0,80201,0,0,0,0,2,1,2.2,2.2,0,Bernd,2.2,8,False,,2021-02-02T20:30:22.406559Z,50,80201.jpg,3.7,Leno,6.7,False,,a,1,3,101,861174,245,1007445,563,0.4,20.2,Leno,2411,0,0,8,28,0,1,0,0,1,67,8,488,546.4,0.0,0.0,54.7,47,13,664,74,660,70,223,13,,,,,,
8,100.0,100.0,84450,0,0,-3,3,0,3,1.2,1.2,0,Granit,1.2,9,False,,2020-12-13T22:30:16.182130Z,52,84450.jpg,2.3,Xhaka,0.5,False,,a,1,3,55,43309,37,78370,63,0.2,10.6,Xhaka,1984,1,2,7,22,0,0,0,6,1,0,1,307,344.8,232.5,116.0,69.4,155,57,124,85,224,113,162,85,,,1.0,,,
9,100.0,100.0,92371,0,0,-1,1,0,2,1.2,1.2,0,Pablo,1.2,10,False,,2021-01-14T22:00:26.195009Z,44,92371.jpg,3.3,Marí,0.1,False,,a,1,3,20,34911,11,30320,41,0.3,4.5,Marí,540,0,0,2,4,0,0,0,1,0,0,1,105,101.6,23.2,14.0,13.8,331,130,365,133,382,142,375,136,,,,,,
