Pos,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,68,1.88,69,3.209,67,2.891,70,2.858,66,2.946,66,3.315,66,1.654,60,2.702
M,Aubameyang,11.5,11.5,Arsenal,81,4.26,76,5.078,74,4.74,74,4.701,74,4.962,73,5.565,72,3.356,72,4.721
D,Cédric,4.6,4.6,Arsenal,12,0.349,17,0.807,16,0.707,19,0.798,18,0.823,19,0.974,21,0.551,24,1.109
F,Lacazette,8.2,8.2,Arsenal,64,3.169,55,3.31,51,2.99,54,3.174,53,3.239,54,3.702,56,2.471,52,3.104
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.368,88,4.18,86,3.905,86,3.798,86,3.98,85,4.156,86,3.199,86,4.008
M,Xhaka,5.2,5.2,Arsenal,85,2.221,81,2.554,79,2.417,79,2.378,79,2.477,77,2.603,75,1.914,75,2.348
D,Marí,4.4,4.4,Arsenal,57,1.562,58,2.675,60,2.561,55,2.227,54,2.387,55,2.719,58,1.448,60,2.678
D,Bellerín,5.1,5.1,Arsenal,78,2.284,74,3.652,74,3.386,72,3.122,73,3.461,74,3.956,71,1.875,71,3.39
G,Martínez,5.4,5.0,Aston Villa,90,3.794,89,3.127,88,3.084,89,4.101,87,3.416,87,3.175,87,3.813,85,3.109
D,Chambers,4.5,4.5,Arsenal,1,0.03,3,0.143,3,0.134,4,0.17,5,0.231,3,0.155,6,0.162,6,0.279
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,82,1.304,65,2.073,64,1.42,62,1.537,61,2.032,61,1.298,62,1.149,64,1.803
D,Holding,4.3,4.3,Arsenal,50,1.469,46,2.263,45,2.057,48,2.078,50,2.361,49,2.592,45,1.212,50,2.381
D,Tierney,5.3,5.3,Arsenal,87,2.702,82,4.294,84,4.07,81,3.734,79,3.967,77,4.329,77,2.175,75,3.791
M,Pépé,7.6,7.6,Arsenal,32,1.617,25,1.548,28,1.663,28,1.651,32,1.979,31,2.142,30,1.344,30,1.813
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,66,2.354,55,2.116,57,2.128,55,1.79,51,1.859,52,1.822,55,1.716,51,2.174
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.22,5,0.314,4,0.244,4,0.245,5,0.317,5,0.35,5,0.241,4,0.247
M,Smith Rowe,4.2,4.2,Arsenal,49,1.958,51,2.435,49,2.26,47,2.158,50,2.389,49,2.578,47,1.725,48,2.256
M,Saka,5.3,5.3,Arsenal,61,2.813,69,3.902,67,3.656,68,3.676,63,3.591,66,4.186,69,2.804,63,3.503
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,2,0.101,2,0.121,3,0.176,4,0.234,3,0.183,4,0.271,3,0.136,5,0.299
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,1,0.039,1,0.036,1,0.043,2,0.073
D,El Mohamady,4.3,4.3,Aston Villa,15,0.651,16,0.385,19,0.406,19,0.994,19,0.691,21,0.62,19,0.88,22,0.668
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.037,2,0.042,2,0.038,2,0.087,2,0.063,3,0.077,3,0.117,4,0.105
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,1,0.035,0,0,0,0,0,0,0,0,1,0.036
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
