,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,-1,1,4,-4,1,1,3.3,2.8,0,David,2.3,1,False,,,59,154561.jpg,4.0,False,Raya Martín,33.7,False,,a,1,3,80,3310960,10896,1737880,18499,0.4,13.6,Raya,200.0,2024-07-04,1995-09-15,False,p154561,1800,0,0,9,14,0,0,0,1,0,32,4,329,315.8,20.3,0.0,33.7,15,164,0,0,20,0.00,0.04,0.04,15.07,,,,,,,[],112,17,362,3,784,91,261,15,0.0,1.6,0.0,0.0,0.75,0.7,90,1,178,15,75,4,5,1,1.0,0.45,0.0
1,True,True,,,109745,0,0,-4,4,0,1,1.0,0.5,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,12214,55,71670,152,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],596,81,591,70,556,55,600,81,0.0,0.0,0.0,0.0,0.0,0.0,638,38,541,76,607,81,269,36,0.0,0.0,0.0
2,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,3,False,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864Z,40,463748.jpg,0.0,False,Hein,0.2,False,,u,1,3,0,5545,0,46437,82,0.0,0.0,Hein,67.0,2020-10-28,2002-04-13,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],557,71,552,60,515,45,560,71,0.0,0.0,0.0,0.0,0.0,0.0,666,53,499,66,568,71,359,52,0.0,0.0,0.0
3,True,True,,,551221,0,0,-1,1,0,1,1.0,0.5,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.3,False,,a,1,3,0,31295,185,26811,267,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],527,55,520,42,481,27,530,55,0.0,0.0,0.0,0.0,0.0,0.0,754,88,469,50,537,55,336,47,0.0,0.0,0.0
4,True,True,100.0,100.0,226597,1,-1,7,-7,4,2,5.2,4.7,0,Gabriel,4.2,5,True,,2025-11-17T12:00:07.436586Z,67,226597.jpg,7.6,False,dos Santos Magalhães,29.8,False,,a,1,3,106,6157138,117230,4919842,1046,0.6,15.8,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,1175,3,2,8,7,0,0,0,1,0,0,16,337,421.8,65.7,146.0,63.2,103,18,14,117,13,1.42,0.71,2.13,8.59,,,,,,,[],45,21,268,82,130,22,119,39,0.11,0.0,0.05,0.16,0.66,0.54,48,1,53,14,2,1,9,2,1.0,0.61,8.96
5,True,True,100.0,100.0,462424,0,0,-1,1,0,2,3.2,2.7,0,William,2.2,6,False,,2025-11-30T22:30:08.957329Z,59,462424.jpg,3.4,False,Saliba,11.7,False,,a,1,3,54,1345192,11562,1879739,5903,0.4,9.2,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,1264,0,0,6,9,0,0,0,0,0,0,1,260,255.2,44.7,22.0,32.2,70,56,18,88,15,0.29,0.29,0.58,10.25,,,,,,,[],166,71,315,104,347,117,269,91,0.02,0.0,0.02,0.04,0.73,0.64,97,6,191,71,133,50,36,11,1.07,0.43,6.27
6,True,True,0.0,0.0,466075,0,0,1,-1,2,2,0.0,0.0,0,Riccardo,1.0,7,False,Muscle injury - Unknown return date,2025-12-27T22:00:11.031357Z,56,466075.jpg,4.8,False,Calafiori,6.9,False,,i,1,3,77,2530266,68,2246859,15999,0.2,13.8,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1256,1,2,9,7,0,0,0,5,0,0,4,287,222.0,104.8,219.0,54.5,57,57,28,85,16,2.49,0.36,2.85,7.09,,,,,,,[],186,74,198,48,73,5,154,50,0.18,0.0,0.03,0.21,0.51,0.5,132,14,294,108,23,10,60,20,1.15,0.64,6.09
7,True,True,100.0,100.0,445122,0,0,8,-8,2,2,4.3,3.8,0,Jurriën,3.3,8,False,,2025-12-27T22:00:11.070756Z,63,445122.jpg,5.2,False,Timber,27.2,False,,a,1,3,98,5391519,19514,2702898,21797,0.5,15.6,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1549,2,4,8,12,0,0,0,2,0,0,7,350,364.0,273.5,307.0,94.7,53,63,46,99,17,4.06,0.83,4.89,10.86,,,,,,,[],75,33,68,13,45,1,43,3,0.24,0.0,0.05,0.29,0.63,0.7,70,2,97,32,13,4,12,4,0.99,0.46,5.75
8,True,False,0.0,0.0,440854,0,0,-1,1,0,2,0.0,0.0,0,Jakub,0.0,9,False,has joined Porto on loan for the rest of the season.,2025-09-02T13:37:25.929594Z,54,440854.jpg,0.0,False,Kiwior,0.0,False,,u,1,3,0,1119,0,10802,5,0.0,0.0,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],776,261,775,261,771,260,776,261,0.0,0.0,0.0,0.0,0.0,0.0,170,21,765,260,776,261,574,209,0.0,0.0,0.0
9,True,True,,,499169,0,0,-4,4,0,2,1.5,1.0,0,Myles,0.5,10,False,,,51,499169.jpg,0.8,False,Lewis-Skelly,1.5,False,,a,1,3,11,126191,249,442538,751,0.1,2.2,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,278,0,0,0,5,0,0,0,3,0,0,0,31,27.0,35.4,18.0,8.0,10,13,3,13,1,0.05,0.06,0.11,5.04,,,,,,,[],408,153,335,114,358,125,403,145,0.02,0.0,0.02,0.04,1.63,1.62,238,37,345,130,483,167,154,60,0.32,0.0,4.21
