Pos,Name,BV,SV,Team,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,47,1.279,49,1.799,48,2.201,49,2.139,47,2.193,43,1.428,47,1.427,46,1.722
M,Aubameyang,11.4,11.4,Arsenal,80,4.161,78,4.556,80,5.464,77,5.104,76,5.411,75,4.324,73,4.079,71,4.017
D,Cédric,4.6,4.6,Arsenal,1,0.03,1,0.039,1,0.048,3,0.138,1,0.049,2,0.071,2,0.065,3,0.118
F,Lacazette,8.2,8.2,Arsenal,38,1.894,33,1.795,32,1.987,32,1.936,33,2.121,32,1.746,34,1.805,35,1.829
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,1,0.043,0,0,0,0,1,0.031,1,0.037
G,Leno,5.0,5.0,Arsenal,88,3.294,87,3.677,87,4.004,86,3.86,88,4.067,86,3.489,86,3.325,85,3.625
M,Xhaka,5.2,5.2,Arsenal,63,1.695,58,1.696,61,1.953,61,1.912,58,1.904,60,1.707,61,1.7,61,1.764
D,Marí,4.4,4.4,Arsenal,2,0.055,1,0.036,3,0.134,3,0.128,3,0.136,4,0.132,4,0.122,4,0.148
D,Bellerín,5.1,5.1,Arsenal,77,2.189,77,2.986,76,3.64,75,3.424,77,3.756,71,2.468,73,2.317,71,2.801
G,Martínez,4.9,4.7,Aston Villa,86,3.586,86,3.015,85,3.01,84,3.109,84,3.275,84,3.506,84,3.16,83,3.256
D,Chambers,4.5,4.5,Arsenal,4,0.115,7,0.263,7,0.324,8,0.355,8,0.379,10,0.341,11,0.348,10,0.383
D,Kolasinac,4.8,4.8,Arsenal,3,0.082,4,0.142,5,0.22,5,0.21,5,0.223,7,0.227,8,0.24,6,0.219
D,Maitland-Niles,4.6,4.6,Arsenal,14,0.408,15,0.581,15,0.71,17,0.77,19,0.92,22,0.771,21,0.676,21,0.827
D,Holding,4.4,4.4,Arsenal,73,1.983,74,2.726,71,3.259,69,3.015,68,3.168,71,2.356,69,2.094,67,2.53
D,Tierney,5.3,5.3,Arsenal,78,2.237,77,3.006,77,3.686,75,3.425,74,3.595,73,2.548,73,2.334,73,2.893
M,Pépé,7.6,7.6,Arsenal,41,1.901,43,2.21,42,2.493,42,2.414,44,2.696,42,2.148,41,2.037,42,2.104
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,18,0.802,16,0.786,18,0.994,18,0.966,17,0.965,18,0.875,16,0.751,18,0.849
M,Nelson,5.2,5.2,Arsenal,5,0.225,6,0.296,7,0.389,6,0.323,9,0.513,7,0.343,8,0.38,10,0.477
F,Nketiah,5.5,5.5,Arsenal,38,1.905,40,2.151,37,2.273,36,2.155,39,2.465,36,1.956,38,1.998,37,1.93
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,1,0.049,0,0,0,0,1,0.043,1,0.043
M,Saka,5.2,5.2,Arsenal,65,2.582,64,2.804,61,3.063,63,3.059,61,3.142,61,2.656,62,2.602,61,2.593
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,13,0.592,21,1.056,29,1.657,27,1.503,27,1.59,32,1.582,29,1.388,32,1.552
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,3,0.124,3,0.105,4,0.141,5,0.185,5,0.193,5,0.207,5,0.187,7,0.273
D,El Mohamady,4.3,4.3,Aston Villa,15,0.655,18,0.402,19,0.487,20,0.637,19,0.702,22,0.952,22,0.726,21,0.809
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,1,0.037,2,0.039,2,0.045,2,0.055,3,0.093,4,0.144,4,0.112,3,0.097
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,6.0,6.0,Aston Villa,20,0.938,19,0.707,17,0.657,21,0.866,21,0.938,20,0.921,22,0.914,20,0.911
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,2,0.078,4,0.083,3,0.071,5,0.145,6,0.2,5,0.193,7,0.208,7,0.241
M,Grealish,7.8,7.8,Aston Villa,81,4.708,80,3.289,78,3.398,78,3.801,75,4.122,73,4.151,73,3.657,72,4.09
M,McGinn,5.5,5.5,Aston Villa,76,2.743,75,2.175,75,2.256,74,2.381,71,2.456,70,2.529,72,2.34,73,2.56
D,Hause,4.4,4.4,Aston Villa,13,0.537,13,0.281,16,0.395,17,0.52,19,0.669,23,0.939,26,0.814,26,0.949
M,Trézéguet,5.3,5.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.3,5.3,Aston Villa,85,3.406,84,1.568,82,1.804,83,2.343,81,2.689,80,3.157,76,2.218,76,2.629
D,Targett,4.6,4.6,Aston Villa,85,3.311,82,1.544,81,1.785,80,2.24,78,2.543,79,3.046,79,2.283,75,2.543
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,18,0.593,16,0.469,18,0.533,20,0.613,19,0.605,25,0.809,22,0.677,23,0.734
M,El Ghazi,5.7,5.7,Aston Villa,37,2.259,34,1.547,38,1.808,37,1.943,40,2.32,40,2.383,39,2.077,43,2.555
D,Konsa,4.8,4.8,Aston Villa,81,3.309,82,1.575,80,1.81,78,2.257,78,2.65,74,2.98,74,2.21,75,2.656
D,Guilbert,4.3,4.3,Aston Villa,0,0,1,0.019,1,0.022,1,0.028,2,0.063,2,0.074,2,0.057,3,0.099
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,12,0.745,13,0.626,15,0.754,14,0.765,16,0.957,15,0.909,16,0.883,19,1.15
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,76,2.467,75,2.001,76,2.081,74,2.16,73,2.265,72,2.317,72,2.124,72,2.275
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,57,2.31,55,2.249,54,2.278,54,1.826,55,2.287,54,2.523,56,2.22,56,1.968
M,Stephens,4.3,4.3,Burnley,16,0.505,27,0.925,35,1.151,0,0,24,1.431,21,0.676,21,0.613,22,0.639
G,Button,4.0,4.0,West Brom,0,0,1,0.036,1,0.037,0,0,8,0.59,2,0.07,2,0.079,3,0.121
M,Groß,5.8,5.8,Brighton,65,2.802,64,2.769,63,2.826,65,2.26,63,2.837,62,3.131,61,2.583,62,2.287
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,15,0.521,18,0.63,16,0.574,15,0.469,18,0.628,17,0.639,18,0.615,17,0.543
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,36,1.122,34,1.14,36,1.436,36,0.527,38,1.099,36,1.533,39,1.171,42,0.782
D,Dunk,4.8,4.8,Brighton,84,2.738,82,2.877,84,3.523,82,1.171,76,2.324,79,3.607,75,2.353,76,1.438
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,60,2.299,61,2.353,60,2.398,60,1.935,59,2.318,58,2.546,60,2.258,59,1.982
D,Webster,4.4,4.4,Brighton,68,2.142,66,2.236,67,2.704,68,1.008,67,1.961,67,2.874,66,2.008,62,1.185
D,Veltman,4.3,4.3,Brighton,45,1.288,48,1.488,44,1.619,47,0.6,50,1.304,46,1.806,50,1.383,50,0.835
F,Maupay,6.1,6.1,Brighton,63,3.157,60,3.045,61,3.134,63,2.497,60,3.216,56,3.312,59,2.892,58,2.452
M,Trossard,5.8,5.8,Brighton,56,2.726,60,2.943,58,2.929,56,2.16,58,2.929,61,3.438,57,2.678,53,2.167
G,Ryan,4.4,4.4,Brighton,88,3.348,87,3.414,87,3.707,88,3.053,87,3.22,86,3.705,87,3.287,85,2.953
M,Jahanbakhsh,5.4,5.4,Brighton,21,0.973,23,1.072,25,1.2,28,1.056,26,1.239,29,1.536,25,1.119,23,0.913
M,Izquierdo,5.5,5.5,Brighton,2,0.089,3,0.135,4,0.183,4,0.151,5,0.231,7,0.356,7,0.306,6,0.236
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,68,1.973,67,2.106,66,2.461,66,0.868,66,1.753,65,2.58,67,1.883,66,1.132
D,Bernardo,3.9,3.9,Brighton,2,0.068,3,0.108,3,0.127,3,0.052,3,0.096,4,0.182,4,0.13,6,0.128
M,Bissouma,4.5,4.5,Brighton,77,2.218,75,2.214,73,2.253,75,1.886,72,2.104,73,2.374,70,2.028,72,1.885
D,Lamptey,4.8,4.8,Brighton,57,1.997,52,1.96,57,2.542,53,0.892,55,1.823,52,2.521,54,1.821,54,1.151
F,Connolly,5.3,5.3,Brighton,21,1.005,21,1.006,21,1.018,21,0.843,21,1.054,22,1.176,23,1.06,22,0.916
M,Alzate,4.3,4.3,Brighton,25,0.884,27,0.961,27,0.986,27,0.841,27,0.959,27,1.046,28,0.969,32,1.014
M,Mac Allister,5.3,5.3,Brighton,18,0.757,17,0.719,18,0.78,18,0.64,19,0.819,20,0.956,19,0.78,20,0.737
D,Tarkowski,5.3,5.3,Burnley,85,2.03,83,3.557,83,3.098,0,0,81,3.242,81,2.391,78,1.255,77,1.031
D,Bardsley,4.5,4.5,Burnley,20,0.432,20,0.791,20,0.681,0,0,26,0.938,24,0.645,24,0.347,28,0.327
D,Pieters,4.3,4.3,Burnley,14,0.359,13,0.575,12,0.463,0,0,13,0.564,13,0.399,12,0.215,14,0.211
M,Cork,5.0,5.0,Burnley,0,0,0,0,0,0,0,0,37,2.253,52,1.659,51,1.458,57,1.601
D,Long,4.4,4.4,Burnley,4,0.097,9,0.368,9,0.322,0,0,12,0.492,12,0.347,15,0.253,12,0.172
F,Rodriguez,5.8,5.8,Burnley,53,2.314,53,2.625,50,2.463,0,0,48,3.901,50,2.378,49,1.838,51,1.943
F,Barnes,6.0,6.0,Burnley,34,1.675,37,2.032,36,1.931,0,0,36,3.103,36,1.862,33,1.329,34,1.379
D,Mee,4.9,4.9,Burnley,85,1.931,83,3.469,82,2.939,0,0,77,2.956,80,2.264,78,1.198,78,0.981
M,Westwood,5.3,5.3,Burnley,84,2.566,83,2.923,81,2.756,0,0,71,4.164,69,2.282,72,2,68,1.903
M,Gudmundsson,5.4,5.4,Burnley,16,0.657,23,1.049,38,1.646,0,0,35,2.578,29,1.219,31,1.087,31,1.086
F,Wood,6.2,6.2,Burnley,67,3.293,65,3.56,65,3.483,0,0,65,5.629,63,3.275,61,2.451,60,2.442
D,Lowton,4.4,4.4,Burnley,78,1.71,78,3.148,77,2.666,0,0,74,2.755,72,1.968,74,1.108,72,0.879
F,Vydra,4.8,4.8,Burnley,12,0.638,12,0.7,10,0.572,0,0,13,1.213,12,0.66,17,0.735,13,0.571
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,57,2.267,56,2.597,47,2.114,0,0,44,3.251,50,2.12,49,1.678,49,1.681
G,Pope,5.4,5.4,Burnley,88,3.31,88,4.012,86,3.685,0,0,82,6.062,87,3.394,86,3.1,86,3.108
D,Taylor,4.4,4.4,Burnley,87,1.965,84,3.489,82,2.916,0,0,82,3.153,80,2.243,81,1.26,80,1.017
M,Brownhill,4.9,4.9,Burnley,82,2.451,79,2.704,76,2.527,0,0,67,3.914,63,2.053,63,1.78,64,1.796
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,1,0.041,0,0,2,0.143,1,0.038,1,0.035,1,0.035
M,McNeil,5.7,5.7,Burnley,83,2.868,80,3.213,81,3.1,0,0,79,5.084,78,2.873,76,2.321,75,2.293
