Pos,Name,BV,SV,Team,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,52,1.097,53,1.551,55,2.375,54,1.955,51,1.688,54,1.355,51,2.247,53,2.397
M,Aubameyang,11.3,11.3,Arsenal,79,3.494,79,4.142,77,4.947,76,4.595,76,4.376,74,3.83,74,4.842,72,4.997
D,Cédric,4.6,4.6,Arsenal,24,0.539,26,0.796,21,0.948,23,0.872,22,0.76,22,0.584,24,1.103,26,1.229
F,Lacazette,8.2,8.2,Arsenal,58,2.474,57,2.753,58,3.279,57,3.072,56,2.909,57,2.73,56,3.216,56,3.401
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,87,3.126,87,3.346,86,3.918,85,3.542,86,3.467,84,3.085,85,3.9,85,3.908
M,Xhaka,5.2,5.2,Arsenal,84,2.076,80,2.113,79,2.405,76,2.206,75,2.102,74,1.948,74,2.302,74,2.377
D,Marí,4.4,4.4,Arsenal,3,0.065,4,0.115,5,0.207,5,0.174,9,0.288,9,0.222,11,0.465,10,0.431
D,Bellerín,5.1,5.1,Arsenal,81,1.689,79,2.385,78,3.537,76,2.874,75,2.57,76,1.969,74,3.414,73,3.462
G,Martínez,5.3,4.9,Aston Villa,88,3.374,87,3.242,86,3.7,86,3.651,85,3.332,85,3.666,84,2.925,84,2.929
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045,1,0.047
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,7,0.225,6,0.177,7,0.254,7,0.225,0,0,8,0.127,10,0.292,10,0.199
D,Holding,4.5,4.5,Arsenal,72,1.555,71,2.143,71,3.193,70,2.626,69,2.355,68,1.761,68,3.117,67,3.147
D,Tierney,5.2,5.2,Arsenal,72,1.598,81,2.585,78,3.707,78,3.108,79,2.85,78,2.141,79,3.827,74,3.665
M,Pépé,7.6,7.6,Arsenal,27,1.13,27,1.268,28,1.556,28,1.478,31,1.576,30,1.39,30,1.698,30,1.779
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,33,1.152,35,1.372,34,1.451,35,1.383,32,1.197,38,1.444,30,1.199,31,1.216
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.19,6,0.314,5,0.3,5,0.291,6,0.337,6,0.311,7,0.423,6,0.383
M,Smith Rowe,4.3,4.3,Arsenal,63,2.17,62,2.392,61,2.774,61,2.6,60,2.459,60,2.277,60,2.756,59,2.833
M,Saka,5.3,5.3,Arsenal,75,2.88,74,3.266,74,3.962,73,3.678,72,3.479,71,3.086,71,3.874,70,4.01
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,5,0.218,6,0.296,7,0.407,8,0.441,8,0.424,8,0.387,9,0.534,10,0.616
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,1,0.037,1,0.042,1,0.042,1,0.039,0,0,1,0.035,1,0.035
D,El Mohamady,4.3,4.3,Aston Villa,79,2.711,79,2.636,75,3.446,72,3.36,67,2.545,69,3.33,67,1.439,65,1.398
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,8,0.235,11,0.305,13,0.497,13,0.5,7,0.224,11,0.438,9,0.168,9,0.17
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
