Pos,Name,BV,SV,Team,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,25,1.186,56,2.168,57,1.808,53,1.427,55,1.967,56,2.426,52,2.324,52,2.401
M,Aubameyang,11.5,11.5,Arsenal,78,5.676,77,5.033,76,4.582,75,4.163,74,4.564,74,5.19,73,5.141,72,5.215
D,Cédric,4.6,4.6,Arsenal,0,0,1,0.042,2,0.07,2,0.06,1,0.039,2,0.093,2,0.096,2,0.099
F,Lacazette,8.3,8.3,Arsenal,62,3.834,56,3.202,53,2.861,51,2.574,53,2.89,53,3.211,52,3.164,48,3.005
D,Mustafi,5.0,5.0,Arsenal,0,0,1,0.04,0,0,0,0,1,0.037,1,0.044,1,0.045,2,0.093
G,Leno,5.0,5.0,Arsenal,88,4.156,87,3.724,86,3.429,86,3.223,85,3.566,85,3.832,84,3.839,84,3.902
M,Xhaka,5.2,5.2,Arsenal,61,2.125,63,1.971,61,1.798,62,1.742,59,1.798,59,1.952,61,2.031,59,2.009
D,Marí,4.4,4.4,Arsenal,6,0.269,5,0.182,6,0.181,6,0.155,5,0.169,6,0.243,7,0.291,9,0.387
D,Bellerín,5.2,5.2,Arsenal,84,4.167,80,3.256,78,2.611,78,2.206,77,2.919,76,3.468,75,3.502,75,3.623
G,Martínez,4.8,4.7,Aston Villa,88,3.455,86,3.782,85,3.538,84,3.555,83,2.91,82,2.938,82,2.994,81,3.129
D,Chambers,4.5,4.5,Arsenal,15,0.74,14,0.571,15,0.511,17,0.493,16,0.61,17,0.779,19,0.894,18,0.874
D,Kolasinac,4.8,4.8,Arsenal,2,0.093,2,0.077,2,0.064,2,0.055,2,0.071,2,0.085,4,0.175,2,0.09
D,Maitland-Niles,4.7,4.7,Arsenal,7,0.357,7,0.295,7,0.247,9,0.273,8,0.316,8,0.375,10,0.478,12,0.594
D,Holding,4.4,4.4,Arsenal,64,3.007,50,1.938,49,1.566,50,1.358,50,1.798,50,2.167,52,2.323,52,2.396
D,Tierney,5.4,5.4,Arsenal,83,4.154,76,3.126,77,2.622,76,2.192,76,2.917,77,3.536,73,3.432,74,3.592
M,Pépé,7.6,7.6,Arsenal,0,0,37,2.097,39,2.057,38,1.864,37,1.995,40,2.414,34,2.077,38,2.367
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,18,1.046,16,0.864,16,0.808,17,0.795,17,0.872,16,0.912,18,1.022,17,0.984
