,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
0,True,True,,,154561,0,0,0,0,9.8,-87,"[{'offset': 0, 'projected_percent': '9.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '8.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '7.3', 'likelihood': 1}]",,False,0,1,6.0,6.0,6,David,6.0,1,False,,,60,154561.jpg,6.0,False,Raya Martín,37.9,False,,a,1,3,12,241350,134616,224640,142662,1.0,2.0,Raya,,200.0,2024-07-04,1995-09-15,False,p154561,180,0,0,2,0,0,0,0,0,0,1,0,45,17.4,0.0,0.0,1.8,2,19,0,0,2,0.00,0.00,0.00,0.53,,,,,,,[],,194,20,631,71,626,71,267,20,0.0,0.5,0.0,0.0,0.26,0.0,61,1,42,3,45,3,6,1,1.0,1.0,0.0
1,True,True,,,109745,0,0,0,0,-91.6,-6,"[{'offset': 0, 'projected_percent': '-93.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-103.4', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-113.6', 'likelihood': -5}]",,False,0,1,0.0,0.0,0,Kepa,0.0,2,False,,,50,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.1,False,,a,1,3,0,751,429,2249,860,0.0,0.0,Arrizabalaga,,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,510,67,513,56,461,56,519,67,0.0,0.0,0.0,0.0,0.0,0.0,245,9,527,67,527,67,457,52,0.0,0.0,0.0
2,True,True,,,437495,0,0,0,0,-90.0,4,"[{'offset': 0, 'projected_percent': '-87.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-68.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-50.6', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Illan,0.0,3,False,,,50,437495.jpg,0.0,False,Meslier,0.0,False,,a,1,3,0,212,111,807,315,0.0,0.0,Meslier,,73.0,2026-07-09,2000-03-02,False,p437495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,537,69,541,62,497,62,545,69,0.0,0.0,0.0,0.0,0.0,0.0,305,15,549,69,549,69,534,60,0.0,0.0,0.0
3,True,True,,,226597,0,0,0,0,-28.6,-768,"[{'offset': 0, 'projected_percent': '-29.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-33.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-37.4', 'likelihood': -2}]",,False,0,2,6.5,6.5,8,Gabriel,6.5,4,False,,,80,226597.jpg,6.5,False,dos Santos Magalhães,26.5,False,,a,1,3,13,92682,33917,347357,223249,0.8,1.6,Gabriel,Gabriel Magalhães,30.0,2020-09-01,1997-12-19,False,p226597,180,0,0,2,0,0,0,0,1,0,0,0,44,24.8,5.0,7.0,3.6,12,7,2,14,2,0.18,0.03,0.21,0.53,,,,,,,[],,154,69,210,67,182,61,207,81,0.09,0.0,0.02,0.11,0.26,0.0,7,1,33,11,35,12,9,2,1.0,1.0,7.0
4,True,True,0.0,0.0,445122,0,0,0,0,-89.7,-4,"[{'offset': 0, 'projected_percent': '-90.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-92.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.8', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Jurriën,0.0,5,False,Groin injury - Unknown return date,2026-07-23T12:01:23.272929Z,65,445122.jpg,0.0,False,Timber,0.1,False,,i,1,3,0,796,395,4984,1880,0.0,0.0,J.Timber,Jurriën Timber,152.0,2023-07-14,2001-06-17,False,p445122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.arsenal.com/news/arteta-issues-update-on-bruno-timber-and-saliba-aKfIr6V2lm7B?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_content=home&utm_term=live-bar,644,214,644,214,643,214,644,214,0.0,0.0,0.0,0.0,0.0,0.0,40,3,643,214,643,214,441,155,0.0,0.0,0.0
5,True,True,0.0,0.0,462424,0,0,0,0,-75.3,-14,"[{'offset': 0, 'projected_percent': '-75.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-78.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-81.6', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,William,0.0,6,False,Back injury - Unknown return date,2026-07-23T12:01:23.289376Z,60,462424.jpg,0.0,False,Saliba,0.2,False,,i,1,3,0,1783,937,11266,4450,0.0,0.0,Saliba,,73.0,2019-07-25,2001-03-24,False,p462424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.arsenal.com/news/arteta-issues-update-on-bruno-timber-and-saliba-aKfIr6V2lm7B?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_content=home&utm_term=live-bar,633,213,634,213,629,213,634,213,0.0,0.0,0.0,0.0,0.0,0.0,78,8,634,213,634,213,322,120,0.0,0.0,0.0
6,True,True,,,499169,0,0,0,0,0.2,-20,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-2.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-6.0', 'likelihood': -1}]",,False,0,3,3.0,3.0,3,Myles,3.0,7,False,,,55,499169.jpg,3.0,False,Lewis-Skelly,0.7,False,,a,1,3,6,16105,6412,18006,8955,0.5,1.1,Lewis-Skelly,,241.0,2022-12-04,2006-09-26,False,p499169,160,0,0,2,0,0,0,0,0,0,0,0,30,21.6,26.1,12.0,6.0,5,6,1,12,2,0.13,0.13,0.26,0.53,,,,,,,[],,171,64,99,61,133,68,146,71,0.07,0.0,0.07,0.14,0.3,0.0,186,116,111,50,116,50,228,75,1.12,1.12,6.75
7,True,True,,,466075,0,0,1,-1,87.6,1564,"[{'offset': 0, 'projected_percent': '91.0', 'likelihood': 3}, {'offset': 1, 'projected_percent': '112.0', 'likelihood': 5}, {'offset': 2, 'projected_percent': '133.1', 'likelihood': 5}]",,False,1,2,10.0,10.0,11,Riccardo,10.0,8,True,,,56,466075.jpg,10.0,False,Calafiori,43.5,False,,a,1,3,20,639178,329073,118099,76466,1.8,3.6,Calafiori,,106.0,2024-07-29,2002-05-19,False,p466075,170,0,2,2,0,0,0,0,0,0,0,2,61,47.2,24.1,13.0,8.4,6,5,2,8,2,0.15,0.55,0.70,0.39,,,,,,,[],,69,28,110,34,126,40,89,28,0.08,0.0,0.29,0.37,0.21,0.0,118,11,5,2,6,2,4,1,1.06,1.06,4.24
8,True,True,,,448104,0,0,-1,1,-80.4,-160,"[{'offset': 0, 'projected_percent': '-83.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-101.1', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-118.9', 'likelihood': -5}]",,False,0,2,0.5,0.5,0,Piero,0.5,9,False,,,54,448104.jpg,1.0,False,Hincapié,1.3,False,,a,1,3,1,7667,3757,65914,24868,0.1,0.2,Hincapie,,62.0,2026-07-01,2002-01-09,False,p448104,9,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.15,,,,,,,[],,333,124,310,116,563,206,346,123,0.0,0.0,0.0,0.0,1.5,0.0,221,32,327,117,297,109,170,68,0.0,0.0,0.0
9,True,True,100.0,100.0,198869,0,0,0,0,60.8,253,"[{'offset': 0, 'projected_percent': '61.4', 'likelihood': 3}, {'offset': 1, 'projected_percent': '64.8', 'likelihood': 3}, {'offset': 2, 'projected_percent': '68.2', 'likelihood': 3}]",,False,0,2,9.0,9.0,7,Benjamin,9.0,10,True,,2026-07-23T12:01:23.305229Z,55,198869.jpg,9.0,False,White,7.2,False,,a,1,3,18,253847,108906,96537,71482,1.6,3.3,White,,241.0,2021-07-30,1997-10-08,False,p198869,180,0,1,2,0,0,0,0,0,0,0,3,63,49.6,47.1,13.0,11.0,7,5,2,9,2,0.18,0.26,0.44,0.53,,,,,,,[],,59,22,35,7,124,39,56,12,0.09,0.0,0.13,0.22,0.26,0.0,136,15,9,3,10,3,57,23,1.0,1.0,4.5
