Pos,Name,BV,SV,Team,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,33,1.171,47,1.432,47,1.172,49,1.735,49,2.08,49,2.112,49,2.243,52,1.617
M,Aubameyang,11.5,11.5,Arsenal,84,5.296,82,4.65,78,4.113,78,4.575,75,5.191,76,5.11,74,5.188,75,4.349
D,Cédric,4.6,4.6,Arsenal,8,0.313,0,0,0,0,1,0.038,0,0,1,0.046,1,0.049,1,0.034
F,Lacazette,8.3,8.3,Arsenal,58,3.271,50,2.582,48,2.351,48,2.521,46,2.804,46,2.724,44,2.692,47,2.476
D,Mustafi,5.0,5.0,Arsenal,3,0.109,0,0,0,0,0,0,0,0,0,0,1,0.046,1,0.032
G,Leno,5.0,5.0,Arsenal,89,3.672,88,3.46,88,3.241,88,3.703,87,3.881,86,3.88,87,4.047,85,3.382
M,Xhaka,5.2,5.2,Arsenal,0,0,0,0,64,1.747,64,1.89,62,2.016,64,2.068,63,2.1,61,1.763
D,Marí,4.4,4.4,Arsenal,11,0.371,2,0.058,2,0.049,2,0.067,2,0.079,3,0.121,3,0.128,3,0.089
D,Bellerín,5.2,5.2,Arsenal,0,0,84,2.668,82,2.133,80,2.969,79,3.501,77,3.465,77,3.678,78,2.542
G,Martínez,4.8,4.7,Aston Villa,90,3.987,86,3.568,84,3.536,82,2.863,82,2.904,81,3.001,80,3.085,78,3.26
D,Chambers,4.5,4.5,Arsenal,34,1.274,6,0.194,5,0.136,7,0.26,7,0.312,11,0.497,9,0.431,9,0.299
D,Kolasinac,4.8,4.8,Arsenal,14,0.502,19,0.58,16,0.404,13,0.459,15,0.631,16,0.686,17,0.771,17,0.532
D,Maitland-Niles,4.6,4.6,Arsenal,31,1.19,7,0.237,8,0.226,8,0.308,10,0.458,10,0.46,10,0.488,8,0.274
D,Holding,4.4,4.4,Arsenal,72,2.497,59,1.798,54,1.352,56,1.991,58,2.455,55,2.371,54,2.464,52,1.631
D,Tierney,5.4,5.4,Arsenal,85,3.182,81,2.618,79,2.102,78,2.914,76,3.386,73,3.314,73,3.5,76,2.514
M,Pépé,7.6,7.6,Arsenal,30,1.663,40,2.009,38,1.784,36,1.868,37,2.213,35,2.055,34,2.059,34,1.753
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,19,0.999,19,0.92,18,0.815,17,0.845,19,1.072,19,1.047,19,1.075,17,0.835
