Pos,Name,BV,SV,Team,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,54,2.029,77,3.455,48,2.154,47,2.292,48,1.611,48,1.409,47,1.815,44,1.341
M,Aubameyang,11.4,11.4,Arsenal,70,4.131,74,5.393,73,5.062,73,5.323,72,4.144,71,3.958,71,4.099,70,4.139
D,Cédric,4.6,4.6,Arsenal,0,0,1,0.048,2,0.093,1,0.051,1,0.036,1,0.032,1,0.041,2,0.066
F,Lacazette,8.2,8.2,Arsenal,24,1.371,30,2.05,31,2.017,30,2.032,32,1.78,25,1.382,27,1.509,25,1.462
D,Mustafi,5.0,5.0,Arsenal,3,0.111,3,0.134,0,0,1,0.048,1,0.034,2,0.06,0,0,1,0.031
G,Leno,4.9,4.9,Arsenal,88,3.716,87,3.9,84,3.784,86,4.054,85,3.466,85,3.246,84,3.615,84,3.241
M,Xhaka,5.2,5.2,Arsenal,63,1.875,64,2.088,59,1.915,56,1.891,57,1.649,55,1.557,52,1.56,53,1.523
D,Marí,4.4,4.4,Arsenal,11,0.392,10,0.431,9,0.387,10,0.467,9,0.294,10,0.288,3,0.113,4,0.119
D,Bellerín,5.1,5.1,Arsenal,74,2.894,75,3.55,74,3.487,73,3.726,73,2.592,71,2.192,71,2.894,71,2.274
G,Martínez,5.0,4.8,Aston Villa,89,3.165,89,3.168,88,3.351,87,3.474,87,3.707,86,3.327,86,3.451,85,3.291
D,Chambers,4.5,4.5,Arsenal,23,0.883,15,0.687,5,0.226,4,0.196,4,0.138,6,0.183,6,0.235,7,0.223
D,Kolasinac,4.8,4.8,Arsenal,8,0.29,4,0.17,2,0.085,3,0.138,3,0.098,3,0.086,3,0.112,4,0.118
D,Maitland-Niles,4.6,4.6,Arsenal,35,1.399,21,0.999,18,0.849,18,0.916,18,0.649,21,0.663,21,0.86,19,0.623
D,Holding,4.4,4.4,Arsenal,76,2.812,76,3.389,74,3.293,74,3.577,73,2.441,67,1.959,66,2.549,69,2.085
D,Tierney,5.3,5.3,Arsenal,85,3.275,81,3.745,78,3.6,76,3.802,76,2.657,75,2.28,74,2.971,73,2.302
M,Pépé,7.6,7.6,Arsenal,49,2.583,40,2.528,41,2.492,40,2.557,39,2.029,41,2.051,38,1.977,40,2.11
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,28,1.384,23,1.362,22,1.252,23,1.352,22,1.084,18,0.859,23,1.13,22,1.093
M,Nelson,5.1,5.1,Arsenal,9,0.453,6,0.356,6,0.342,7,0.413,6,0.297,5,0.241,7,0.347,7,0.352
F,Nketiah,5.5,5.5,Arsenal,46,2.517,42,2.743,40,2.491,41,2.651,37,2.016,42,2.208,39,2.081,39,2.177
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.1,5.1,Arsenal,69,3.115,70,3.717,68,3.523,65,3.531,65,2.916,67,2.886,63,2.826,60,2.72
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,56,2.947,55,3.465,55,3.315,55,3.472,55,2.812,54,2.664,54,2.772,53,2.74
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.038,1,0.039,1,0.042,1,0.038,1,0.04,1,0.038
D,El Mohamady,4.3,4.3,Aston Villa,12,0.313,14,0.379,13,0.456,14,0.562,14,0.639,18,0.639,18,0.761,19,0.701
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,1,0.023,1,0.03,1,0.033,4,0.151,4,0.119,3,0.104,3,0.092
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,20,0.783,13,0.516,13,0.558,14,0.638,14,0.663,16,0.702,17,0.825,17,0.755
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,4,0.094,2,0.049,2,0.063,4,0.141,3,0.121,4,0.127,6,0.223,7,0.23
M,Grealish,7.8,7.8,Aston Villa,80,3.467,79,3.514,78,3.915,79,4.338,76,4.382,75,3.827,74,4.354,77,4.069
M,McGinn,5.5,5.5,Aston Villa,81,2.333,80,2.354,82,2.586,77,2.597,76,2.693,77,2.46,76,2.687,74,2.446
D,Hause,4.4,4.4,Aston Villa,87,2.022,13,0.336,17,0.564,20,0.753,24,1.031,21,0.707,23,0.917,24,0.841
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,0,0,84,1.891,82,2.492,81,2.817,80,3.274,79,2.439,79,2.931,80,2.565
D,Targett,4.6,4.6,Aston Villa,86,1.848,84,1.912,81,2.464,82,2.835,79,3.203,79,2.444,78,2.868,77,2.47
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,23,0.669,14,0.421,15,0.471,15,0.485,16,0.53,18,0.563,17,0.562,20,0.632
M,El Ghazi,5.7,5.7,Aston Villa,60,2.967,66,3.313,66,3.712,66,4.053,67,4.281,44,2.554,42,2.817,44,2.678
D,Konsa,4.7,4.7,Aston Villa,86,1.899,82,1.898,81,2.519,79,2.816,77,3.207,79,2.489,77,2.921,75,2.475
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,1,0.03,0,0,2,0.078,2,0.06,1,0.036,3,0.094
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,10,0.517,8,0.421,11,0.627,11,0.671,14,0.87,14,0.795,12,0.771,15,0.884
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,79,2.066,79,2.122,77,2.229,76,2.315,76,2.415,75,2.182,75,2.364,71,2.135
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,39,1.457,62,2.37,63,1.919,61,2.307,56,2.286,58,2.079,60,1.902,60,2.32
M,Stephens,4.3,4.3,Burnley,38,1.294,30,1.009,0,0,30,1.78,26,0.826,24,0.703,28,0.805,26,0.847
G,Button,4.0,4.0,West Brom,0,0,1,0.036,0,0,1,0.073,1,0.035,1,0.04,1,0.039,1,0.035
M,Groß,5.8,5.8,Brighton,63,2.735,58,2.694,54,1.895,57,2.679,55,2.813,55,2.337,56,2.052,55,2.643
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,9,0.318,10,0.364,9,0.284,10,0.358,10,0.379,7,0.243,10,0.322,9,0.33
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,22,0.695,27,1.041,25,0.377,25,0.686,26,1.082,26,0.758,27,0.445,28,1.072
D,Dunk,4.8,4.8,Brighton,86,2.833,83,3.421,82,1.21,81,2.389,80,3.601,80,2.447,79,1.31,77,3.157
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,74,2.692,71,2.737,73,2.228,71,2.714,71,2.94,68,2.458,66,2.12,67,2.657
D,Webster,4.4,4.4,Brighton,77,2.498,76,3.049,74,1.148,74,2.112,73,3.162,72,2.173,72,1.229,70,2.791
D,Veltman,4.3,4.3,Brighton,69,2.048,69,2.529,55,0.744,52,1.303,47,1.843,48,1.311,47,0.694,49,1.776
F,Maupay,6.1,6.1,Brighton,68,3.372,63,3.245,65,2.5,62,3.418,60,3.443,61,2.945,58,2.411,62,3.322
M,Trossard,5.8,5.8,Brighton,71,3.373,67,3.386,67,2.501,67,3.455,66,3.674,66,3.045,64,2.538,64,3.344
G,Ryan,4.3,4.3,Brighton,6,0.232,6,0.254,7,0.243,7,0.257,7,0.303,8,0.301,8,0.277,8,0.336
M,Jahanbakhsh,5.4,5.4,Brighton,29,1.363,28,1.372,28,1.06,28,1.406,30,1.6,29,1.294,27,1.059,29,1.478
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,75,2.264,72,2.702,69,0.97,66,1.711,66,2.664,66,1.856,67,1.033,66,2.461
D,Bernardo,3.9,3.9,Brighton,1,0.035,4,0.17,3,0.054,2,0.063,2,0.091,3,0.097,3,0.059,5,0.211
M,Bissouma,4.5,4.5,Brighton,81,2.247,80,2.393,78,1.915,77,2.191,75,2.375,76,2.129,75,1.898,75,2.28
D,Lamptey,4.7,4.7,Brighton,0,0,0,0,35,0.623,53,1.736,70,3.382,68,2.257,67,1.277,70,3.096
F,Connolly,5.3,5.3,Brighton,12,0.583,28,1.355,24,0.95,25,1.286,28,1.466,27,1.24,30,1.223,27,1.345
M,Alzate,4.3,4.3,Brighton,24,0.846,21,0.77,20,0.626,21,0.756,19,0.731,21,0.729,23,0.732,21,0.777
M,Mac Allister,5.3,5.3,Brighton,19,0.801,16,0.7,17,0.6,16,0.711,13,0.616,13,0.535,16,0.589,14,0.632
D,Tarkowski,5.3,5.3,Burnley,88,3.665,85,3.348,0,0,82,3.273,82,2.234,81,1.394,80,1.202,78,2.617
D,Bardsley,4.5,4.5,Burnley,3,0.118,4,0.146,0,0,7,0.267,8,0.206,9,0.149,8,0.116,9,0.283
D,Pieters,4.3,4.3,Burnley,77,3.527,12,0.516,0,0,14,0.645,14,0.428,17,0.34,17,0.302,16,0.59
M,Cork,5.0,5.0,Burnley,0,0,0,0,0,0,34,2.085,51,1.6,51,1.468,53,1.503,50,1.617
D,Long,4.3,4.3,Burnley,2,0.082,5,0.192,0,0,9,0.379,11,0.303,14,0.257,12,0.197,14,0.467
F,Rodriguez,5.8,5.8,Burnley,48,2.315,47,2.239,0,0,45,3.596,44,2,46,1.729,47,1.759,46,2.093
F,Barnes,6.0,6.0,Burnley,55,2.805,47,2.4,0,0,46,3.828,49,2.344,46,1.782,44,1.7,45,2.189
D,Mee,4.9,4.9,Burnley,88,3.644,86,3.334,0,0,82,3.2,81,2.158,81,1.366,81,1.185,79,2.617
M,Westwood,5.3,5.3,Burnley,84,2.977,79,2.73,0,0,67,3.988,66,2.165,66,1.881,64,1.812,69,2.312
M,Gudmundsson,5.4,5.4,Burnley,19,0.854,29,1.265,0,0,32,2.378,30,1.232,33,1.163,30,1.049,30,1.257
F,Wood,6.2,6.2,Burnley,77,3.914,75,3.801,0,0,75,6.206,74,3.547,73,2.815,72,2.751,72,3.486
D,Lowton,4.4,4.4,Burnley,86,3.479,84,3.168,0,0,81,3.097,81,2.105,78,1.297,79,1.136,79,2.555
F,Vydra,4.8,4.8,Burnley,4,0.234,8,0.458,0,0,10,0.943,9,0.486,11,0.488,9,0.394,14,0.752
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,36,1.624,52,2.234,0,0,53,3.763,48,1.923,45,1.529,50,1.661,51,2.082
G,Pope,5.4,5.4,Burnley,89,4.035,88,3.912,0,0,85,6.331,86,3.306,85,3.074,85,3.057,85,3.513
D,Taylor,4.5,4.5,Burnley,88,3.604,86,3.299,0,0,81,3.171,83,2.191,81,1.381,81,1.198,80,2.629
M,Brownhill,4.9,4.9,Burnley,79,2.724,78,2.639,0,0,65,3.876,62,2.025,63,1.814,61,1.746,58,1.959
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,McNeil,5.7,5.7,Burnley,60,2.428,81,3.088,0,0,79,5.07,76,2.723,76,2.33,77,2.324,74,2.722
G,Caballero,4.7,4.7,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
