Pos,Name,BV,SV,Team,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.9,4.9,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.5,5.5,Arsenal,27,1.132,40,1.145,41,1.994,38,1.535,38,1.184,36,1.044,42,1.607,39,1.712
M,Aubameyang,11.6,11.6,Arsenal,83,5.067,81,4.4,81,6.096,79,5.434,78,4.733,77,4.454,76,4.964,75,5.442
D,Cédric,4.7,4.7,Arsenal,2,0.09,3,0.095,2,0.104,2,0.088,3,0.104,3,0.097,3,0.126,4,0.192
F,Lacazette,8.3,8.3,Arsenal,60,3.184,52,2.564,50,3.248,49,2.972,49,2.683,48,2.529,51,2.929,46,2.912
D,Mustafi,5.0,5.0,Arsenal,16,0.679,6,0.177,4,0.196,3,0.123,3,0.096,4,0.12,3,0.117,5,0.222
G,Leno,5.0,5.0,Arsenal,88,4.018,87,3.357,86,4.143,86,3.759,85,3.391,85,3.279,84,3.6,84,3.822
M,Xhaka,5.3,5.3,Arsenal,69,2.14,52,1.479,44,1.569,37,1.24,33,1.015,37,1.11,38,1.225,40,1.375
D,Marí,4.4,4.4,Arsenal,1,0.04,8,0.217,11,0.495,13,0.486,14,0.407,15,0.406,15,0.532,16,0.652
D,Bellerín,5.1,5.1,Arsenal,86,3.82,82,2.467,82,4.187,81,3.438,79,2.6,79,2.41,77,3.106,76,3.512
G,Martínez,4.8,4.7,Aston Villa,88,3.32,86,3.679,85,3.327,84,3.686,84,3.457,83,3.54,84,2.943,81,2.879
D,Chambers,4.5,4.5,Arsenal,1,0.044,15,0.456,22,1.133,25,1.073,34,1.13,30,0.925,31,1.257,27,1.26
D,Kolasinac,4.8,4.8,Arsenal,0,0,4,0.117,6,0.286,8,0.32,9,0.281,7,0.205,9,0.342,8,0.346
D,Maitland-Niles,4.7,4.7,Arsenal,23,1.045,16,0.505,10,0.521,9,0.392,10,0.345,9,0.29,11,0.458,10,0.474
D,Holding,4.4,4.4,Arsenal,77,3.222,64,1.825,58,2.801,56,2.248,54,1.678,54,1.561,56,2.136,56,2.442
D,Tierney,5.4,5.4,Arsenal,81,3.651,75,2.314,72,3.716,72,3.099,71,2.388,71,2.212,68,2.793,71,3.324
M,Pépé,7.6,7.6,Arsenal,0,0,0,0,0,0,30,1.783,33,1.748,34,1.74,31,1.76,29,1.806
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.8,4.8,Arsenal,16,0.816,14,0.648,14,0.835,11,0.615,9,0.455,11,0.534,9,0.481,10,0.581
