Pos,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,49,1.452,50,2.178,48,1.765,47,1.571,49,1.243,46,2.04,49,2.238,51,1.931
M,Aubameyang,11.3,11.3,Arsenal,84,4.237,81,5.087,79,4.646,77,4.324,79,3.975,79,5.038,76,5.166,74,4.572
D,Cédric,4.6,4.6,Arsenal,7,0.219,12,0.547,13,0.5,18,0.628,14,0.376,16,0.737,18,0.855,20,0.793
F,Lacazette,8.1,8.2,Arsenal,61,2.907,59,3.329,58,3.143,60,3.098,62,2.928,61,3.478,61,3.683,57,3.241
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.439,87,3.982,87,3.647,88,3.562,87,3.202,85,3.905,86,3.971,87,3.669
M,Xhaka,5.2,5.2,Arsenal,84,2.207,81,2.472,79,2.293,77,2.159,74,1.958,76,2.365,73,2.37,75,2.24
D,Marí,4.4,4.4,Arsenal,21,0.608,18,0.763,24,0.856,21,0.682,23,0.569,26,1.113,25,1.105,26,0.954
D,Bellerín,5.1,5.1,Arsenal,87,2.644,84,3.826,82,3.132,81,2.791,81,2.106,79,3.662,79,3.775,77,3.041
G,Martínez,5.3,4.9,Aston Villa,89,7.171,88,3.79,88,7.274,87,3.425,87,3.758,87,3.027,87,3.037,86,3.896
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,0,0,1,0.028,1,0.046,1,0.047,2,0.08
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,32,1.872,27,1.054,27,0.921,0,0,27,0.435,28,0.87,27,0.555,28,0.609
D,Holding,4.5,4.5,Arsenal,81,2.462,80,3.632,75,2.847,79,2.711,77,1.997,74,3.41,73,3.455,74,2.901
D,Tierney,5.2,5.2,Arsenal,85,2.791,82,4.023,80,3.285,77,2.869,80,2.259,78,3.875,78,3.978,75,3.197
M,Pépé,7.6,7.6,Arsenal,29,1.348,30,1.667,28,1.476,31,1.56,27,1.252,31,1.762,32,1.897,35,1.897
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,47,1.745,48,1.913,49,1.817,47,1.655,50,1.794,46,1.731,48,1.762,41,1.312
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,4,0.211,6,0.361,5,0.291,5,0.281,6,0.313,6,0.365,6,0.386,7,0.42
M,Smith Rowe,4.3,4.3,Arsenal,50,1.958,48,2.21,45,1.956,42,1.756,47,1.814,43,2.001,46,2.234,45,2.018
M,Saka,5.3,5.3,Arsenal,74,3.283,70,3.769,75,3.778,73,3.52,75,3.237,69,3.765,71,4.083,68,3.577
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,5,0.247,8,0.468,6,0.332,7,0.372,6,0.292,7,0.414,7,0.435,7,0.402
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.082,1,0.039,1,0.043,1,0.035,1,0.035,1,0.045
D,El Mohamady,4.3,4.3,Aston Villa,85,6.579,81,3.601,29,2.445,27,1.007,14,0.655,11,0.241,15,0.332,16,0.837
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,4,0.267,10,0.382,5,0.357,5,0.16,4,0.159,4,0.076,4,0.078,5,0.22
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,1,0.043,1,0.035,0,0,1,0.045
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
