,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,True,False,0.0,0.0,438098,0,0,-1,1,0,3,0.0,0.0,0,Fábio,0.0,1,False,Has joined Portuguese side FC Porto on loan for the 2024/25 season,2024-08-29T11:06:25.241953Z,54,438098.jpg,0.0,False,Ferreira Vieira,0.0,False,,u,1,3,0,439,0,2818,2,0.0,0.0,Fábio Vieira,,,,False,p438098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,779,335,779,335,776,334,779,335,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,134,82,758,324,777,335,713,296,0.0,0.0
1,True,True,0.0,0.0,205651,0,0,-5,5,2,4,0.0,0.0,0,Gabriel,0.0,2,False,Knee injury - Unknown return date,2025-01-12T22:00:07.802845Z,65,205651.jpg,2.5,False,Fernando de Jesus,1.1,False,,i,1,3,42,1237800,52,1404147,1317,0.0,6.5,G.Jesus,30.0,2022-07-04,1997-04-03,False,p205651,600,3,2,2,5,0,0,0,4,0,0,6,152,154.4,119.5,255.0,52.6,6,3.05,0.52,3.57,5.82,0,0,0,0,0,0,0,297,27,236,26,101,30,224,29,,,,,,,0.46,0.0,0.08,0.54,0.87,0.75,42,19,777,80,208,27,201,33,0.9,0.3
2,True,True,100.0,100.0,226597,1,-1,4,-4,2,2,4.2,4.7,2,Gabriel,4.2,3,False,,2024-11-27T10:30:06.325759Z,64,226597.jpg,4.3,False,dos Santos Magalhães,31.0,False,,a,1,3,111,4774783,105470,3059015,36429,0.7,17.3,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,2258,3,2,9,22,0,0,0,3,0,0,9,431,565.8,207.7,287.0,106.2,26,2.70,1.20,3.90,22.73,0,0,0,0,0,0,0,46,16,159,33,88,3,91,17,,,,,,,0.11,0.0,0.05,0.16,0.91,0.88,50,3,75,17,37,3,9,2,1.04,0.36
3,True,True,0.0,0.0,219847,0,0,-3,3,1,4,0.0,0.0,0,Kai,0.0,4,False,Hamstring injury - Expected back 01 Jun,2025-02-12T09:00:08.755570Z,77,219847.jpg,4.6,False,Havertz,6.0,False,,i,1,3,96,2588981,137,3502824,6702,0.0,12.5,Havertz,80.0,2023-06-28,1999-06-11,False,p219847,1839,9,3,7,20,0,0,0,4,0,0,14,340,467.2,257.0,701.0,142.6,21,9.39,1.63,11.02,19.00,0,0,0,0,0,0,0,93,12,124,11,16,9,46,10,,,,,3.0,,0.46,0.0,0.08,0.54,0.93,0.98,13,4,784,85,25,10,61,13,1.03,0.34
4,True,False,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,5,False,Loaned to Real Valladolid,2024-08-14T08:31:46.556082Z,40,463748.jpg,0.0,False,Hein,0.0,False,,u,1,3,0,0,0,4507,22,0.0,0.0,Hein,,,,False,p463748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,592,67,576,51,538,35,592,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,56,459,56,596,67,632,70,0.0,0.0
5,True,True,100.0,100.0,445122,0,0,1,-1,2,2,4.8,5.3,5,Jurriën,4.8,6,False,,2025-01-12T22:00:07.815228Z,56,445122.jpg,3.7,False,Timber,4.9,False,,a,1,3,92,1358490,41060,983125,9712,0.9,16.4,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,2109,1,2,9,18,0,0,0,7,0,0,5,355,339.2,268.0,219.0,82.5,24,0.75,1.17,1.92,18.62,0,0,0,0,0,0,0,164,61,118,24,120,10,126,29,,,,,,,0.03,0.0,0.05,0.08,0.79,0.77,103,10,50,10,77,13,76,25,1.02,0.38
6,True,True,100.0,100.0,85955,0,0,-3,3,0,3,0.8,1.3,0,Jorge Luiz,0.8,7,False,,2025-01-12T22:00:07.826638Z,47,85955.jpg,1.3,False,Frello Filho,0.2,False,,a,1,3,16,30352,95,48641,291,0.2,3.4,Jorginho,106.0,2023-01-31,1991-12-20,False,p85955,540,0,0,2,5,0,0,0,4,0,0,0,88,37.4,69.8,5.0,11.3,7,0.04,0.51,0.55,4.50,0,0,0,0,0,0,0,420,190,295,179,437,226,401,193,,,,,,,0.01,0.0,0.08,0.09,0.75,0.83,326,211,305,143,398,192,363,116,1.17,0.33
7,True,True,,,440854,0,0,-2,2,0,2,0.0,0.5,0,Jakub,0.0,8,False,,,48,440854.jpg,1.6,False,Kiwior,0.2,False,,a,1,3,13,26359,136,37267,223,0.0,2.7,Kiwior,172.0,2023-01-23,2000-02-15,False,p440854,323,0,0,1,5,0,0,0,0,0,0,0,39,49.2,13.7,0.0,6.3,2,0.00,0.03,0.03,4.45,0,0,0,0,0,0,0,406,144,421,147,741,259,442,152,,,,,,,0.0,0.0,0.01,0.01,1.24,1.39,317,40,701,254,353,114,395,138,0.56,0.28
8,True,True,100.0,0.0,444145,0,0,-5,5,1,3,0.2,0.0,1,Gabriel,0.2,9,False,,2025-02-06T00:00:08.092348Z,65,444145.jpg,3.9,False,Martinelli Silva,2.0,False,,a,1,3,90,1125407,7821,1274150,2579,0.0,13.8,Martinelli,30.0,2019-07-15,2001-06-18,False,p444145,1484,6,3,7,15,0,0,0,1,0,0,6,282,392.8,362.2,600.0,135.5,16,4.41,3.03,7.44,16.00,0,0,0,0,0,0,0,137,51,78,61,31,18,51,35,,,,,,,0.27,0.0,0.18,0.45,0.97,0.91,45,24,396,188,63,32,140,47,0.97,0.42
9,True,True,100.0,100.0,499175,0,0,1,-1,0,3,3.8,4.3,1,Ethan,3.8,12,False,,2025-01-04T22:00:06.872110Z,46,499175.jpg,2.5,False,Nwaneri,4.1,False,,a,1,3,45,671341,24831,204006,24367,0.8,9.8,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,584,3,1,2,3,0,0,0,1,0,0,4,172,197.2,160.0,163.0,52.0,7,0.82,1.20,2.02,3.85,0,0,0,0,0,0,0,258,118,188,124,162,102,225,114,,,,,,,0.13,0.0,0.18,0.31,0.59,0.46,358,232,94,32,199,80,84,26,1.08,0.31
