Pos,Name,BV,SV,Team,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,54,2.032,53,1.286,56,1.732,54,2.46,54,2.063,51,1.787,52,1.431,52,2.349
M,Aubameyang,11.3,11.3,Arsenal,72,4.888,71,3.358,70,3.732,70,4.482,69,4.163,68,3.934,68,3.582,68,4.429
D,Cédric,4.6,4.6,Arsenal,44,1.697,30,0.745,18,0.569,21,0.973,22,0.854,24,0.857,25,0.704,25,1.153
F,Lacazette,8.3,8.3,Arsenal,71,4.447,69,3.061,67,3.316,70,4.014,66,3.654,66,3.518,64,3.153,64,3.753
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,86,3.531,85,3.105,84,3.289,84,3.904,83,3.493,83,3.411,83,3.106,82,3.783
M,Xhaka,5.2,5.2,Arsenal,81,2.439,78,1.984,76,2.06,77,2.394,78,2.285,74,2.112,74,1.982,73,2.292
D,Marí,4.4,4.4,Arsenal,16,0.562,17,0.399,16,0.475,19,0.824,17,0.614,18,0.599,19,0.5,20,0.861
D,Bellerín,5.1,5.1,Arsenal,80,3.07,80,1.937,79,2.459,77,3.58,77,2.981,76,2.69,74,2.042,74,3.409
G,Martínez,5.2,4.9,Aston Villa,89,3.529,89,3.414,88,3.259,87,3.744,87,3.734,86,3.368,86,3.711,85,2.965
D,Chambers,4.5,4.5,Arsenal,1,0.039,0,0,0,0,0,0,1,0.039,1,0.036,2,0.058,2,0.092
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,1,0.019,1,0.033,2,0.061,2,0.075,2,0.063,3,0,3,0.048,4,0.121
D,Holding,4.6,4.6,Arsenal,84,3.197,84,2.063,80,2.523,80,3.759,77,3.011,78,2.792,75,2.095,77,3.583
D,Tierney,5.2,5.2,Arsenal,41,1.665,62,1.635,82,2.744,79,3.919,76,3.154,76,2.892,76,2.26,73,3.595
M,Pépé,7.6,7.6,Arsenal,29,1.742,32,1.416,33,1.619,32,1.86,30,1.647,32,1.689,34,1.638,32,1.871
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,24,0.812,24,0.828,24,0.945,25,1.051,26,1.022,28,1.052,12,0.465,14,0.56
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.338,7,0.349,6,0.326,6,0.369,8,0.475,8,0.459,7,0.375,9,0.558
M,Smith Rowe,4.3,4.3,Arsenal,55,2.59,54,1.968,50,1.983,51,2.35,52,2.26,52,2.169,51,1.986,52,2.407
M,Saka,5.3,5.3,Arsenal,77,4.446,74,3.116,73,3.43,72,4.073,73,3.877,71,3.625,70,3.237,70,3.992
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,7,0.44,7,0.326,9,0.46,8,0.477,9,0.511,10,0.557,9,0.458,12,0.734
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,El Mohamady,4.3,4.3,Aston Villa,8,0.312,11,0.397,11,0.375,6,0.279,5,0.238,6,0.232,7,0.344,9,0.214
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,5,0.16,7,0.208,10,0.27,9,0.346,7,0.272,6,0.191,7,0.28,6,0.117
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
