Pos,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,33,1.219,32,0.968,35,1.353,35,1.182,34,1.323,34,0.745,34,1.025,33,1.508
M,Aubameyang,11.3,11.3,Arsenal,85,4.906,77,4.259,79,4.343,74,4.459,75,5.494,74,3.383,72,3.923,74,4.975
D,Cédric,4.6,4.6,Arsenal,0,0,0,0,0,0,0,0,1,0.042,0,0,1,0.032,1,0.048
F,Lacazette,8.3,8.3,Arsenal,63,3.462,60,3.207,54,2.831,58,3.348,60,4.196,54,2.414,59,3.073,58,3.634
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,1,0.023,0,0,1,0.045
G,Leno,5.0,5.0,Arsenal,89,3.775,89,3.448,87,3.783,87,3.501,88,3.627,86,3.118,86,3.326,87,4.023
M,Xhaka,5.2,5.2,Arsenal,72,2.046,73,1.971,69,1.967,67,1.899,68,2.107,67,1.688,72,1.923,66,2.087
D,Marí,4.4,4.4,Arsenal,17,0.604,31,0.899,36,1.349,32,1.035,33,1.204,32,0.676,35,1.013,34,1.5
D,Bellerín,5.1,5.1,Arsenal,82,3.242,79,2.529,79,3.245,77,2.763,76,3.158,75,1.736,73,2.332,73,3.566
G,Martínez,5.1,4.8,Aston Villa,90,3.888,89,3.509,88,3.57,88,3.379,87,3.512,87,3.305,87,3.247,86,3.656
D,Chambers,4.5,4.5,Arsenal,0,0,0,0,0,0,1,0.035,1,0.04,1,0.023,1,0.031,2,0.092
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,11,0.413,14,0.432,16,0.627,17,0.584,18,0.701,19,0.433,21,0.645,22,1.012
D,Holding,4.5,4.5,Arsenal,82,3.072,78,2.364,73,2.873,76,2.587,74,2.882,74,1.621,73,2.212,72,3.344
D,Tierney,5.4,5.4,Arsenal,78,3.156,80,2.611,79,3.319,79,2.897,76,3.212,75,1.775,75,2.43,70,3.457
M,Pépé,7.6,7.6,Arsenal,22,1.141,19,0.947,19,0.95,22,1.17,23,1.433,24,1.019,22,1.073,25,1.468
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,12,0.594,7,0.33,10,0.468,10,0.497,10,0.581,9,0.37,10,0.46,9,0.486
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,1,0.048,2,0.102,1,0.06,1,0.042,2,0.095,2,0.115
F,Nketiah,5.5,5.5,Arsenal,19,1.088,14,0.782,15,0.815,15,0.888,16,1.121,16,0.76,13,0.711,16,1.013
M,Smith Rowe,4.5,4.5,Arsenal,47,2.157,47,2.037,45,1.965,45,2.082,48,2.601,41,1.552,49,2.067,44,2.245
M,Saka,5.3,5.3,Arsenal,63,3.139,65,3.065,66,3.131,66,3.319,63,3.764,62,2.464,62,2.859,65,3.649
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,6,0.306,29,1.397,28,1.355,28,1.416,27,1.609,31,1.276,31,1.457,28,1.577
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.04,1,0.038,2,0.08,2,0.075,2,0.074,3,0.126
D,El Mohamady,4.3,4.3,Aston Villa,4,0.187,8,0.296,9,0.377,11,0.384,12,0.485,11,0.379,8,0.274,13,0.568
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,2,0.062,2,0.069,3,0.089,4,0.134,4,0.116,3,0.083,3,0.11
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,9,0.418,5,0.209,7,0.319,8,0.338,9,0.389,10,0.423,10,0.468,9,0.386
