Pos,Name,BV,SV,Team,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,54,2.426,62,2.767,51,2.506,44,1.489,48,1.422,46,1.769,46,1.407,46,1.665
M,Aubameyang,11.4,11.4,Arsenal,78,5.587,76,5.156,75,5.404,74,4.246,73,4.052,73,4.154,72,4.23,71,5.012
D,Cédric,4.6,4.6,Arsenal,1,0.048,1,0.047,1,0.051,2,0.073,1,0.032,1,0.041,3,0.099,1,0.039
F,Lacazette,8.2,8.2,Arsenal,29,1.981,29,1.887,30,2.055,28,1.596,28,1.557,26,1.451,26,1.526,28,1.944
D,Mustafi,5.0,5.0,Arsenal,3,0.133,1,0.044,1,0.048,0,0,0,0,1,0.038,1,0.031,0,0
G,Leno,4.9,4.9,Arsenal,88,3.978,87,3.931,86,4.088,86,3.513,85,3.258,85,3.649,84,3.25,84,3.362
M,Xhaka,5.2,5.2,Arsenal,69,2.193,62,2.001,61,2.063,60,1.737,58,1.639,57,1.697,57,1.637,59,1.846
D,Marí,4.4,4.4,Arsenal,8,0.345,2,0.085,2,0.093,2,0.066,1,0.029,2,0.075,3,0.09,2,0.069
D,Bellerín,5.1,5.1,Arsenal,74,3.478,75,3.502,72,3.681,72,2.559,72,2.235,72,2.902,70,2.232,70,2.651
G,Martínez,5.0,4.8,Aston Villa,88,3.137,89,3.416,88,3.504,87,3.704,87,3.37,86,3.468,86,3.339,85,3.393
D,Chambers,4.5,4.5,Arsenal,25,1.143,7,0.316,6,0.296,4,0.139,4,0.123,4,0.155,6,0.193,6,0.225
D,Kolasinac,4.8,4.8,Arsenal,8,0.34,4,0.17,3,0.139,3,0.098,4,0.116,4,0.149,3,0.089,3,0.103
D,Maitland-Niles,4.6,4.6,Arsenal,23,1.092,14,0.657,20,1.031,17,0.617,16,0.51,15,0.611,19,0.625,21,0.817
D,Holding,4.4,4.4,Arsenal,87,3.867,78,3.458,74,3.599,68,2.288,68,2.001,66,2.535,66,2.002,65,2.31
D,Tierney,5.3,5.3,Arsenal,85,3.905,82,3.763,81,4.074,78,2.735,77,2.355,75,2.993,73,2.303,75,2.776
M,Pépé,7.6,7.6,Arsenal,50,3.118,38,2.282,39,2.484,40,2.075,37,1.866,38,1.96,37,1.954,41,2.539
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,34,1.974,25,1.409,24,1.411,24,1.183,23,1.095,26,1.266,27,1.332,26,1.495
M,Nelson,5.1,5.1,Arsenal,10,0.592,6,0.339,5,0.296,7,0.349,7,0.336,8,0.394,8,0.401,8,0.465
F,Nketiah,5.5,5.5,Arsenal,46,2.97,39,2.403,39,2.522,39,2.115,40,2.116,40,2.113,40,2.218,39,2.554
M,Smith Rowe,4.4,4.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Saka,5.2,5.2,Arsenal,42,2.303,62,3.22,59,3.245,61,2.771,59,2.583,61,2.734,61,2.772,59,3.129
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,37,2.201,35,2.012,37,2.229,36,1.794,38,1.821,36,1.777,38,1.895,38,2.22
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,1,0.042,1,0.038,1,0.04,3,0.116,3,0.119
D,El Mohamady,4.3,4.3,Aston Villa,12,0.33,11,0.393,12,0.478,15,0.681,14,0.501,18,0.773,17,0.63,16,0.636
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,1,0.03,2,0.066,2,0.075,3,0.09,3,0.105,5,0.154,4,0.132
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,15,0.598,11,0.475,14,0.631,15,0.699,15,0.642,16,0.775,15,0.664,18,0.806
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,1,0.025,2,0.064,2,0.07,3,0.121,5,0.159,3,0.113,5,0.165,7,0.246
M,Grealish,7.7,7.8,Aston Villa,83,3.703,83,4.194,83,4.49,81,4.551,81,4.092,80,4.686,79,4.139,78,4.145
M,McGinn,5.5,5.5,Aston Villa,79,2.426,81,2.646,78,2.68,78,2.801,79,2.575,76,2.771,75,2.53,76,2.59
D,Hause,4.4,4.4,Aston Villa,6,0.16,13,0.444,14,0.529,22,0.946,25,0.848,22,0.899,22,0.778,27,1.019
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,87,2.002,83,2.57,83,2.872,81,3.292,79,2.445,78,2.929,78,2.519,78,2.713
D,Targett,4.6,4.6,Aston Villa,86,1.988,84,2.597,83,2.853,81,3.259,79,2.448,80,2.971,78,2.515,78,2.703
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,21,0.63,14,0.442,15,0.485,16,0.528,14,0.44,19,0.626,18,0.571,19,0.609
M,El Ghazi,5.8,5.8,Aston Villa,41,2.135,38,2.219,39,2.407,41,2.633,39,2.265,42,2.807,44,2.625,46,2.775
D,Konsa,4.7,4.7,Aston Villa,85,1.996,84,2.633,82,2.87,78,3.194,75,2.354,79,3.003,79,2.593,74,2.602
D,Guilbert,4.3,4.3,Aston Villa,0,0,1,0.03,0,0,2,0.077,3,0.091,1,0.036,2,0.063,2,0.067
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,8,0.424,10,0.575,11,0.665,12,0.736,13,0.738,12,0.77,14,0.82,14,0.821
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,76,2.081,77,2.251,77,2.34,76,2.405,75,2.191,73,2.33,71,2.14,73,2.219
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,20,0.785,46,1.458,59,2.188,60,2.43,57,2.033,60,1.893,57,2.181,59,2.199
M,Stephens,4.3,4.3,Burnley,20,0.687,0,0,26,1.559,21,0.673,20,0.59,25,0.729,24,0.789,20,0.646
G,Button,4.0,4.0,West Brom,0,0,0,0,3,0.22,0,0,0,0,2,0.079,2,0.07,2,0.07
M,Groß,5.8,5.8,Brighton,63,2.833,56,1.965,56,2.596,52,2.641,55,2.342,54,1.978,55,2.594,53,2.482
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,10,0.371,7,0.227,6,0.22,6,0.235,6,0.215,8,0.265,6,0.225,8,0.298
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.3,4.3,Brighton,36,1.361,39,0.592,38,1.011,37,1.571,39,1.151,39,0.628,39,1.476,42,1.271
D,Dunk,4.8,4.8,Brighton,86,3.471,84,1.263,80,2.292,79,3.623,81,2.514,80,1.306,77,3.128,78,2.542
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,70,2.692,66,2.075,64,2.479,65,2.767,65,2.397,65,2.105,64,2.547,65,2.53
D,Webster,4.4,4.4,Brighton,71,2.768,71,1.116,68,1.875,70,3.054,68,2.063,66,1.109,69,2.702,68,2.132
D,Veltman,4.3,4.3,Brighton,72,2.573,63,0.849,58,1.394,52,2.069,50,1.376,53,0.764,54,1.93,52,1.458
F,Maupay,6.1,6.1,Brighton,72,3.563,66,2.581,66,3.608,63,3.644,62,3.04,61,2.53,63,3.364,61,3.34
M,Trossard,5.8,5.8,Brighton,71,3.44,68,2.522,68,3.363,66,3.611,64,2.944,64,2.505,61,3.095,63,3.165
G,Ryan,4.3,4.3,Brighton,10,0.419,10,0.347,10,0.363,10,0.435,10,0.377,10,0.347,10,0.418,10,0.377
M,Jahanbakhsh,5.4,5.4,Brighton,31,1.507,27,1.033,22,1.106,28,1.518,26,1.198,27,1.075,30,1.507,26,1.302
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,71,2.577,66,0.943,65,1.624,63,2.563,63,1.783,62,0.943,61,2.24,63,1.82
D,Bernardo,3.9,3.9,Brighton,2,0.09,2,0.04,3,0.102,3,0.151,4,0.142,3,0.064,4,0.181,5,0.187
M,Bissouma,4.5,4.5,Brighton,79,2.33,76,1.876,75,2.117,73,2.317,73,2.059,73,1.848,72,2.176,69,2.02
D,Lamptey,4.7,4.7,Brighton,9,0.389,26,0.473,46,1.456,57,2.779,58,1.94,57,1.075,57,2.474,53,1.878
F,Connolly,5.2,5.2,Brighton,44,2.031,35,1.348,34,1.698,33,1.712,36,1.618,32,1.289,35,1.688,34,1.67
M,Alzate,4.3,4.3,Brighton,24,0.869,17,0.536,17,0.609,15,0.578,17,0.594,16,0.514,18,0.661,20,0.72
M,Mac Allister,5.3,5.3,Brighton,26,1.07,18,0.619,15,0.63,15,0.682,17,0.676,15,0.534,15,0.64,18,0.756
D,Tarkowski,5.3,5.3,Burnley,26,1.071,0,0,84,3.468,82,2.279,82,1.413,80,1.284,81,2.808,79,2.531
D,Bardsley,4.5,4.5,Burnley,1,0.038,0,0,5,0.199,7,0.184,7,0.117,9,0.139,11,0.358,12,0.362
D,Pieters,4.3,4.3,Burnley,16,0.687,0,0,17,0.764,13,0.385,13,0.251,17,0.304,15,0.545,19,0.643
M,Cork,5.0,5.0,Burnley,0,0,0,0,32,1.981,49,1.547,53,1.518,48,1.384,51,1.661,51,1.626
D,Long,4.3,4.3,Burnley,14,0.573,0,0,12,0.518,10,0.282,10,0.187,10,0.175,13,0.448,14,0.449
F,Rodriguez,5.8,5.8,Burnley,28,1.395,0,0,47,3.751,44,2.016,45,1.694,45,1.707,42,1.96,45,1.987
F,Barnes,6.0,6.0,Burnley,17,0.915,0,0,47,3.901,47,2.251,47,1.8,49,1.881,45,2.183,47,2.17
D,Mee,4.9,4.9,Burnley,29,1.217,0,0,82,3.386,81,2.254,81,1.395,80,1.278,77,2.693,79,2.549
M,Westwood,5.3,5.3,Burnley,28,1.055,0,0,73,4.271,65,2.125,68,1.913,66,1.867,67,2.258,68,2.214
M,Gudmundsson,5.4,5.4,Burnley,1,0.045,0,0,19,1.451,27,1.118,30,1.061,32,1.126,31,1.306,28,1.153
F,Wood,6.2,6.2,Burnley,71,3.675,0,0,72,6.083,72,3.491,71,2.743,70,2.732,69,3.397,70,3.299
D,Lowton,4.4,4.4,Burnley,77,3.077,0,0,84,3.333,83,2.206,82,1.365,81,1.246,79,2.649,77,2.394
F,Vydra,4.8,4.8,Burnley,0,0,0,0,6,0.577,9,0.489,9,0.398,10,0.443,12,0.652,10,0.523
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,32,1.422,0,0,54,3.81,53,2.088,48,1.603,50,1.664,50,2.026,50,1.966
G,Pope,5.4,5.4,Burnley,32,1.451,0,0,82,6.139,87,3.367,87,3.148,86,3.098,85,3.56,86,3.516
D,Taylor,4.6,4.5,Burnley,2,0.082,0,0,76,3.102,81,2.19,79,1.356,79,1.251,79,2.693,76,2.408
M,Brownhill,4.9,4.9,Burnley,27,0.992,0,0,66,3.909,64,2.057,62,1.772,60,1.721,60,2.014,60,1.959
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,0,0,3,0.218,0,0,0,0,0,0,2,0.081,1,0.04
M,McNeil,5.7,5.7,Burnley,32,1.323,0,0,81,5.198,79,2.82,79,2.394,76,2.319,78,2.871,77,2.745
