,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,100.0,100.0,58822,0,0,-3,3,0,2,0.5,0.5,0,Cédric,0.0,1,False,,2022-09-16T13:30:06.551108Z,42,58822.jpg,1.0,Alves Soares,0.1,False,,a,1,3,2,6693,14,27008,30,0.0,0.5,Cédric,28,0,0,0,0,0,0,0,0,0,0,0,5,2.4,1.6,0.0,0.4,0,0.00000,0.00979,0.00979,0.04350,457,167,422,152,515,206,462,167,,,,,,,0.0,0.0,0.03147,0.03147,0.13982,0.0,572,157,501,194,410,154,407,154,0.0,0.0
1,,,84450,0,0,0,0,1,3,2.9,2.9,0,Granit,2.4,3,False,,,50,84450.jpg,4.1,Xhaka,3.0,False,,a,1,3,74,799168,698,657464,3215,0.5,14.8,Xhaka,1526,3,4,8,14,0,0,0,3,0,0,7,313,370.0,380.3,289.0,104.0,18,1.96170,1.96543,3.92713,16.04520,59,25,31,25,66,42,37,26,,,3.0,,,,0.1157,0.0,0.11592,0.23161,0.94631,0.83,192,109,140,59,55,23,101,36,1.0616,0.47182
2,100.0,100.0,153256,-1,1,-4,4,1,3,0.9,0.9,0,Mohamed,0.4,4,False,,2022-08-30T11:30:06.278675Z,41,153256.jpg,1.2,Elneny,0.8,False,,a,1,3,6,190283,574,247518,817,0.1,1.5,Elneny,111,0,0,0,2,0,0,0,0,0,0,0,27,4.6,5.4,0.0,1.1,1,0.00000,0.04505,0.04505,1.29490,446,200,400,194,510,204,447,203,,,,,,,0.0,0.0,0.03653,0.03653,1.04992,1.62,604,306,335,155,383,165,204,62,0.81081,0.0
3,,,156074,0,0,-3,3,0,2,0.7,0.7,0,Rob,0.2,5,False,,,42,156074.jpg,1.0,Holding,0.1,False,,a,1,3,5,6730,7,17459,26,0.0,1.2,Holding,15,0,0,0,0,0,0,0,0,0,0,0,17,3.4,0.1,0.0,0.3,0,0.00000,0.00022,0.00022,0.27790,453,165,461,171,519,209,468,170,,,,,,,0.0,0.0,0.00132,0.00132,1.6674,0.0,581,164,372,129,414,158,429,162,0.0,0.0
4,100.0,100.0,167199,0,0,-2,2,0,3,2.3,2.3,0,Thomas,1.8,6,False,,2022-09-25T09:00:06.484502Z,48,167199.jpg,3.4,Partey,0.5,False,,a,1,3,51,95069,283,118098,306,0.4,10.6,Partey,1302,2,0,9,8,0,0,0,2,0,0,4,236,281.0,202.4,154.0,63.8,15,1.44710,0.75764,2.20474,13.43710,114,52,95,71,144,93,107,74,,,,,,,0.10003,0.0,0.05237,0.1524,0.92883,0.55,272,163,185,81,113,53,251,82,1.03687,0.62212
5,100.0,100.0,184029,1,-1,4,-4,4,3,7.5,7.5,0,Martin,7.0,7,True,,2022-09-18T20:00:06.315087Z,69,184029.jpg,6.6,Ødegaard,30.2,False,,a,1,3,112,4058665,58138,2398220,2891,1.0,16.2,Ødegaard,1432,8,5,8,13,0,0,0,3,0,0,18,410,500.4,554.9,521.0,157.8,17,4.95130,4.30627,9.25757,15.36140,12,2,9,7,22,12,9,5,4.0,,1.0,,,,0.31119,0.0,0.27065,0.58183,0.96545,0.82,44,22,5,3,7,2,11,5,1.06844,0.50279
6,100.0,100.0,192895,0,0,-3,3,0,2,1.1,1.1,0,Kieran,0.6,8,False,,2022-09-26T13:00:06.430643Z,47,192895.jpg,1.5,Tierney,0.8,False,,a,1,3,22,73750,78,138332,306,0.1,4.7,Tierney,458,0,0,1,5,0,0,0,0,0,0,0,93,73.4,57.1,45.0,17.6,4,0.26030,0.26727,0.52757,4.17750,314,126,249,72,280,83,326,112,,,,,,,0.05115,0.0,0.05252,0.10367,0.82091,0.98,309,50,313,107,356,135,199,74,0.78603,0.19651
7,0.0,0.0,195735,0,0,-2,2,0,3,0.0,0.0,0,Nicolas,0.0,9,False,Season-long loan to Nice,2022-08-26T07:24:29.541862Z,53,195735.jpg,0.0,Pépé,0.1,False,,u,1,3,0,5198,0,36471,6,0.0,0.0,Pépé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00000,0.00000,0.00000,0.00000,694,301,692,301,690,300,695,301,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,153,85,681,296,695,302,432,154,0.0,0.0
8,,,198869,0,0,2,-2,0,2,4.1,4.1,0,Benjamin,3.6,10,False,,,47,198869.jpg,4.7,White,14.2,False,,a,1,3,84,1930031,12168,1051536,4107,0.8,17.9,White,1464,0,2,10,11,0,0,0,3,0,0,9,379,309.0,238.4,43.0,59.0,18,0.30690,1.77953,2.08643,15.10730,86,25,74,10,283,85,123,22,,,,,,,0.01887,0.0,0.1094,0.12826,0.92873,0.68,310,51,64,17,30,6,24,9,1.10656,0.61475
9,,,205533,0,0,-4,4,0,4,3.9,3.9,0,Eddie,3.4,11,False,,,66,205533.jpg,1.8,Nketiah,3.4,False,,a,1,3,29,584425,5896,316246,5248,0.5,4.4,Nketiah,501,2,0,2,4,0,0,0,1,0,0,2,74,104.0,50.0,345.0,49.5,4,3.18270,0.33374,3.51644,6.09870,277,30,267,43,48,19,153,24,,,,,,,0.57174,0.0,0.05995,0.6317,1.09557,0.72,54,23,76,10,325,45,88,11,0.71856,0.35928
