Pos,Name,BV,SV,Team,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts
M,Özil,6.8,6.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,19,0.914,12,0.594,14,0.499,16,0.485,14,0.545,18,0.579,15,0.57,19,0.436
M,Aubameyang,11.3,11.4,Arsenal,72,5.074,77,5.545,76,4.348,76,4.203,75,4.216,74,4.374,73,5.093,72,3.449
D,Cédric,4.6,4.6,Arsenal,0,0,0,0,0,0,1,0.033,1,0.041,0,0,1,0.041,1,0.025
F,Lacazette,8.2,8.2,Arsenal,74,4.625,72,4.667,72,3.835,71,3.654,70,3.611,70,3.885,69,4.661,69,3.125
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,1,0.039,0,0,2,0.076,2,0.047
G,Leno,4.9,4.9,Arsenal,89,4.224,88,4.256,87,3.652,87,3.362,86,3.744,86,3.385,85,3.467,85,3.075
M,Xhaka,5.2,5.2,Arsenal,72,2.318,67,2.218,68,1.923,66,1.812,67,1.933,67,1.874,65,2.008,66,1.688
D,Marí,4.4,4.4,Arsenal,50,2.343,36,1.742,37,1.266,34,0.986,41,1.554,38,1.162,41,1.461,41,0.89
D,Bellerín,5.1,5.1,Arsenal,74,3.792,77,4.085,77,2.909,75,2.387,74,3.067,73,2.475,73,2.953,73,1.747
G,Martínez,5.0,4.8,Aston Villa,88,3.331,89,6.707,88,3.742,88,3.417,87,3.525,87,3.364,86,3.461,85,3.247
D,Chambers,4.5,4.5,Arsenal,0,0,1,0.05,0,0,1,0.031,1,0.039,3,0.099,1,0.039,1,0.024
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,Arsenal,11,0.542,12,0.612,12,0.445,14,0.442,15,0.606,15,0.501,17,0.668,17,0.411
D,Holding,4.5,4.5,Arsenal,79,3.804,74,3.706,73,2.603,72,2.151,70,2.747,70,2.221,72,2.675,68,1.525
D,Tierney,5.4,5.4,Arsenal,83,4.307,81,4.423,79,3.085,77,2.512,78,3.338,76,2.652,74,3.069,76,1.865
M,Pépé,7.6,7.6,Arsenal,21,1.319,20,1.289,22,1.169,23,1.184,21,1.094,26,1.403,23,1.482,22,1.001
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Arsenal,11,0.616,12,0.688,11,0.535,15,0.702,14,0.662,15,0.734,12,0.687,13,0.545
M,Nelson,5.1,5.1,Arsenal,0,0,2,0.118,2,0.099,3,0.145,2,0.1,2,0.101,4,0.241,5,0.216
F,Nketiah,5.5,5.5,Arsenal,12,0.8,14,0.943,16,0.907,15,0.83,17,0.934,15,0.88,17,1.18,15,0.742
M,Smith Rowe,4.4,4.4,Arsenal,44,2.333,46,2.485,44,1.974,44,1.896,45,1.98,41,1.866,42,2.24,44,1.694
M,Saka,5.3,5.3,Arsenal,74,4.148,73,4.224,72,3.416,72,3.28,71,3.322,70,3.358,69,3.931,69,2.752
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,20,1.17,22,1.315,22,1.102,22,1.066,25,1.222,24,1.214,25,1.494,26,1.106
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08,4,0.152
D,El Mohamady,4.3,4.3,Aston Villa,4,0.141,5,0.305,8,0.367,10,0.359,11,0.479,11,0.4,13,0.534,12,0.433
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.3,4.3,Aston Villa,0,0,0,0,1,0.038,2,0.06,0,0,2,0.061,2,0.067,4,0.119
G,Steer,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Hourihane,5.9,5.9,Aston Villa,8,0.344,7,0.574,8,0.376,8,0.339,10,0.473,9,0.393,8,0.36,9,0.399
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Nyland,4.0,4.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Engels,4.4,4.4,Aston Villa,0,0,2,0.107,2,0.081,3,0.096,3,0.113,3,0.097,4,0.144,5,0.159
M,Grealish,7.7,7.7,Aston Villa,84,4.236,79,7.422,80,4.61,80,4.046,78,4.442,77,3.963,75,4.099,74,3.919
M,McGinn,5.5,5.5,Aston Villa,87,2.636,86,4.989,83,2.793,82,2.507,79,2.679,81,2.512,79,2.561,77,2.437
D,Hause,4.4,4.4,Aston Villa,25,0.825,32,1.804,31,1.338,33,1.124,34,1.395,34,1.172,35,1.359,33,1.129
M,Trézéguet,5.2,5.2,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Mings,5.4,5.4,Aston Villa,82,2.466,81,4.095,79,3.221,78,2.432,78,2.954,78,2.458,77,2.763,78,2.423
D,Targett,4.6,4.6,Aston Villa,87,2.589,82,4.112,82,3.284,80,2.476,81,3.01,81,2.528,79,2.799,77,2.367
D,Bree,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Nakamba,4.3,4.3,Aston Villa,4,0.126,5,0.31,6,0.199,6,0.19,7,0.232,6,0.191,8,0.26,9,0.288
M,El Ghazi,5.8,5.8,Aston Villa,67,3.824,62,6.575,62,4.002,60,3.411,61,4.015,62,3.575,60,3.679,61,3.603
D,Konsa,4.7,4.7,Aston Villa,72,2.174,68,3.448,70,2.841,70,2.177,69,2.609,69,2.171,66,2.366,69,2.142
D,Guilbert,4.3,4.3,Aston Villa,0,0,0,0,1,0.039,1,0.031,2,0.073,2,0.062,2,0.069,2,0.061
F,Wesley,6.0,6.0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Samatta,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Davis,4.3,4.3,Aston Villa,13,0.75,13,1.33,16,0.935,15,0.843,19,1.192,16,0.867,20,1.184,20,1.104
F,Vassilev,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Douglas Luiz,4.9,4.9,Aston Villa,84,2.367,79,4.368,78,2.459,77,2.225,75,2.364,74,2.176,73,2.23,74,2.19
F,Murray,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Lallana,6.2,6.2,Brighton,70,2.071,59,2.185,55,2.234,55,1.947,58,1.822,57,2.174,55,2.045,54,2.16
M,Stephens,4.3,4.3,Burnley,17,0.525,9,0.556,6,0.195,7,0.211,7,0.21,7,0.236,9,0.296,9,0.319
G,Button,4.0,4.0,West Brom,0,0,1,0.073,0,0,1,0.04,1,0.04,2,0.07,1,0.035,2,0.078
M,Groß,5.8,5.8,Brighton,60,2.012,43,2.013,42,2.133,41,1.76,42,1.545,44,2.077,45,2.08,42,2.101
D,Duffy,4.3,4.3,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Pröpper,4.8,4.8,Brighton,25,0.783,15,0.549,13,0.507,15,0.528,16,0.518,16,0.596,13,0.476,18,0.691
M,Mooy,5.0,5.0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Burn,4.2,4.2,Brighton,62,0.816,58,1.464,58,2.394,53,1.453,55,0.834,57,2.08,56,1.624,54,2.135
D,Dunk,4.8,4.8,Brighton,88,1.214,84,2.33,83,3.771,81,2.372,80,1.254,79,3.148,77,2.431,79,3.426
D,Montoya,4.5,4.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Andone,4.8,4.8,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,March,5.0,5.0,Brighton,76,2.291,70,2.665,70,2.917,69,2.478,67,2.133,68,2.664,68,2.59,68,2.797
D,Webster,4.4,4.4,Brighton,85,1.169,77,2.056,75,3.24,76,2.178,76,1.225,73,2.791,73,2.222,74,3.054
D,Veltman,4.3,4.3,Brighton,66,0.823,49,1.191,39,1.578,42,1.124,43,0.632,43,1.539,44,1.239,44,1.703
F,Maupay,6.1,6.1,Brighton,77,2.803,68,3.429,67,3.52,65,2.89,66,2.507,65,3.168,64,3.141,61,3.355
M,Trossard,5.7,5.7,Brighton,77,2.711,70,3.404,68,3.631,69,3.069,68,2.581,66,3.302,68,3.285,68,3.594
G,Ryan,4.3,4.3,Brighton,8,0.279,9,0.324,10,0.432,10,0.37,9,0.312,9,0.372,9,0.337,10,0.424
M,Jahanbakhsh,5.4,5.4,Brighton,32,1.193,21,1.061,19,1.037,17,0.782,19,0.76,20,1.017,21,1.046,21,1.122
M,Izquierdo,5.5,5.5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Clarke,4.4,4.4,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,White,4.4,4.4,Brighton,64,0.815,55,1.324,56,2.23,57,1.513,55,0.809,58,2.056,57,1.587,57,2.18
D,Bernardo,3.9,3.9,Brighton,3,0.055,3,0.099,4,0.199,5,0.168,5,0.103,5,0.222,7,0.252,6,0.288
M,Bissouma,4.5,4.5,Brighton,0,0,75,2.099,76,2.375,75,2.069,71,1.792,71,2.13,70,2.018,70,2.183
D,Lamptey,4.7,4.7,Brighton,18,0.302,43,1.328,59,2.84,60,1.898,58,1.053,56,2.378,57,1.945,58,2.675
F,Connolly,5.2,5.2,Brighton,6,0.247,24,1.238,34,1.775,45,1.992,44,1.713,42,2.022,45,2.159,45,2.27
M,Alzate,4.3,4.3,Brighton,12,0.381,6,0.218,8,0.308,8,0.279,7,0.227,8,0.295,11,0.397,10,0.38
M,Mac Allister,5.3,5.3,Brighton,16,0.554,9,0.385,7,0.322,8,0.32,9,0.322,11,0.473,9,0.382,10,0.453
D,Tarkowski,5.3,5.3,Burnley,87,1.816,85,3.473,84,2.293,82,1.393,81,1.182,79,2.78,78,2.588,79,3.365
D,Bardsley,4.5,4.5,Burnley,2,0.041,3,0.119,2,0.052,5,0.083,6,0.086,8,0.263,8,0.248,8,0.318
D,Pieters,4.3,4.3,Burnley,53,1.179,24,1.057,18,0.522,23,0.429,24,0.389,25,0.92,29,1.008,26,1.161
M,Cork,5.0,5.0,Burnley,0,0,31,1.919,48,1.515,54,1.539,50,1.424,50,1.637,51,1.638,51,1.768
D,Long,4.3,4.3,Burnley,9,0.199,4,0.174,8,0.221,7,0.13,9,0.145,11,0.381,12,0.395,11,0.454
F,Rodriguez,5.8,5.8,Burnley,26,1.096,42,3.392,38,1.751,40,1.534,40,1.508,38,1.821,40,1.835,40,2.12
F,Barnes,6.0,6.0,Burnley,62,2.486,49,4.014,52,2.44,50,1.897,49,1.848,52,2.522,51,2.362,50,2.75
D,Mee,4.9,4.9,Burnley,87,1.81,85,3.469,83,2.267,81,1.376,80,1.162,79,2.805,78,2.603,78,3.389
M,Westwood,5.3,5.3,Burnley,86,2.448,74,4.298,68,2.204,67,1.887,69,1.911,68,2.308,65,2.149,66,2.464
M,Gudmundsson,5.4,5.4,Burnley,3,0.116,17,1.297,19,0.794,19,0.685,19,0.676,17,0.735,20,0.84,21,0.997
F,Wood,6.2,6.2,Burnley,77,3.174,74,6.171,74,3.569,71,2.741,73,2.769,71,3.538,70,3.344,69,3.873
D,Lowton,4.4,4.4,Burnley,88,1.753,84,3.288,83,2.156,81,1.326,81,1.129,79,2.668,78,2.491,78,3.195
F,Vydra,4.8,4.8,Burnley,3,0.145,8,0.758,10,0.537,11,0.484,10,0.436,13,0.722,12,0.633,11,0.677
D,Gibson,3.9,3.9,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Brady,5.0,5.0,Burnley,62,2.167,54,3.79,51,2.011,49,1.63,50,1.639,51,2.089,50,1.984,49,2.265
G,Pope,5.4,5.4,Burnley,89,3.27,86,6.434,87,3.345,87,3.143,86,3.091,86,3.61,86,3.549,86,3.904
D,Taylor,4.6,4.6,Burnley,44,0.929,74,2.985,82,2.165,81,1.364,81,1.163,77,2.644,77,2.504,77,3.205
M,Brownhill,4.9,4.9,Burnley,86,2.418,72,4.186,65,2.082,61,1.743,65,1.819,63,2.118,64,2.09,66,2.387
G,Peacock-Farrell,4.0,4.0,Burnley,0,0,2,0.145,0,0,1,0.035,1,0.035,2,0.081,1,0.04,1,0.044
M,McNeil,5.7,5.7,Burnley,65,2.16,82,5.226,80,2.844,80,2.416,77,2.313,78,2.903,76,2.745,76,3.152
