Pos,Name,BV,SV,Team,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Aubameyang,11.4,11.4,Arsenal,77,5.014,69,4.286,69,4.412,70,4.655,70,5.24,69,3.258,66,4.29,69,4.229
D,Cédric,4.6,4.6,Arsenal,41,1.98,33,1.475,34,1.449,36,1.694,34,1.75,33,0.898,37,1.693,35,1.482
F,Lacazette,8.2,8.2,Arsenal,70,4.282,67,3.932,64,3.832,64,3.957,65,4.466,67,2.975,63,3.776,60,3.448
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,4.262,88,4.014,87,3.847,86,4.026,85,4.147,86,3.224,85,3.922,84,3.729
M,Xhaka,5.2,5.2,Arsenal,63,2.051,82,2.503,80,2.429,80,2.528,78,2.635,77,1.978,76,2.378,77,2.322
D,Marí,4.4,4.4,Arsenal,75,3.495,71,3.055,72,2.939,70,3.163,72,3.557,72,1.862,70,3.087,72,2.936
D,Bellerín,5.0,5.0,Arsenal,43,2.165,45,2.094,44,1.949,42,2.055,44,2.363,44,1.235,43,2.045,43,1.897
G,Martínez,5.4,5.0,Aston Villa,89,3.133,89,3.127,87,3.998,87,3.43,87,3.214,86,3.733,86,3.147,87,3.206
D,Chambers,4.5,4.5,Arsenal,24,1.156,21,0.942,20,0.857,21,0.992,20,1.036,21,0.577,24,1.108,25,1.069
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,64,2.09,68,1.492,64,1.652,62,2.111,63,1.329,62,1.184,61,1.774,65,1.507
D,Holding,4.2,4.2,Arsenal,59,2.927,60,2.755,57,2.494,57,2.758,52,2.752,53,1.483,58,2.732,58,2.532
D,Tierney,5.3,5.3,Arsenal,63,3.325,84,4.109,83,3.875,80,4.117,80,4.509,81,2.385,79,3.955,75,3.468
M,Pépé,7.6,7.6,Arsenal,46,2.876,26,1.563,31,1.874,30,1.877,32,2.217,32,1.461,34,2.06,33,1.909
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,76,2.77,71,2.543,68,2.123,69,2.363,68,2.232,67,2.014,67,2.749,69,2.399
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.325,6,0.369,5,0.313,5,0.319,6,0.42,4,0.197,6,0.373,6,0.365
M,Smith Rowe,4.2,4.2,Arsenal,26,1.29,47,2.185,51,2.37,48,2.311,47,2.471,49,1.817,49,2.297,50,2.244
M,Saka,5.2,5.2,Arsenal,46,2.593,70,3.796,69,3.769,67,3.794,68,4.25,66,2.724,67,3.668,66,3.463
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,4,0.25,2,0.118,3,0.179,4,0.247,4,0.271,5,0.233,4,0.24,7,0.406
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,2,0.091,1,0.039,1,0.037,1,0.043,2,0.073,1,0.037
D,El Mohamady,4.3,4.3,Aston Villa,21,0.504,27,0.59,25,1.295,25,0.912,28,0.854,28,1.271,25,0.751,27,0.811
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,0,0,2,0.04,1,0.043,2,0.063,4,0.107,3,0.115,4,0.105,5,0.132
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,1,0.043,1,0.036,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
