Pos,Name,BV,SV,Team,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,0,0,51,1.943,52,1.178,50,1.55,49,2.247,51,1.856,54,1.886,51,1.327
M,Aubameyang,11.3,11.3,Arsenal,80,4.346,81,5.368,76,3.421,76,4.055,75,4.839,74,4.345,72,4.188,73,3.74
D,Cédric,4.6,4.6,Arsenal,75,2.252,42,1.611,27,0.625,15,0.471,20,0.926,23,0.845,24,0.849,21,0.557
F,Lacazette,8.4,8.4,Arsenal,70,3.664,68,4.343,67,2.917,67,3.348,65,3.833,65,3.556,65,3.53,63,3.072
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,0,0,81,3.328,75,2.719,75,2.933,71,3.299,73,3.031,73,2.997,73,2.704
M,Xhaka,5.2,5.2,Arsenal,78,2.109,76,2.293,75,1.886,73,1.979,74,2.306,72,2.082,70,1.999,73,1.917
D,Marí,4.4,4.4,Arsenal,40,1.161,37,1.321,37,0.815,42,1.255,38,1.677,39,1.365,37,1.242,37,0.927
D,Bellerín,5.1,5.1,Arsenal,85,2.57,82,3.139,80,1.802,81,2.51,79,3.668,77,2.816,76,2.669,77,1.997
G,Martínez,5.2,4.9,Aston Villa,88,3.479,88,3.587,87,3.386,86,3.224,86,3.719,86,3.702,85,3.675,85,3.713
D,Chambers,4.5,4.5,Arsenal,3,0.094,1,0.039,1,0.025,0,0,0,0,2,0.075,1,0.036,1,0.028
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,0,0,2,0.035,2,0.062,3,0.089,2,0.068,3,0.086,2,0.055,4,0.061
D,Holding,4.6,4.6,Arsenal,88,2.628,84,3.168,80,1.807,79,2.45,79,3.665,77,2.809,75,2.63,79,2.044
D,Tierney,5.3,5.3,Arsenal,0,0,40,1.657,65,1.6,80,2.663,79,3.911,76,2.994,76,2.865,75,2.104
M,Pépé,7.6,7.6,Arsenal,28,1.41,25,1.502,25,1.089,29,1.414,27,1.557,29,1.543,33,1.728,32,1.499
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,1,0.046,1,0.037,1,0.037,1,0.043,2,0.095,2,0.085,1,0.041,2,0.082
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.288,7,0.469,6,0.292,7,0.38,8,0.501,8,0.465,8,0.461,9,0.475
M,Smith Rowe,4.4,4.4,Arsenal,45,1.845,47,2.235,45,1.624,44,1.748,44,2.035,44,1.866,47,1.971,42,1.617
M,Saka,5.4,5.4,Arsenal,77,3.801,76,4.632,76,3.178,74,3.569,70,4.115,68,3.626,67,3.539,67,3.119
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,10,0.532,11,0.695,12,0.544,14,0.719,13,0.792,14,0.78,14,0.774,15,0.741
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,1,0.039,0,0,2,0.085,1,0.043,2,0.085,1,0.043
D,El Mohamady,4.3,4.3,Aston Villa,2,0.079,5,0.209,10,0.378,10,0.358,11,0.515,9,0.431,11,0.522,8,0.399
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,3,0.097,7,0.24,10,0.31,9,0.256,11,0.425,10,0.392,9,0.352,7,0.286
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,1,0.043,0,0
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
