Pos,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
M,Özil,6.7,6.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Sokratis,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,David Luiz,5.4,5.4,Arsenal,68,1.826,67,3.101,64,2.713,63,2.513,66,2.954,68,3.378,65,1.606,66,2.91
M,Aubameyang,11.5,11.5,Arsenal,82,4.422,75,5.029,74,4.758,74,4.683,71,4.805,72,5.523,72,3.396,72,4.721
D,Cédric,4.6,4.6,Arsenal,10,0.285,12,0.565,17,0.74,19,0.779,18,0.825,17,0.861,21,0.544,23,1.041
F,Lacazette,8.2,8.2,Arsenal,63,3.221,55,3.346,54,3.178,54,3.17,54,3.327,56,3.856,54,2.423,53,3.172
D,Mustafi,5.0,5.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Leno,5.0,5.0,Arsenal,89,3.337,88,4.153,88,3.947,86,3.737,86,3.964,86,4.157,84,3.103,86,3.944
M,Xhaka,5.2,5.2,Arsenal,84,2.206,81,2.543,80,2.435,79,2.362,78,2.455,76,2.571,76,1.936,76,2.363
D,Marí,4.4,4.4,Arsenal,61,1.612,60,2.744,60,2.51,58,2.277,59,2.605,57,2.777,59,1.446,56,2.436
D,Bellerín,5.1,5.1,Arsenal,80,2.278,78,3.831,76,3.421,73,3.089,73,3.468,73,3.86,72,1.874,69,3.228
G,Martínez,5.4,5.0,Aston Villa,89,3.782,88,3.079,88,3.074,88,4.018,88,3.412,88,3.229,86,3.717,85,3.087
D,Chambers,4.5,4.5,Arsenal,1,0.029,3,0.143,3,0.132,4,0.167,5,0.231,4,0.205,5,0.134,6,0.274
D,Kolasinac,4.8,4.8,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Maitland-Niles,4.6,4.6,West Brom,81,1.278,63,1.994,62,1.318,64,1.693,63,2.095,65,1.364,63,1.093,63,1.814
D,Holding,4.2,4.2,Arsenal,46,1.317,48,2.349,48,2.156,51,2.154,45,2.13,48,2.512,45,1.195,49,2.287
D,Tierney,5.3,5.3,Arsenal,86,2.604,85,4.414,81,3.849,80,3.579,80,4.02,81,4.505,76,2.119,74,3.654
M,Pépé,7.6,7.6,Arsenal,26,1.363,27,1.681,27,1.622,28,1.66,30,1.876,27,1.887,29,1.322,30,1.83
M,Torreira,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Willock,4.7,4.7,Newcastle,76,2.6,73,2.697,69,2.515,67,2.089,68,2.389,68,2.266,64,1.93,67,2.761
M,Nelson,5.1,5.1,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Nketiah,5.4,5.4,Arsenal,5,0.281,3,0.19,4,0.246,5,0.305,4,0.255,4,0.282,4,0.195,4,0.248
M,Smith Rowe,4.2,4.2,Arsenal,49,1.985,47,2.254,48,2.221,47,2.15,51,2.438,48,2.536,51,1.872,48,2.255
M,Saka,5.3,5.3,Arsenal,72,3.343,70,3.951,67,3.665,68,3.66,68,3.871,67,4.264,67,2.756,64,3.563
M,Guendouzi,4.7,4.7,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Martinelli,4.9,4.9,Arsenal,3,0.155,2,0.122,3,0.177,2,0.117,4,0.245,4,0.272,3,0.138,5,0.299
D,Saliba,4.0,4.0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,Heaton,4.5,4.5,Aston Villa,0,0,0,0,0,0,0,0,1,0.038,0,0,1,0.043,2,0.072
D,El Mohamady,4.3,4.3,Aston Villa,13,0.568,16,0.345,18,0.368,21,1.072,18,0.627,18,0.537,20,0.896,19,0.554
M,Lansbury,4.3,4.3,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D,Taylor,4.2,4.2,Aston Villa,1,0.037,2,0.038,1,0.019,2,0.086,3,0.091,4,0.104,5,0.189,5,0.127
G,Steer,3.9,3.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,1,0.036,1,0.043,1,0.036
M,Hourihane,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,Jota,5.9,5.9,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
